Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
496	:	1759167649.247	    33.572	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal495 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal495.out 2> timings_z1.0/gal495.time
511	:	1759167654.884	    28.342	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal510 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal510.out 2> timings_z1.0/gal510.time
500	:	1759167649.929	    34.216	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal499 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal499.out 2> timings_z1.0/gal499.time
520	:	1759167660.820	    23.476	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal519 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal519.out 2> timings_z1.0/gal519.time
517	:	1759167659.075	    25.543	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal516 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal516.out 2> timings_z1.0/gal516.time
476	:	1759167638.376	    46.675	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal475 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal475.out 2> timings_z1.0/gal475.time
505	:	1759167651.798	    34.015	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal504 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal504.out 2> timings_z1.0/gal504.time
508	:	1759167653.500	    32.859	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal507 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal507.out 2> timings_z1.0/gal507.time
530	:	1759167666.133	    22.652	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal529 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal529.out 2> timings_z1.0/gal529.time
515	:	1759167658.381	    31.441	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal514 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal514.out 2> timings_z1.0/gal514.time
492	:	1759167647.102	    43.035	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal491 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal491.out 2> timings_z1.0/gal491.time
504	:	1759167651.443	    38.848	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal503 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal503.out 2> timings_z1.0/gal503.time
529	:	1759167665.806	    24.719	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal528 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal528.out 2> timings_z1.0/gal528.time
514	:	1759167658.155	    32.401	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal513 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal513.out 2> timings_z1.0/gal513.time
542	:	1759167672.982	    17.690	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal541 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal541.out 2> timings_z1.0/gal541.time
519	:	1759167660.341	    31.503	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal518 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal518.out 2> timings_z1.0/gal518.time
497	:	1759167649.297	    42.937	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal496 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal496.out 2> timings_z1.0/gal496.time
557	:	1759167678.325	    14.303	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal556 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal556.out 2> timings_z1.0/gal556.time
509	:	1759167654.303	    38.475	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal508 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal508.out 2> timings_z1.0/gal508.time
477	:	1759167638.476	    54.429	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal476 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal476.out 2> timings_z1.0/gal476.time
503	:	1759167651.393	    42.792	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal502 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal502.out 2> timings_z1.0/gal502.time
523	:	1759167661.977	    32.704	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal522 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal522.out 2> timings_z1.0/gal522.time
526	:	1759167664.686	    30.872	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal525 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal525.out 2> timings_z1.0/gal525.time
540	:	1759167671.142	    24.462	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal539 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal539.out 2> timings_z1.0/gal539.time
552	:	1759167675.534	    20.394	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal551 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal551.out 2> timings_z1.0/gal551.time
554	:	1759167677.220	    19.078	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal553 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal553.out 2> timings_z1.0/gal553.time
534	:	1759167668.365	    28.563	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal533 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal533.out 2> timings_z1.0/gal533.time
528	:	1759167665.490	    31.625	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal527 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal527.out 2> timings_z1.0/gal527.time
531	:	1759167666.617	    31.304	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal530 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal530.out 2> timings_z1.0/gal530.time
535	:	1759167668.482	    31.529	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal534 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal534.out 2> timings_z1.0/gal534.time
545	:	1759167673.757	    26.357	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal544 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal544.out 2> timings_z1.0/gal544.time
527	:	1759167664.847	    35.457	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal526 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal526.out 2> timings_z1.0/gal526.time
524	:	1759167663.054	    37.696	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal523 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal523.out 2> timings_z1.0/gal523.time
521	:	1759167661.186	    40.205	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal520 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal520.out 2> timings_z1.0/gal520.time
532	:	1759167667.129	    35.009	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal531 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal531.out 2> timings_z1.0/gal531.time
558	:	1759167679.170	    23.151	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal557 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal557.out 2> timings_z1.0/gal557.time
541	:	1759167671.574	    31.462	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal540 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal540.out 2> timings_z1.0/gal540.time
546	:	1759167674.182	    28.874	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal545 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal545.out 2> timings_z1.0/gal545.time
559	:	1759167679.235	    24.118	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal558 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal558.out 2> timings_z1.0/gal558.time
549	:	1759167674.779	    28.580	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal548 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal548.out 2> timings_z1.0/gal548.time
537	:	1759167669.065	    34.372	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal536 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal536.out 2> timings_z1.0/gal536.time
543	:	1759167673.043	    30.601	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal542 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal542.out 2> timings_z1.0/gal542.time
538	:	1759167669.161	    35.800	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal537 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal537.out 2> timings_z1.0/gal537.time
516	:	1759167658.836	    46.868	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal515 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal515.out 2> timings_z1.0/gal515.time
564	:	1759167682.826	    23.078	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal563 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal563.out 2> timings_z1.0/gal563.time
536	:	1759167669.021	    37.763	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal535 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal535.out 2> timings_z1.0/gal535.time
551	:	1759167675.293	    32.003	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal550 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal550.out 2> timings_z1.0/gal550.time
548	:	1759167674.488	    33.502	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal547 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal547.out 2> timings_z1.0/gal547.time
525	:	1759167664.591	    44.000	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal524 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal524.out 2> timings_z1.0/gal524.time
547	:	1759167674.206	    34.715	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal546 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal546.out 2> timings_z1.0/gal546.time
571	:	1759167686.365	    22.697	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal570 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal570.out 2> timings_z1.0/gal570.time
562	:	1759167680.940	    28.215	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal561 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal561.out 2> timings_z1.0/gal561.time
565	:	1759167683.231	    26.812	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal564 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal564.out 2> timings_z1.0/gal564.time
518	:	1759167659.951	    50.134	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal517 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal517.out 2> timings_z1.0/gal517.time
556	:	1759167677.524	    33.136	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal555 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal555.out 2> timings_z1.0/gal555.time
568	:	1759167684.624	    26.409	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal567 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal567.out 2> timings_z1.0/gal567.time
567	:	1759167684.304	    27.601	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal566 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal566.out 2> timings_z1.0/gal566.time
578	:	1759167690.678	    21.569	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal577 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal577.out 2> timings_z1.0/gal577.time
583	:	1759167692.912	    20.486	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal582 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal582.out 2> timings_z1.0/gal582.time
575	:	1759167690.297	    24.648	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal574 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal574.out 2> timings_z1.0/gal574.time
585	:	1759167694.688	    20.469	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal584 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal584.out 2> timings_z1.0/gal584.time
539	:	1759167670.367	    45.577	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal538 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal538.out 2> timings_z1.0/gal538.time
560	:	1759167680.541	    36.212	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal559 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal559.out 2> timings_z1.0/gal559.time
579	:	1759167691.850	    25.592	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal578 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal578.out 2> timings_z1.0/gal578.time
553	:	1759167675.869	    41.891	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal552 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal552.out 2> timings_z1.0/gal552.time
577	:	1759167690.560	    28.788	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal576 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal576.out 2> timings_z1.0/gal576.time
576	:	1759167690.531	    29.893	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal575 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal575.out 2> timings_z1.0/gal575.time
555	:	1759167677.233	    43.734	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal554 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal554.out 2> timings_z1.0/gal554.time
573	:	1759167689.833	    31.791	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal572 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal572.out 2> timings_z1.0/gal572.time
574	:	1759167690.142	    31.508	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal573 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal573.out 2> timings_z1.0/gal573.time
570	:	1759167685.819	    35.959	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal569 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal569.out 2> timings_z1.0/gal569.time
582	:	1759167692.783	    29.697	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal581 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal581.out 2> timings_z1.0/gal581.time
522	:	1759167661.554	    61.003	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal521 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal521.out 2> timings_z1.0/gal521.time
600	:	1759167703.041	    19.860	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal599 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal599.out 2> timings_z1.0/gal599.time
587	:	1759167695.609	    27.509	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal586 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal586.out 2> timings_z1.0/gal586.time
584	:	1759167694.191	    29.082	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal583 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal583.out 2> timings_z1.0/gal583.time
602	:	1759167703.358	    20.950	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal601 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal601.out 2> timings_z1.0/gal601.time
589	:	1759167696.305	    28.052	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal588 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal588.out 2> timings_z1.0/gal588.time
588	:	1759167695.934	    28.523	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal587 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal587.out 2> timings_z1.0/gal587.time
599	:	1759167702.330	    22.222	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal598 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal598.out 2> timings_z1.0/gal598.time
614	:	1759167709.067	    15.713	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal613 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal613.out 2> timings_z1.0/gal613.time
591	:	1759167697.121	    27.817	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal590 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal590.out 2> timings_z1.0/gal590.time
613	:	1759167708.931	    16.515	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal612 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal612.out 2> timings_z1.0/gal612.time
566	:	1759167684.152	    41.506	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal565 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal565.out 2> timings_z1.0/gal565.time
608	:	1759167705.913	    20.581	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal607 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal607.out 2> timings_z1.0/gal607.time
544	:	1759167673.668	    53.016	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal543 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal543.out 2> timings_z1.0/gal543.time
592	:	1759167697.929	    29.311	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal591 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal591.out 2> timings_z1.0/gal591.time
595	:	1759167700.309	    27.109	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal594 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal594.out 2> timings_z1.0/gal594.time
563	:	1759167682.359	    45.394	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal562 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal562.out 2> timings_z1.0/gal562.time
596	:	1759167700.755	    27.276	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal595 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal595.out 2> timings_z1.0/gal595.time
590	:	1759167696.934	    31.111	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal589 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal589.out 2> timings_z1.0/gal589.time
605	:	1759167703.649	    24.463	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal604 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal604.out 2> timings_z1.0/gal604.time
586	:	1759167695.567	    34.524	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal585 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal585.out 2> timings_z1.0/gal585.time
598	:	1759167702.143	    28.234	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal597 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal597.out 2> timings_z1.0/gal597.time
580	:	1759167692.239	    38.267	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal579 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal579.out 2> timings_z1.0/gal579.time
581	:	1759167692.634	    37.985	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal580 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal580.out 2> timings_z1.0/gal580.time
550	:	1759167675.180	    55.445	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal549 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal549.out 2> timings_z1.0/gal549.time
561	:	1759167680.866	    50.039	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal560 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal560.out 2> timings_z1.0/gal560.time
620	:	1759167711.911	    19.356	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal619 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal619.out 2> timings_z1.0/gal619.time
533	:	1759167667.708	    63.706	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal532 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal532.out 2> timings_z1.0/gal532.time
606	:	1759167704.967	    26.858	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal605 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal605.out 2> timings_z1.0/gal605.time
594	:	1759167700.119	    31.957	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal593 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal593.out 2> timings_z1.0/gal593.time
569	:	1759167685.056	    47.752	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal568 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal568.out 2> timings_z1.0/gal568.time
618	:	1759167710.665	    22.591	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal617 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal617.out 2> timings_z1.0/gal617.time
572	:	1759167688.792	    45.195	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal571 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal571.out 2> timings_z1.0/gal571.time
625	:	1759167715.951	    18.499	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal624 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal624.out 2> timings_z1.0/gal624.time
654	:	1759167728.050	     6.636	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal653 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal653.out 2> timings_z1.0/gal653.time
609	:	1759167706.788	    27.973	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal608 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal608.out 2> timings_z1.0/gal608.time
622	:	1759167713.403	    22.205	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal621 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal621.out 2> timings_z1.0/gal621.time
426	:	1759167605.817	   129.896	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal425 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal425.out 2> timings_z1.0/gal425.time
610	:	1759167707.302	    31.134	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal609 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal609.out 2> timings_z1.0/gal609.time
615	:	1759167709.162	    30.683	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal614 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal614.out 2> timings_z1.0/gal614.time
597	:	1759167701.397	    38.543	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal596 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal596.out 2> timings_z1.0/gal596.time
607	:	1759167705.709	    34.476	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal606 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal606.out 2> timings_z1.0/gal606.time
604	:	1759167703.442	    37.654	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal603 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal603.out 2> timings_z1.0/gal603.time
603	:	1759167703.365	    38.053	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal602 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal602.out 2> timings_z1.0/gal602.time
