Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
271	:	1759167535.898	    41.835	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal270 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal270.out 2> timings_z2.0/gal270.time
277	:	1759167539.928	    38.394	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal276 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal276.out 2> timings_z2.0/gal276.time
246	:	1759167516.896	    62.111	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal245 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal245.out 2> timings_z2.0/gal245.time
269	:	1759167534.605	    46.321	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal268 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal268.out 2> timings_z2.0/gal268.time
267	:	1759167534.572	    46.927	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal266 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal266.out 2> timings_z2.0/gal266.time
279	:	1759167541.699	    40.890	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal278 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal278.out 2> timings_z2.0/gal278.time
280	:	1759167543.329	    39.285	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal279 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal279.out 2> timings_z2.0/gal279.time
264	:	1759167531.615	    52.382	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal263 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal263.out 2> timings_z2.0/gal263.time
226	:	1759167503.819	    81.548	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal225 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal225.out 2> timings_z2.0/gal225.time
270	:	1759167535.237	    50.733	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal269 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal269.out 2> timings_z2.0/gal269.time
245	:	1759167516.891	    69.746	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal244 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal244.out 2> timings_z2.0/gal244.time
261	:	1759167529.602	    57.594	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal260 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal260.out 2> timings_z2.0/gal260.time
281	:	1759167548.392	    39.388	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal280 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal280.out 2> timings_z2.0/gal280.time
268	:	1759167534.583	    53.768	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal267 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal267.out 2> timings_z2.0/gal267.time
286	:	1759167552.213	    36.521	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal285 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal285.out 2> timings_z2.0/gal285.time
253	:	1759167523.692	    66.340	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal252 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal252.out 2> timings_z2.0/gal252.time
284	:	1759167551.011	    39.402	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal283 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal283.out 2> timings_z2.0/gal283.time
275	:	1759167537.109	    54.128	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal274 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal274.out 2> timings_z2.0/gal274.time
252	:	1759167522.617	    69.081	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal251 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal251.out 2> timings_z2.0/gal251.time
278	:	1759167540.428	    52.180	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal277 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal277.out 2> timings_z2.0/gal277.time
272	:	1759167536.126	    58.131	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal271 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal271.out 2> timings_z2.0/gal271.time
230	:	1759167506.555	    88.053	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal229 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal229.out 2> timings_z2.0/gal229.time
291	:	1759167555.016	    39.802	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal290 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal290.out 2> timings_z2.0/gal290.time
282	:	1759167549.416	    45.452	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal281 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal281.out 2> timings_z2.0/gal281.time
243	:	1759167515.293	    80.091	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal242 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal242.out 2> timings_z2.0/gal242.time
265	:	1759167532.925	    64.620	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal264 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal264.out 2> timings_z2.0/gal264.time
283	:	1759167550.384	    48.286	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal282 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal282.out 2> timings_z2.0/gal282.time
299	:	1759167567.638	    31.275	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal298 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal298.out 2> timings_z2.0/gal298.time
236	:	1759167508.406	    91.255	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal235 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal235.out 2> timings_z2.0/gal235.time
198	:	1759167474.091	   125.680	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal197 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal197.out 2> timings_z2.0/gal197.time
293	:	1759167557.089	    44.180	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal292 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal292.out 2> timings_z2.0/gal292.time
287	:	1759167553.586	    48.341	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal286 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal286.out 2> timings_z2.0/gal286.time
256	:	1759167526.791	    75.192	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal255 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal255.out 2> timings_z2.0/gal255.time
295	:	1759167561.202	    42.003	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal294 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal294.out 2> timings_z2.0/gal294.time
259	:	1759167529.070	    74.972	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal258 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal258.out 2> timings_z2.0/gal258.time
296	:	1759167563.719	    41.202	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal295 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal295.out 2> timings_z2.0/gal295.time
306	:	1759167571.687	    34.062	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal305 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal305.out 2> timings_z2.0/gal305.time
297	:	1759167564.154	    42.555	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal296 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal296.out 2> timings_z2.0/gal296.time
316	:	1759167577.739	    29.513	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal315 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal315.out 2> timings_z2.0/gal315.time
310	:	1759167573.367	    34.546	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal309 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal309.out 2> timings_z2.0/gal309.time
288	:	1759167553.617	    54.418	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal287 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal287.out 2> timings_z2.0/gal287.time
300	:	1759167567.878	    40.466	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal299 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal299.out 2> timings_z2.0/gal299.time
308	:	1759167572.543	    36.953	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal307 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal307.out 2> timings_z2.0/gal307.time
250	:	1759167521.316	    89.956	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal249 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal249.out 2> timings_z2.0/gal249.time
290	:	1759167554.632	    57.203	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal289 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal289.out 2> timings_z2.0/gal289.time
289	:	1759167553.650	    58.774	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal288 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal288.out 2> timings_z2.0/gal288.time
260	:	1759167529.400	    83.129	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal259 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal259.out 2> timings_z2.0/gal259.time
301	:	1759167568.549	    44.463	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal300 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal300.out 2> timings_z2.0/gal300.time
298	:	1759167564.839	    50.861	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal297 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal297.out 2> timings_z2.0/gal297.time
303	:	1759167568.901	    46.970	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal302 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal302.out 2> timings_z2.0/gal302.time
318	:	1759167579.011	    37.072	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal317 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal317.out 2> timings_z2.0/gal317.time
307	:	1759167572.460	    46.845	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal306 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal306.out 2> timings_z2.0/gal306.time
302	:	1759167568.865	    50.539	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal301 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal301.out 2> timings_z2.0/gal301.time
319	:	1759167580.930	    38.885	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal318 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal318.out 2> timings_z2.0/gal318.time
305	:	1759167569.950	    52.070	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal304 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal304.out 2> timings_z2.0/gal304.time
314	:	1759167577.164	    46.424	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal313 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal313.out 2> timings_z2.0/gal313.time
313	:	1759167575.588	    48.610	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal312 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal312.out 2> timings_z2.0/gal312.time
336	:	1759167594.264	    30.745	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal335 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal335.out 2> timings_z2.0/gal335.time
294	:	1759167559.560	    65.677	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal293 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal293.out 2> timings_z2.0/gal293.time
331	:	1759167590.040	    35.493	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal330 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal330.out 2> timings_z2.0/gal330.time
335	:	1759167592.615	    33.083	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal334 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal334.out 2> timings_z2.0/gal334.time
244	:	1759167516.361	   109.478	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal243 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal243.out 2> timings_z2.0/gal243.time
338	:	1759167594.823	    31.937	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal337 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal337.out 2> timings_z2.0/gal337.time
292	:	1759167555.858	    72.033	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal291 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal291.out 2> timings_z2.0/gal291.time
311	:	1759167573.717	    55.760	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal310 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal310.out 2> timings_z2.0/gal310.time
321	:	1759167582.596	    47.513	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal320 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal320.out 2> timings_z2.0/gal320.time
337	:	1759167594.615	    35.793	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal336 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal336.out 2> timings_z2.0/gal336.time
322	:	1759167582.618	    48.276	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal321 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal321.out 2> timings_z2.0/gal321.time
334	:	1759167591.704	    39.329	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal333 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal333.out 2> timings_z2.0/gal333.time
315	:	1759167577.674	    53.922	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal314 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal314.out 2> timings_z2.0/gal314.time
341	:	1759167597.550	    34.384	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal340 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal340.out 2> timings_z2.0/gal340.time
329	:	1759167588.355	    44.786	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal328 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal328.out 2> timings_z2.0/gal328.time
325	:	1759167585.975	    48.315	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal324 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal324.out 2> timings_z2.0/gal324.time
327	:	1759167587.201	    47.101	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal326 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal326.out 2> timings_z2.0/gal326.time
309	:	1759167572.984	    62.042	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal308 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal308.out 2> timings_z2.0/gal308.time
350	:	1759167604.047	    31.134	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal349 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal349.out 2> timings_z2.0/gal349.time
333	:	1759167591.242	    44.411	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal332 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal332.out 2> timings_z2.0/gal332.time
330	:	1759167588.739	    47.491	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal329 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal329.out 2> timings_z2.0/gal329.time
304	:	1759167569.769	    69.812	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal303 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal303.out 2> timings_z2.0/gal303.time
347	:	1759167601.935	    37.700	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal346 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal346.out 2> timings_z2.0/gal346.time
362	:	1759167612.536	    28.927	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal361 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal361.out 2> timings_z2.0/gal361.time
328	:	1759167587.793	    55.282	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal327 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal327.out 2> timings_z2.0/gal327.time
364	:	1759167615.705	    27.588	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal363 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal363.out 2> timings_z2.0/gal363.time
344	:	1759167599.666	    46.665	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal343 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal343.out 2> timings_z2.0/gal343.time
326	:	1759167586.642	    60.667	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal325 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal325.out 2> timings_z2.0/gal325.time
285	:	1759167551.872	    95.710	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal284 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal284.out 2> timings_z2.0/gal284.time
345	:	1759167599.776	    47.881	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal344 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal344.out 2> timings_z2.0/gal344.time
312	:	1759167574.450	    75.032	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal311 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal311.out 2> timings_z2.0/gal311.time
340	:	1759167595.390	    54.625	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal339 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal339.out 2> timings_z2.0/gal339.time
332	:	1759167590.418	    60.607	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal331 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal331.out 2> timings_z2.0/gal331.time
354	:	1759167607.257	    43.795	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal353 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal353.out 2> timings_z2.0/gal353.time
349	:	1759167603.212	    48.245	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal348 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal348.out 2> timings_z2.0/gal348.time
360	:	1759167611.841	    41.369	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal359 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal359.out 2> timings_z2.0/gal359.time
324	:	1759167585.372	    68.614	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal323 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal323.out 2> timings_z2.0/gal323.time
323	:	1759167584.003	    70.453	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal322 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal322.out 2> timings_z2.0/gal322.time
373	:	1759167625.015	    29.972	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal372 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal372.out 2> timings_z2.0/gal372.time
348	:	1759167601.990	    53.197	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal347 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal347.out 2> timings_z2.0/gal347.time
358	:	1759167609.504	    46.302	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal357 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal357.out 2> timings_z2.0/gal357.time
361	:	1759167612.431	    44.674	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal360 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal360.out 2> timings_z2.0/gal360.time
371	:	1759167623.594	    34.204	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal370 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal370.out 2> timings_z2.0/gal370.time
352	:	1759167605.755	    52.080	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal351 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal351.out 2> timings_z2.0/gal351.time
365	:	1759167615.877	    42.003	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal364 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal364.out 2> timings_z2.0/gal364.time
353	:	1759167606.713	    51.266	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal352 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal352.out 2> timings_z2.0/gal352.time
356	:	1759167608.043	    49.972	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal355 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal355.out 2> timings_z2.0/gal355.time
368	:	1759167619.409	    39.287	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal367 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal367.out 2> timings_z2.0/gal367.time
370	:	1759167622.027	    37.483	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal369 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal369.out 2> timings_z2.0/gal369.time
388	:	1759167634.296	    25.931	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal387 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal387.out 2> timings_z2.0/gal387.time
317	:	1759167578.334	    82.343	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal316 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal316.out 2> timings_z2.0/gal316.time
386	:	1759167631.940	    29.119	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal385 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal385.out 2> timings_z2.0/gal385.time
383	:	1759167630.898	    30.980	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal382 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal382.out 2> timings_z2.0/gal382.time
378	:	1759167626.766	    36.013	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal377 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal377.out 2> timings_z2.0/gal377.time
342	:	1759167598.676	    64.462	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal341 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal341.out 2> timings_z2.0/gal341.time
343	:	1759167598.918	    64.390	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal342 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal342.out 2> timings_z2.0/gal342.time
369	:	1759167619.820	    43.557	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal368 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal368.out 2> timings_z2.0/gal368.time
346	:	1759167601.274	    62.200	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal345 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal345.out 2> timings_z2.0/gal345.time
355	:	1759167607.920	    56.776	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal354 firebox 2.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z2.0/gal354.out 2> timings_z2.0/gal354.time
