name,galaxy_type,redshift,number_of_NaN_indices,R_half_light_visible,R_half_mass_stellar_mass,hden_mass_average_half_light_visible_z500pc,column_density_half_light_visible_z500pc,L_co_10_semi_analytical,gas_mass,star_mass,total_gas_mass_within_R50_and_disk,total_star_mass_within_R50_and_disk,gas_fraction_all_galaxy,gas_fraction_R50_and_disk,stellar_mass_fraction_all_galaxy,stellar_mass_fraction_within_R50_and_disk,h2_mass_semi_analytical,h2_mass_cloudy,co_mass_cloudy,halo_mass,sfr_instantaneous,sfr_5Myr,sfr_10Myr,sfr_100Myr,sfr_instantaneous_surface_density_twoR50,sfr_5Myr_surface_density_twoR50,sfr_10Myr_surface_density_twoR50,sfr_100Myr_surface_density_twoR50,sfr_instantaneous_sSFR,sfr_5Myr_sSFR,sfr_10Myr_sSFR,sfr_100Myr_sSFR,sfe_sfr_instantaneous_all_gas,sfe_sfr_5Myr_all_gas,sfe_sfr_10Myr_all_gas,sfe_sfr_100Myr_all_gas,sfe_sfr_instantaneous_surface_density_twoR50_all_gas,sfe_sfr_5Myr_surface_density_twoR50_all_gas,sfe_sfr_10Myr_surface_density_twoR50_all_gas,sfe_sfr_100Myr_surface_density_twoR50_all_gas,sfe_sfr_instantaneous_sSFR_all_gas,sfe_sfr_5Myr_sSFR_all_gas,sfe_sfr_10Myr_sSFR_all_gas,sfe_sfr_100Myr_sSFR_all_gas,sfe_sfr_instantaneous_R50_and_disk,sfe_sfr_5Myr_R50_and_disk,sfe_sfr_10Myr_R50_and_disk,sfe_sfr_100Myr_R50_and_disk,sfe_sfr_instantaneous_surface_density_twoR50_R50_and_disk,sfe_sfr_5Myr_surface_density_twoR50_R50_and_disk,sfe_sfr_10Myr_surface_density_twoR50_R50_and_disk,sfe_sfr_100Myr_surface_density_twoR50_R50_and_disk,sfe_sfr_instantaneous_sSFR_R50_and_disk,sfe_sfr_5Myr_sSFR_R50_and_disk,sfe_sfr_10Myr_sSFR_R50_and_disk,sfe_sfr_100Myr_sSFR_R50_and_disk,average_gas_metallicity,average_star_metallicity,gas_metallicity_inner_galaxy,star_metallicity_inner_galaxy,gas_metallicity_hden_higher_than_1eminus2,gas_metallicity_hden_higher_than_1,metallicity_gas_half_light_visible_z500pc,metallicity_star_half_light_visible_z500pc,twelve_plus_logOH,twelve_plus_logOH_half_light_visible_z500pc,Pgas_10kpc,Pstar_10kpc,Ptotal_10kpc,Pgas_20kpc,Pstar_20kpc,Ptotal_20kpc,Pgas_half_light_visible_z500pc,Pstar_half_light_visible_z500pc,Ptotal_half_light_visible_z500pc,fire_temperature_mass_average_half_light_visible_z500pc,co_weighted_temperature_mass_average_half_light_visible_z500pc,h2_weighted_temperature_mass_average_half_light_visible_z500pc,L_fir,L_skirt_full_wavelength_range,L_skirt_habing,mass_average_radiation_field,volume_weighted_average_radiation_field,mass_average_radiation_field_R50_and_disk,volume_weighted_average_radiation_field_R50_and_disk,L_ly_alpha,L_h_alpha,L_h_beta,L_co_10,L_co_21,L_co_32,L_co_43,L_co_54,L_co_65,L_co_76,L_co_87,L_13co,L_c2,L_o3_88,L_o3_5006,L_o3_4958,L_ly_alpha_half_light_visible_z500pc,L_h_alpha_half_light_visible_z500pc,L_h_beta_half_light_visible_z500pc,L_co_10_half_light_visible_z500pc,L_co_21_half_light_visible_z500pc,L_co_32_half_light_visible_z500pc,L_co_43_half_light_visible_z500pc,L_co_54_half_light_visible_z500pc,L_co_65_half_light_visible_z500pc,L_co_76_half_light_visible_z500pc,L_co_87_half_light_visible_z500pc,L_13co_half_light_visible_z500pc,L_c2_half_light_visible_z500pc,L_o3_88_half_light_visible_z500pc,L_o3_5006_half_light_visible_z500pc,L_o3_4958_half_light_visible_z500pc
gal939,firebox,3.0,0,2.10000e+03,2.10000e+03,7.53034e-01,2.79649e+00,0.00000e+00,1.97476e+09,4.19336e+07,3.87438e+07,1.20965e+07,9.79207e-01,7.62068e-01,2.07933e-02,2.37932e-01,0.00000e+00,7.14183e+02,1.02047e-05,1.43059e+10,0.00000e+00,0.00000e+00,4.05921e-02,9.54596e-02,0.00000e+00,0.00000e+00,7.32476e-10,1.72255e-09,0.00000e+00,0.00000e+00,9.68009e-10,2.27645e-09,0.00000e+00,0.00000e+00,2.05555e-11,4.83399e-11,0.00000e+00,0.00000e+00,3.70919e-19,8.72283e-19,0.00000e+00,0.00000e+00,4.90191e-19,1.15277e-18,0.00000e+00,0.00000e+00,1.04771e-09,2.46387e-09,0.00000e+00,0.00000e+00,1.89056e-17,4.44600e-17,0.00000e+00,0.00000e+00,2.49849e-17,5.87564e-17,2.71360e-02,2.21634e-02,3.12851e-02,2.22737e-02,3.14025e-02,3.11155e-02,3.93777e-02,2.23611e-02,7.28888e+00,7.44013e+00,2.28816e+02,1.78895e+02,4.07711e+02,1.87058e+01,2.55750e+01,4.42808e+01,2.61058e+02,5.06466e+02,7.67523e+02,1.33930e+04,1.08308e+04,1.08908e+04,1.38147e+41,4.36621e+42,7.70038e+41,4.59527e-01,4.59527e-01,1.88759e+00,1.88759e+00,1.29248e+41,1.33181e+40,4.76681e+39,2.28373e+02,5.24665e+02,2.86364e+02,6.16965e+01,6.59738e+00,5.97063e-01,1.63555e-01,1.02210e-01,7.23611e+01,4.47606e+38,1.41978e+38,1.03037e+39,3.45348e+38,6.87808e+39,7.51805e+38,2.68966e+38,4.38515e+01,1.02639e+02,5.62494e+01,1.20803e+01,1.28348e+00,1.15966e-01,3.19263e-02,2.00242e-02,9.69605e+00,2.33410e+37,1.09601e+37,6.84771e+37,2.29513e+37
gal940,firebox,3.0,0,7.00000e+02,1.10000e+03,3.17908e+01,3.94373e+01,3.49597e+04,1.66004e+09,4.00195e+07,6.07090e+07,8.08974e+06,9.76460e-01,8.82414e-01,2.35400e-02,1.17586e-01,1.41832e+06,1.38942e+05,2.15739e-03,1.42695e+10,4.02396e-01,6.27973e-02,6.64941e-02,1.59752e-02,6.53503e-08,1.01985e-08,1.07988e-08,2.59441e-09,1.00550e-08,1.56917e-09,1.66154e-09,3.99185e-10,2.42401e-10,3.78288e-11,4.00556e-11,9.62334e-12,3.93666e-17,6.14351e-18,6.50516e-18,1.56286e-18,6.05708e-18,9.45259e-19,1.00090e-18,2.40467e-19,6.62827e-09,1.03440e-09,1.09529e-09,2.63143e-10,1.07645e-15,1.67990e-16,1.77879e-16,4.27352e-17,1.65626e-16,2.58474e-17,2.73690e-17,6.57538e-18,2.89270e-02,2.62108e-02,3.09604e-02,2.61325e-02,3.19003e-02,3.58813e-02,3.47602e-02,2.61316e-02,7.31147e+00,7.35367e+00,1.01674e+02,1.96485e+02,2.98158e+02,8.83791e+00,2.89647e+01,3.78026e+01,5.19187e+04,3.03502e+04,8.22689e+04,6.12138e+03,4.83391e+03,4.77783e+03,1.00857e+42,3.83280e+42,4.13017e+41,3.51243e+00,3.51243e+00,8.61149e+01,8.61149e+01,1.09989e+41,1.22586e+40,4.34741e+39,4.08748e+01,8.96256e+01,4.91972e+01,1.10260e+01,1.28853e+00,1.28731e-01,3.07452e-02,1.66923e-02,4.09745e+01,4.26890e+38,1.53400e+38,1.15044e+39,3.85589e+38,3.39614e+40,4.52417e+39,1.57284e+39,7.51439e+00,1.26606e+01,7.16106e+00,1.98200e+00,3.25462e-01,4.26765e-02,7.68927e-03,2.46410e-03,2.41629e+00,1.85490e+38,3.31390e+37,2.40776e+38,8.07004e+37
gal941,firebox,3.0,0,2.10000e+03,2.10000e+03,2.97624e+00,1.58776e+00,1.35489e+03,1.86986e+09,5.55390e+07,2.19975e+07,2.21010e+07,9.71155e-01,4.98827e-01,2.88455e-02,5.01173e-01,9.08058e+04,1.09166e+05,1.29578e-02,1.42469e+10,0.00000e+00,6.26630e-02,4.28729e-02,1.39309e-01,0.00000e+00,1.13074e-09,7.73631e-10,2.51380e-09,0.00000e+00,1.12827e-09,7.71942e-10,2.50831e-09,0.00000e+00,3.35122e-11,2.29284e-11,7.45026e-11,0.00000e+00,6.04720e-19,4.13738e-19,1.34438e-18,0.00000e+00,6.03399e-19,4.12835e-19,1.34145e-18,0.00000e+00,2.84864e-09,1.94898e-09,6.33295e-09,0.00000e+00,5.14030e-17,3.51690e-17,1.14277e-16,0.00000e+00,5.12907e-17,3.50922e-17,1.14027e-16,3.59695e-02,2.68678e-02,4.56349e-02,2.71204e-02,4.17755e-02,4.91150e-02,5.99847e-02,2.79219e-02,7.40980e+00,7.62807e+00,2.07239e+02,1.98640e+02,4.05879e+02,1.87276e+01,2.99394e+01,4.86670e+01,8.41551e+01,3.88685e+02,4.72840e+02,3.27430e+04,9.16379e+03,9.16936e+03,4.94773e+41,6.94590e+42,1.18492e+42,1.05818e+00,1.05818e+00,4.26304e+00,4.26304e+00,1.42635e+41,1.57339e+40,5.63613e+39,1.04716e+02,2.04442e+02,1.08470e+02,2.41889e+01,2.77536e+00,2.46151e-01,5.19353e-02,2.83034e-02,7.15941e+01,6.75469e+38,2.89015e+38,1.86313e+39,6.24461e+38,5.66424e+39,6.82698e+38,2.43624e+38,2.91108e+00,5.74004e+00,3.03442e+00,6.73556e-01,7.70526e-02,7.04006e-03,1.52866e-03,7.98924e-04,3.72623e+00,3.74022e+37,1.71487e+37,9.53689e+37,3.19645e+37
gal942,firebox,3.0,0,1.90000e+03,2.10000e+03,1.51080e+01,9.80594e+00,3.51296e+05,1.87648e+09,7.43720e+07,1.11211e+08,7.25821e+06,9.61877e-01,9.38733e-01,3.81228e-02,6.12668e-02,8.83996e+06,2.46620e+06,1.26708e-01,1.42122e+10,2.97295e-01,2.86540e-01,2.95717e-01,2.50510e-01,6.55345e-09,6.31637e-09,6.51868e-09,5.52215e-09,3.99740e-09,3.85279e-09,3.97619e-09,3.36834e-09,1.58432e-10,1.52701e-10,1.57591e-10,1.33500e-10,3.49242e-18,3.36607e-18,3.47389e-18,2.94282e-18,2.13026e-18,2.05320e-18,2.11896e-18,1.79503e-18,2.67326e-09,2.57655e-09,2.65908e-09,2.25257e-09,5.89283e-17,5.67965e-17,5.86157e-17,4.96548e-17,3.59444e-17,3.46441e-17,3.57537e-17,3.02879e-17,5.01486e-02,4.06463e-02,6.21345e-02,4.10911e-02,6.23628e-02,7.34120e-02,8.50388e-02,4.85989e-02,7.55467e+00,7.78697e+00,1.86172e+02,2.13371e+02,3.99543e+02,1.32319e+01,2.84642e+01,4.16961e+01,3.20987e+03,1.59848e+03,4.80835e+03,2.21958e+04,4.32403e+03,4.29226e+03,3.92620e+42,1.64932e+43,2.43192e+42,5.76805e+00,5.76805e+00,1.81614e+01,1.81614e+01,2.96404e+41,3.83044e+40,1.36891e+40,4.14322e+02,6.85078e+02,3.71826e+02,9.59881e+01,1.38836e+01,1.36603e+00,1.60777e-01,4.46068e-02,1.21624e+02,2.08361e+39,1.23698e+39,6.81655e+39,2.28469e+39,4.44014e+40,6.51333e+39,2.30980e+39,1.53228e+02,2.34504e+02,1.29345e+02,3.60957e+01,5.76036e+00,5.98108e-01,5.93493e-02,8.81242e-03,7.07644e+00,5.19329e+38,2.13970e+38,9.84805e+38,3.30075e+38
gal943,firebox,3.0,0,9.70000e+03,8.90000e+03,9.05425e-01,3.55004e-01,0.00000e+00,1.97273e+09,1.77286e+07,1.04937e+08,2.96650e+06,9.91093e-01,9.72508e-01,8.90683e-03,2.74923e-02,0.00000e+00,1.11144e+04,3.09269e-05,1.42109e+10,0.00000e+00,2.47291e-02,1.84288e-02,1.32482e-02,0.00000e+00,2.09149e-11,1.55863e-11,1.12048e-11,0.00000e+00,1.39487e-09,1.03949e-09,7.47279e-10,0.00000e+00,1.25355e-11,9.34180e-12,6.71570e-12,0.00000e+00,1.06020e-20,7.90091e-21,5.67987e-21,0.00000e+00,7.07077e-19,5.26933e-19,3.78806e-19,0.00000e+00,2.35658e-10,1.75618e-10,1.26250e-10,0.00000e+00,1.99310e-19,1.48531e-19,1.06777e-19,0.00000e+00,1.32925e-17,9.90593e-18,7.12125e-18,8.70543e-03,9.30647e-03,9.67656e-03,1.06899e-02,9.02353e-03,1.41977e-02,1.13475e-02,1.34874e-02,6.78936e+00,6.88375e+00,3.49355e+01,1.38235e+01,4.87590e+01,3.15819e+00,2.11410e+00,5.27229e+00,4.20703e+00,3.20725e+00,7.41428e+00,1.20417e+04,1.05996e+04,1.06891e+04,6.36623e+40,1.70218e+42,2.94311e+41,3.07841e-01,3.07841e-01,1.34663e-01,1.34663e-01,6.72969e+40,6.24415e+39,2.20000e+39,2.29219e+02,5.04209e+02,2.71012e+02,5.78025e+01,5.84985e+00,3.73869e-01,5.36939e-02,2.94300e-02,5.94259e+01,1.70933e+38,2.15719e+37,1.61440e+38,5.41095e+37,2.87346e+39,2.56771e+38,9.00149e+37,3.09435e+01,6.91497e+01,3.72008e+01,7.85412e+00,7.67427e-01,4.11945e-02,2.91374e-03,1.10796e-03,3.73506e+00,1.44754e+37,2.82086e+35,1.77164e+36,5.93798e+35
gal944,firebox,3.0,0,2.70000e+03,2.90000e+03,5.82824e+00,6.18926e+00,2.05852e+02,1.70754e+09,2.21629e+07,1.41748e+08,4.23152e+06,9.87187e-01,9.71013e-01,1.28131e-02,2.89871e-02,1.86115e+04,4.68406e+04,5.43053e-04,1.41834e+10,5.69624e-02,4.95794e-02,2.47897e-02,4.78509e-02,6.21800e-10,5.41208e-10,2.70604e-10,5.22339e-10,2.57017e-09,2.23705e-09,1.11852e-09,2.15906e-09,3.33593e-11,2.90356e-11,1.45178e-11,2.80233e-11,3.64150e-19,3.16952e-19,1.58476e-19,3.05901e-19,1.50519e-18,1.31010e-18,6.55050e-19,1.26442e-18,4.01858e-10,3.49772e-10,1.74886e-10,3.37578e-10,4.38667e-18,3.81810e-18,1.90905e-18,3.68499e-18,1.81320e-17,1.57819e-17,7.89095e-18,1.52317e-17,1.48852e-02,1.17980e-02,1.90728e-02,1.19577e-02,1.84493e-02,2.10894e-02,1.92838e-02,1.25187e-02,7.02611e+00,7.13416e+00,2.17682e+02,1.07970e+02,3.25652e+02,1.70530e+01,1.51307e+01,3.21837e+01,1.27875e+03,4.54753e+02,1.73351e+03,7.65381e+03,9.06663e+03,9.09549e+03,2.01413e+41,3.01123e+42,4.78319e+41,8.94640e-01,8.94640e-01,7.34387e+00,7.34387e+00,1.15530e+41,1.19801e+40,4.26200e+39,1.25009e+02,2.88782e+02,1.57995e+02,3.40913e+01,3.66980e+00,3.39146e-01,9.40116e-02,5.86967e-02,1.41757e+01,3.47234e+38,7.68781e+37,5.71950e+38,1.91699e+38,3.39339e+40,3.86810e+39,1.36661e+39,4.05560e+01,9.29229e+01,5.07295e+01,1.09516e+01,1.17888e+00,1.08992e-01,3.00526e-02,1.84218e-02,7.22700e+00,9.84547e+37,2.49756e+37,1.64558e+38,5.51546e+37
gal945,firebox,3.0,0,1.50000e+03,1.50000e+03,5.84236e+00,1.61733e+01,9.81661e+04,1.68577e+09,7.54757e+07,1.14323e+08,3.86721e+06,9.57146e-01,9.67280e-01,4.28537e-02,3.27203e-02,3.05007e+06,1.17522e+06,1.44377e-01,1.41684e+10,0.00000e+00,8.77393e-02,6.18705e-02,2.62532e-01,0.00000e+00,3.10314e-09,2.18822e-09,9.28516e-09,0.00000e+00,1.16248e-09,8.19741e-10,3.47836e-09,0.00000e+00,5.20472e-11,3.67017e-11,1.55734e-10,0.00000e+00,1.84079e-18,1.29806e-18,5.50798e-18,0.00000e+00,6.89589e-19,4.86272e-19,2.06337e-18,0.00000e+00,7.67472e-10,5.41193e-10,2.29641e-09,0.00000e+00,2.71438e-17,1.91408e-17,8.12189e-17,0.00000e+00,1.01685e-17,7.17042e-18,3.04258e-17,5.53508e-02,4.38465e-02,6.83658e-02,4.39106e-02,7.02247e-02,7.99746e-02,8.27319e-02,3.06569e-02,7.59840e+00,7.77334e+00,1.62595e+02,1.97199e+02,3.59794e+02,1.12451e+01,2.59300e+01,3.71751e+01,8.73188e+03,2.74344e+03,1.14753e+04,6.58765e+03,4.39316e+03,4.38159e+03,1.22326e+42,9.80024e+42,1.43506e+42,2.06071e+00,2.06071e+00,2.31752e+00,2.31752e+00,1.82370e+41,2.15620e+40,7.71799e+39,7.82323e+02,1.40167e+03,7.39284e+02,1.71747e+02,2.09646e+01,1.77001e+00,2.68335e-01,1.24917e-01,3.50561e+02,1.73142e+39,5.86409e+38,3.14416e+39,1.05382e+39,1.48758e+40,1.73454e+39,6.10398e+38,1.08580e+02,2.09843e+02,1.10863e+02,2.47607e+01,2.81606e+00,2.35224e-01,4.54581e-02,2.38826e-02,7.62647e+01,3.08389e+38,1.45972e+37,6.29664e+37,2.11043e+37
gal946,firebox,3.0,0,1.30000e+03,1.50000e+03,2.05848e+00,1.07656e+01,3.00592e+04,1.95485e+09,8.29759e+07,5.71579e+07,1.57146e+07,9.59282e-01,7.84355e-01,4.07178e-02,2.15645e-01,7.16149e+05,8.94370e+05,2.21419e-01,1.41591e+10,1.24211e-01,0.00000e+00,3.51739e-02,5.09291e-02,5.84876e-09,0.00000e+00,1.65624e-09,2.39811e-09,1.49695e-09,0.00000e+00,4.23905e-10,6.13782e-10,6.35398e-11,0.00000e+00,1.79931e-11,2.60526e-11,2.99192e-18,0.00000e+00,8.47247e-19,1.22675e-18,7.65763e-19,0.00000e+00,2.16848e-19,3.13978e-19,2.17312e-09,0.00000e+00,6.15381e-10,8.91024e-10,1.02326e-16,0.00000e+00,2.89766e-17,4.19559e-17,2.61898e-17,0.00000e+00,7.41639e-18,1.07383e-17,5.32883e-02,3.27783e-02,5.95419e-02,3.36641e-02,4.94753e-02,6.73381e-02,7.41801e-02,4.05875e-02,7.57292e+00,7.71161e+00,8.09445e+01,1.77162e+02,2.58106e+02,6.62210e+00,2.53553e+01,3.19774e+01,3.86891e+03,4.56259e+03,8.43150e+03,9.72641e+03,7.22239e+03,7.23342e+03,2.25455e+41,3.58368e+42,4.26598e+41,3.68047e-01,3.68047e-01,2.87065e+00,2.87065e+00,1.01360e+41,1.06828e+40,3.80859e+39,1.18492e+03,2.08821e+03,1.13688e+03,2.85586e+02,3.84633e+01,3.26810e+00,3.02613e-01,7.12748e-02,2.73494e+02,7.92954e+38,1.56442e+38,9.66822e+38,3.24048e+38,1.08954e+40,1.31818e+39,4.67213e+38,2.13198e+01,4.48357e+01,2.39295e+01,5.20810e+00,5.62466e-01,4.75165e-02,1.12834e-02,6.40570e-03,2.95444e+01,1.28941e+38,1.94763e+37,9.22743e+37,3.09274e+37
gal947,firebox,3.0,0,4.10000e+03,3.30000e+03,5.59869e-01,1.51248e+00,0.00000e+00,1.77921e+09,1.39487e+07,7.98741e+07,1.71419e+06,9.92221e-01,9.78990e-01,7.77885e-03,2.10102e-02,0.00000e+00,3.08512e+03,3.29061e-05,1.41469e+10,0.00000e+00,0.00000e+00,5.76588e-03,4.55939e-02,0.00000e+00,0.00000e+00,2.72953e-11,2.15839e-10,0.00000e+00,0.00000e+00,4.13364e-10,3.26869e-09,0.00000e+00,0.00000e+00,3.24071e-12,2.56260e-11,0.00000e+00,0.00000e+00,1.53413e-20,1.21312e-19,0.00000e+00,0.00000e+00,2.32331e-19,1.83716e-18,0.00000e+00,0.00000e+00,7.21871e-11,5.70822e-10,0.00000e+00,0.00000e+00,3.41729e-19,2.70224e-18,0.00000e+00,0.00000e+00,5.17519e-18,4.09230e-17,9.40361e-03,7.48293e-03,1.31808e-02,8.46942e-03,1.17163e-02,1.64765e-02,1.47475e-02,5.62005e-03,6.83106e+00,7.02666e+00,5.50166e+01,2.65051e+01,8.15217e+01,7.15398e+00,4.94038e+00,1.20944e+01,7.63635e+01,3.77986e+01,1.14162e+02,8.85050e+03,9.30241e+03,9.45444e+03,1.71049e+40,1.29318e+42,2.13315e+41,8.02566e-02,8.02566e-02,8.49774e-02,8.49774e-02,4.65196e+40,4.00581e+39,1.40829e+39,8.70561e+02,1.93859e+03,1.04194e+03,2.20306e+02,2.15973e+01,1.16752e+00,8.60298e-02,3.46763e-02,3.47528e+02,1.26514e+38,9.29475e+36,8.60958e+37,2.88566e+37,2.31835e+39,2.04176e+38,7.17304e+37,3.48124e+01,7.56676e+01,4.04587e+01,8.59766e+00,8.52144e-01,4.60991e-02,3.00827e-03,1.07381e-03,2.16441e+01,1.23981e+37,1.11518e+35,6.89210e+35,2.31001e+35
gal948,firebox,3.0,0,2.90000e+03,3.70000e+03,1.01616e+01,7.47449e+00,1.00576e+04,1.78815e+09,2.28750e+07,1.97482e+08,4.68986e+06,9.87369e-01,9.76803e-01,1.26310e-02,2.31974e-02,6.98033e+05,1.00669e+04,1.15755e-05,1.41384e+10,3.14039e-01,1.49796e-01,1.85020e-01,9.34739e-02,2.97151e-09,1.41740e-09,1.75070e-09,8.84473e-10,1.37285e-08,6.54844e-09,8.08829e-09,4.08629e-09,1.75622e-10,8.37714e-11,1.03470e-10,5.22741e-11,1.66178e-18,7.92666e-19,9.79059e-19,4.94631e-19,7.67748e-18,3.66214e-18,4.52328e-18,2.28521e-18,1.59021e-09,7.58528e-10,9.36894e-10,4.73329e-10,1.50470e-17,7.17738e-18,8.86512e-18,4.47875e-18,6.95176e-17,3.31597e-17,4.09571e-17,2.06920e-17,1.37399e-02,1.29664e-02,1.77888e-02,1.32460e-02,1.74580e-02,2.11317e-02,1.54794e-02,1.44295e-02,6.99204e+00,7.04551e+00,2.70266e+02,1.23172e+02,3.93438e+02,1.97558e+01,1.66697e+01,3.64255e+01,1.86497e+03,5.19397e+02,2.38437e+03,9.14892e+03,9.17082e+03,9.18871e+03,1.61945e+42,1.04670e+43,2.07959e+42,6.79763e+00,6.79763e+00,3.45268e+01,3.45268e+01,2.63997e+41,2.94897e+40,1.04789e+40,7.11016e+01,1.67432e+02,9.20973e+01,1.98995e+01,2.17336e+00,2.24886e-01,7.12060e-02,4.40857e-02,4.01459e+00,5.94728e+38,2.90601e+38,2.19244e+39,7.34835e+38,9.09231e+40,1.08673e+40,3.81323e+39,2.16082e+01,5.10505e+01,2.81931e+01,6.14972e+00,6.98755e-01,8.57193e-02,3.12825e-02,1.92350e-02,1.69486e-01,2.02199e+38,6.08312e+37,4.32206e+38,1.44862e+38
gal949,firebox,3.0,0,7.00000e+02,1.10000e+03,2.63526e+01,5.78245e+01,2.04573e+05,1.63655e+09,6.69305e+07,8.90139e+07,2.14282e+07,9.60710e-01,8.05978e-01,3.92904e-02,1.94022e-01,6.34053e+06,3.94025e+05,3.70175e-02,1.41359e+10,2.25252e-02,1.88495e-01,5.69859e-01,7.88444e-02,3.65816e-09,3.06121e-08,9.25467e-08,1.28046e-08,3.36546e-10,2.81628e-09,8.51418e-09,1.17800e-09,1.37638e-11,1.15178e-10,3.48206e-10,4.81771e-11,2.23528e-18,1.87052e-17,5.65498e-17,7.82411e-18,2.05643e-19,1.72086e-18,5.20251e-18,7.19807e-19,2.53053e-10,2.11759e-09,6.40191e-09,8.85754e-10,4.10965e-17,3.43903e-16,1.03969e-15,1.43849e-16,3.78083e-18,3.16386e-17,9.56500e-17,1.32339e-17,3.82491e-02,3.46328e-02,5.39213e-02,3.57867e-02,3.93176e-02,5.94897e-02,6.77639e-02,4.27561e-02,7.42804e+00,7.66829e+00,1.01876e+02,2.57791e+02,3.59666e+02,1.00574e+01,4.05308e+01,5.05881e+01,1.11618e+05,7.24256e+04,1.84043e+05,5.61512e+03,2.04716e+03,1.96238e+03,4.03300e+42,1.42954e+43,1.99459e+42,8.39814e+00,8.39814e+00,5.12854e+01,5.12854e+01,2.47186e+41,3.29713e+40,1.17483e+40,1.40217e+02,2.33926e+02,1.20022e+02,2.78799e+01,3.53581e+00,3.16971e-01,4.44776e-02,1.78830e-02,4.95485e+00,1.31448e+39,1.06839e+39,6.44270e+39,2.15939e+39,5.54799e+40,8.06613e+39,2.82825e+39,1.17785e+02,1.84161e+02,9.28400e+01,2.18698e+01,2.84494e+00,2.44340e-01,2.43268e-02,6.43689e-03,3.97527e+00,5.21202e+38,1.72050e+38,8.74502e+38,2.93105e+38
gal950,firebox,3.0,0,9.00000e+02,1.50000e+03,3.02286e+01,2.14341e+01,5.27961e+04,2.00564e+09,3.71358e+07,5.45432e+07,6.14496e+06,9.81821e-01,8.98745e-01,1.81791e-02,1.01255e-01,2.29803e+06,7.70584e+05,2.63752e-02,1.41309e+10,8.65889e-02,2.11639e-01,1.63891e-01,1.08627e-01,8.50682e-09,2.07923e-08,1.61012e-08,1.06719e-08,2.33168e-09,5.69906e-09,4.41327e-09,2.92511e-09,4.31727e-11,1.05522e-10,8.17149e-11,5.41606e-11,4.24145e-18,1.03669e-17,8.02799e-18,5.32094e-18,1.16256e-18,2.84152e-18,2.20043e-18,1.45844e-18,1.58753e-09,3.88021e-09,3.00478e-09,1.99157e-09,1.55965e-16,3.81207e-16,2.95201e-16,1.95659e-16,4.27492e-17,1.04487e-16,8.09133e-17,5.36293e-17,2.38872e-02,1.93932e-02,2.93285e-02,1.94341e-02,2.79006e-02,3.48663e-02,4.33396e-02,2.67790e-02,7.23225e+00,7.49249e+00,3.44542e+02,3.11995e+02,6.56536e+02,2.48024e+01,4.18547e+01,6.66571e+01,1.53363e+04,9.86135e+03,2.51977e+04,9.94154e+03,5.63471e+03,5.53935e+03,2.72012e+42,8.40909e+42,9.93397e+41,6.16201e+00,6.16201e+00,1.12725e+02,1.12725e+02,2.91100e+41,3.43798e+40,1.22152e+40,3.65668e+02,7.97871e+02,4.34619e+02,9.59859e+01,1.07978e+01,9.99172e-01,2.41991e-01,1.40882e-01,6.88113e+01,1.15222e+39,4.69290e+38,3.07861e+39,1.03185e+39,5.32548e+40,7.71201e+39,2.71147e+39,3.80231e+00,8.02392e+00,4.51674e+00,1.10082e+00,1.53104e-01,2.09681e-02,5.48118e-03,2.37589e-03,4.60144e-01,2.44591e+38,1.42566e+38,8.74233e+38,2.93015e+38
gal951,firebox,3.0,0,1.10000e+03,1.50000e+03,1.62880e+01,2.59707e+01,1.48753e+05,1.83467e+09,6.27166e+07,9.87233e+07,1.44251e+07,9.66946e-01,8.72512e-01,3.30543e-02,1.27488e-01,5.19126e+06,1.19633e+06,4.11510e-02,1.41132e+10,1.68733e-01,1.38817e-01,9.92164e-02,1.81221e-01,1.10970e-08,9.12949e-09,6.52512e-09,1.19183e-08,2.69040e-09,2.21340e-09,1.58198e-09,2.88953e-09,9.19691e-11,7.56632e-11,5.40787e-11,9.87762e-11,6.04849e-18,4.97611e-18,3.55657e-18,6.49616e-18,1.46642e-18,1.20643e-18,8.62271e-19,1.57496e-18,1.70915e-09,1.40612e-09,1.00500e-09,1.83565e-09,1.12405e-16,9.24756e-17,6.60950e-17,1.20724e-16,2.72519e-17,2.24202e-17,1.60244e-17,2.92689e-17,4.02815e-02,3.28143e-02,4.91430e-02,3.26567e-02,4.75208e-02,5.95032e-02,5.91398e-02,3.72011e-02,7.45889e+00,7.62585e+00,2.78247e+02,3.42452e+02,6.20698e+02,2.18100e+01,4.79963e+01,6.98062e+01,2.25153e+04,1.35484e+04,3.60637e+04,5.74610e+03,3.42919e+03,3.38556e+03,2.71266e+42,1.09411e+43,1.54790e+42,5.65977e+00,5.65977e+00,1.40204e+01,1.40204e+01,2.63612e+41,3.24726e+40,1.15833e+40,1.30166e+02,2.17429e+02,1.16548e+02,2.92857e+01,4.12257e+00,4.14370e-01,5.55892e-02,1.72944e-02,2.54809e+01,1.65157e+39,7.35416e+38,4.55628e+39,1.52712e+39,3.60816e+40,4.75755e+39,1.67860e+39,8.15424e+01,1.26220e+02,6.79782e+01,1.80286e+01,2.70919e+00,2.68752e-01,2.61468e-02,4.17045e-03,4.74163e+00,3.78379e+38,7.68172e+37,3.88422e+38,1.30187e+38
