name,galaxy_type,redshift,number_of_NaN_indices,R_half_light_visible,R_half_mass_stellar_mass,hden_mass_average_half_light_visible_z500pc,column_density_half_light_visible_z500pc,L_co_10_semi_analytical,gas_mass,star_mass,total_gas_mass_within_R50_and_disk,total_star_mass_within_R50_and_disk,gas_fraction_all_galaxy,gas_fraction_R50_and_disk,stellar_mass_fraction_all_galaxy,stellar_mass_fraction_within_R50_and_disk,h2_mass_semi_analytical,h2_mass_cloudy,co_mass_cloudy,halo_mass,sfr_instantaneous,sfr_5Myr,sfr_10Myr,sfr_100Myr,sfr_instantaneous_surface_density_twoR50,sfr_5Myr_surface_density_twoR50,sfr_10Myr_surface_density_twoR50,sfr_100Myr_surface_density_twoR50,sfr_instantaneous_sSFR,sfr_5Myr_sSFR,sfr_10Myr_sSFR,sfr_100Myr_sSFR,sfe_sfr_instantaneous_all_gas,sfe_sfr_5Myr_all_gas,sfe_sfr_10Myr_all_gas,sfe_sfr_100Myr_all_gas,sfe_sfr_instantaneous_surface_density_twoR50_all_gas,sfe_sfr_5Myr_surface_density_twoR50_all_gas,sfe_sfr_10Myr_surface_density_twoR50_all_gas,sfe_sfr_100Myr_surface_density_twoR50_all_gas,sfe_sfr_instantaneous_sSFR_all_gas,sfe_sfr_5Myr_sSFR_all_gas,sfe_sfr_10Myr_sSFR_all_gas,sfe_sfr_100Myr_sSFR_all_gas,sfe_sfr_instantaneous_R50_and_disk,sfe_sfr_5Myr_R50_and_disk,sfe_sfr_10Myr_R50_and_disk,sfe_sfr_100Myr_R50_and_disk,sfe_sfr_instantaneous_surface_density_twoR50_R50_and_disk,sfe_sfr_5Myr_surface_density_twoR50_R50_and_disk,sfe_sfr_10Myr_surface_density_twoR50_R50_and_disk,sfe_sfr_100Myr_surface_density_twoR50_R50_and_disk,sfe_sfr_instantaneous_sSFR_R50_and_disk,sfe_sfr_5Myr_sSFR_R50_and_disk,sfe_sfr_10Myr_sSFR_R50_and_disk,sfe_sfr_100Myr_sSFR_R50_and_disk,average_gas_metallicity,average_star_metallicity,gas_metallicity_inner_galaxy,star_metallicity_inner_galaxy,gas_metallicity_hden_higher_than_1eminus2,gas_metallicity_hden_higher_than_1,metallicity_gas_half_light_visible_z500pc,metallicity_star_half_light_visible_z500pc,twelve_plus_logOH,twelve_plus_logOH_half_light_visible_z500pc,Pgas_10kpc,Pstar_10kpc,Ptotal_10kpc,Pgas_20kpc,Pstar_20kpc,Ptotal_20kpc,Pgas_half_light_visible_z500pc,Pstar_half_light_visible_z500pc,Ptotal_half_light_visible_z500pc,fire_temperature_mass_average_half_light_visible_z500pc,co_weighted_temperature_mass_average_half_light_visible_z500pc,h2_weighted_temperature_mass_average_half_light_visible_z500pc,L_fir,L_skirt_full_wavelength_range,L_skirt_habing,mass_average_radiation_field,volume_weighted_average_radiation_field,mass_average_radiation_field_R50_and_disk,volume_weighted_average_radiation_field_R50_and_disk,L_ly_alpha,L_h_alpha,L_h_beta,L_co_10,L_co_21,L_co_32,L_co_43,L_co_54,L_co_65,L_co_76,L_co_87,L_13co,L_c2,L_o3_88,L_o3_5006,L_o3_4958,L_ly_alpha_half_light_visible_z500pc,L_h_alpha_half_light_visible_z500pc,L_h_beta_half_light_visible_z500pc,L_co_10_half_light_visible_z500pc,L_co_21_half_light_visible_z500pc,L_co_32_half_light_visible_z500pc,L_co_43_half_light_visible_z500pc,L_co_54_half_light_visible_z500pc,L_co_65_half_light_visible_z500pc,L_co_76_half_light_visible_z500pc,L_co_87_half_light_visible_z500pc,L_13co_half_light_visible_z500pc,L_c2_half_light_visible_z500pc,L_o3_88_half_light_visible_z500pc,L_o3_5006_half_light_visible_z500pc,L_o3_4958_half_light_visible_z500pc
gal162,firebox,0.0,0,1.30000e+03,1.50000e+03,1.01836e+02,1.23729e+02,1.80868e+09,2.52658e+09,4.01110e+10,6.56915e+08,1.01214e+10,5.92570e-02,6.09477e-02,9.40743e-01,9.39052e-01,1.83339e+09,1.27900e+09,4.80673e+05,5.12716e+10,3.43412e+01,1.30655e+01,1.01573e+01,7.50070e+00,1.61703e-06,6.15219e-07,4.78279e-07,3.53187e-07,8.56154e-10,3.25734e-10,2.53229e-10,1.86998e-10,1.35920e-08,5.17123e-09,4.02018e-09,2.96872e-09,6.40009e-16,2.43499e-16,1.89299e-16,1.39789e-16,3.38859e-19,1.28923e-19,1.00226e-19,7.40125e-20,5.22765e-08,1.98892e-08,1.54621e-08,1.14181e-08,2.46156e-15,9.36528e-16,7.28069e-16,5.37646e-16,1.30329e-18,4.95854e-19,3.85483e-19,2.84662e-19,2.45726e+00,1.74097e+00,2.45726e+00,1.74097e+00,2.45726e+00,2.44550e+00,2.49338e+00,1.97332e+00,9.22599e+00,9.23305e+00,2.00304e+03,2.11954e+04,2.31985e+04,1.25190e+02,2.64943e+03,2.77462e+03,5.11039e+05,1.33080e+06,1.84184e+06,8.76007e+04,4.02074e+01,3.98526e+01,3.54100e+44,4.44415e+44,1.26834e+41,7.66607e+00,7.66607e+00,1.57890e+01,1.57890e+01,8.60320e+40,3.74200e+40,1.27763e+40,3.62536e+08,4.01592e+08,2.46122e+08,9.64770e+07,2.19796e+07,2.44279e+06,1.12874e+05,2.51648e+03,3.14170e+07,3.18514e+40,2.16315e+40,8.73697e+37,2.92836e+37,2.46868e+40,1.25604e+40,4.27722e+39,1.98954e+08,2.19954e+08,1.36052e+08,5.41687e+07,1.28134e+07,1.49957e+06,7.08333e+04,1.57636e+03,1.86555e+07,7.59542e+39,8.59969e+39,3.90585e+37,1.30912e+37
gal463,firebox,0.0,0,3.10000e+03,3.70000e+03,1.19117e+01,8.02634e+00,3.64134e+07,1.45900e+09,1.62415e+09,2.42321e+08,1.20203e+08,4.73217e-01,6.68428e-01,5.26783e-01,3.31572e-01,1.33561e+08,8.33980e+07,3.71412e+02,5.12704e+10,1.61146e-01,7.85726e-02,1.01859e-01,8.93990e-02,1.33440e-09,6.50636e-10,8.43461e-10,7.40286e-10,9.92184e-11,4.83776e-11,6.27150e-11,5.50435e-11,1.10449e-10,5.38538e-11,6.98141e-11,6.12742e-11,9.14598e-19,4.45947e-19,5.78109e-19,5.07393e-19,6.80044e-20,3.31581e-20,4.29850e-20,3.77269e-20,6.65010e-10,3.24250e-10,4.20346e-10,3.68928e-10,5.50674e-18,2.68502e-18,3.48076e-18,3.05498e-18,4.09450e-19,1.99643e-19,2.58810e-19,2.27151e-19,9.74939e-01,4.35941e-01,9.90262e-01,4.78871e-01,9.92390e-01,9.97848e-01,9.95598e-01,6.33554e-01,8.80674e+00,8.81593e+00,2.64070e+02,6.83211e+02,9.47281e+02,1.77240e+01,8.94642e+01,1.07188e+02,2.15052e+03,2.55486e+03,4.70538e+03,5.89664e+03,1.06753e+03,1.05116e+03,3.78549e+42,1.06101e+43,4.42608e+40,3.56975e-01,3.56975e-01,1.38399e+00,1.38399e+00,2.96071e+40,5.28150e+39,1.84626e+39,1.11389e+06,1.68354e+06,8.68294e+05,2.13943e+05,2.85741e+04,2.18730e+03,1.02254e+02,5.94626e+00,4.03601e+04,7.82493e+39,5.53135e+38,4.99996e+38,1.67583e+38,6.53134e+39,1.45567e+39,5.07249e+38,5.73683e+05,8.14820e+05,4.25343e+05,1.11394e+05,1.63943e+04,1.38765e+03,6.60440e+01,2.26047e+00,2.29223e+04,1.72277e+39,2.46991e+38,5.34899e+37,1.79281e+37
gal455,firebox,0.0,0,2.70000e+03,3.90000e+03,1.28230e+01,1.34694e+01,8.32897e+07,1.35587e+09,2.00387e+09,3.08479e+08,2.48841e+08,4.03564e-01,5.53504e-01,5.96436e-01,4.46496e-01,2.42032e+08,1.51958e+08,1.15628e+03,5.12527e+10,2.67611e-01,3.50162e-01,3.61522e-01,2.57189e-01,2.92123e-09,3.82236e-09,3.94636e-09,2.80747e-09,1.33547e-10,1.74743e-10,1.80412e-10,1.28346e-10,1.97372e-10,2.58257e-10,2.66635e-10,1.89686e-10,2.15451e-18,2.81912e-18,2.91058e-18,2.07061e-18,9.84954e-20,1.28879e-19,1.33060e-19,9.46597e-20,8.67516e-10,1.13512e-09,1.17195e-09,8.33732e-10,9.46979e-18,1.23910e-17,1.27930e-17,9.10100e-18,4.32920e-19,5.66465e-19,5.84841e-19,4.16061e-19,1.21557e+00,5.04765e-01,1.23171e+00,5.55329e-01,1.23358e+00,1.23790e+00,1.23656e+00,7.81920e-01,8.90383e+00,8.91130e+00,3.39834e+02,1.16050e+03,1.50034e+03,2.21440e+01,1.51480e+02,1.73624e+02,6.05629e+03,7.58925e+03,1.36455e+04,5.17325e+03,4.09413e+02,4.01305e+02,1.02531e+43,1.89973e+43,1.06277e+41,7.83650e-01,7.83650e-01,1.60396e+00,1.60396e+00,3.68470e+40,8.17939e+39,2.85792e+39,2.56319e+06,3.64428e+06,1.90530e+06,5.01719e+05,7.45103e+04,6.34109e+03,3.00222e+02,1.05448e+01,1.04522e+05,9.35622e+39,1.71298e+39,7.96584e+38,2.66990e+38,9.19457e+39,2.31896e+39,8.05386e+38,1.40911e+06,1.97539e+06,1.03108e+06,2.73247e+05,4.12601e+04,3.60248e+03,1.72744e+02,5.51928e+00,5.82441e+04,2.62353e+39,4.01404e+38,4.23139e+37,1.41823e+37
gal397,firebox,0.0,0,4.70000e+03,6.50000e+03,8.35481e+00,3.30599e+00,9.98167e+06,4.48774e+09,1.36324e+09,2.29429e+08,7.99326e+07,7.67007e-01,7.41621e-01,2.32993e-01,2.58379e-01,8.74742e+07,4.80462e+07,2.60542e+01,5.08825e+10,1.15822e-01,5.67278e-01,6.15037e-01,3.95553e-01,4.17240e-10,2.04357e-09,2.21562e-09,1.42495e-09,8.49609e-11,4.16125e-10,4.51159e-10,2.90157e-10,2.58085e-11,1.26406e-10,1.37048e-10,8.81409e-11,9.29732e-20,4.55368e-19,4.93706e-19,3.17521e-19,1.89318e-20,9.27248e-20,1.00531e-19,6.46555e-20,5.04828e-10,2.47257e-09,2.68073e-09,1.72408e-09,1.81860e-18,8.90723e-18,9.65713e-18,6.21086e-18,3.70315e-19,1.81374e-18,1.96644e-18,1.26469e-18,3.63737e-01,2.22612e-01,3.78292e-01,2.47689e-01,3.72153e-01,3.81861e-01,3.79655e-01,2.74765e-01,8.38789e+00,8.40659e+00,1.31020e+03,1.13345e+03,2.44365e+03,1.20897e+02,1.86553e+02,3.07450e+02,3.64849e+02,4.59676e+02,8.24525e+02,1.54212e+04,4.04423e+03,4.06380e+03,1.65730e+43,4.01256e+43,2.48248e+42,2.21878e+00,2.21878e+00,1.69997e+01,1.69997e+01,3.43466e+41,5.76096e+40,2.04839e+40,1.23186e+05,2.12005e+05,1.11237e+05,2.62494e+04,3.39723e+03,2.94943e+02,2.53748e+01,5.74099e+00,3.98340e+03,1.76619e+40,5.93531e+39,1.55423e+40,5.20929e+39,3.85428e+40,8.20664e+39,2.90640e+39,1.64313e+04,2.82316e+04,1.46248e+04,3.35866e+03,3.97109e+02,2.85280e+01,2.31177e+00,6.09862e-01,4.34981e+02,1.89775e+39,1.04240e+39,2.03012e+39,6.80433e+38
gal405,firebox,0.0,0,5.90000e+03,6.10000e+03,4.68991e+00,2.46433e+00,2.89586e+06,4.15475e+09,1.08641e+09,2.69496e+08,1.56986e+08,7.92715e-01,6.31904e-01,2.07285e-01,3.68096e-01,2.39390e+07,1.92926e+07,1.52900e+01,5.07265e+10,5.50700e-02,8.23087e-02,5.93570e-02,1.61760e-01,1.25893e-10,1.88162e-10,1.35693e-10,3.69791e-10,5.06898e-11,7.57619e-11,5.46357e-11,1.48893e-10,1.32547e-11,1.98108e-11,1.42865e-11,3.89337e-11,3.03010e-20,4.52884e-20,3.26598e-20,8.90044e-20,1.22004e-20,1.82350e-20,1.31502e-20,3.58369e-20,2.04345e-10,3.05417e-10,2.20252e-10,6.00230e-10,4.67142e-19,6.98200e-19,5.03507e-19,1.37216e-18,1.88091e-19,2.81125e-19,2.02733e-19,5.52488e-19,3.35978e-01,2.04901e-01,3.61095e-01,2.13817e-01,3.41501e-01,3.59952e-01,3.52055e-01,2.42504e-01,8.35195e+00,8.36899e+00,8.22905e+02,8.71158e+02,1.69406e+03,1.45333e+02,1.99239e+02,3.44572e+02,2.02724e+02,3.41417e+02,5.44141e+02,7.88272e+03,5.30916e+03,5.31134e+03,2.97587e+42,1.32456e+43,3.39405e+41,4.57169e-01,4.57169e-01,4.20862e+00,4.20862e+00,1.36106e+41,1.80112e+40,6.40729e+39,1.42715e+05,2.48027e+05,1.37084e+05,3.54083e+04,4.95232e+03,4.30057e+02,3.07868e+01,3.22057e+00,1.16583e+04,9.09542e+39,9.02679e+38,3.33860e+39,1.11899e+39,1.34994e+40,2.09294e+39,7.39759e+38,9.87244e+04,1.71292e+05,9.76538e+04,2.65766e+04,3.96379e+03,3.67153e+02,2.69350e+01,2.33698e+00,8.49234e+03,1.01359e+39,1.04343e+38,2.46688e+38,8.26820e+37
gal395,firebox,0.0,0,6.50000e+03,7.70000e+03,1.64629e+00,3.59468e+00,5.03600e+06,4.39743e+09,1.12569e+09,4.77130e+08,9.79288e+07,7.96186e-01,8.29706e-01,2.03814e-01,1.70294e-01,4.63602e+07,3.03809e+07,2.49217e+01,5.06792e+10,1.86968e-01,1.09892e-01,1.37780e-01,2.17878e-01,3.52152e-10,2.06981e-10,2.59508e-10,4.10372e-10,1.66092e-10,9.76220e-11,1.22396e-10,1.93551e-10,4.25176e-11,2.49901e-11,3.13320e-11,4.95468e-11,8.00814e-20,4.70686e-20,5.90136e-20,9.33209e-20,3.77702e-20,2.21998e-20,2.78336e-20,4.40146e-20,3.91860e-10,2.30319e-10,2.88769e-10,4.56644e-10,7.38064e-19,4.33804e-19,5.43894e-19,8.60084e-19,3.48106e-19,2.04603e-19,2.56526e-19,4.05657e-19,3.24481e-01,2.03115e-01,3.40862e-01,2.10112e-01,3.30845e-01,3.45569e-01,3.41557e-01,2.30211e-01,8.33541e+00,8.35707e+00,1.49866e+03,9.92481e+02,2.49114e+03,2.08181e+02,2.16858e+02,4.25039e+02,4.31349e+02,3.40157e+02,7.71506e+02,9.33671e+03,4.73632e+03,4.72253e+03,5.47192e+42,1.88826e+43,1.02698e+42,8.19481e-01,8.19481e-01,7.47074e-01,7.47074e-01,2.34135e+41,3.39465e+40,1.20823e+40,8.68105e+04,1.32744e+05,6.78482e+04,1.64546e+04,2.21828e+03,1.87260e+02,1.19337e+01,1.52565e+00,3.47663e+03,1.28044e+40,2.44734e+39,7.53828e+39,2.52659e+39,2.84940e+40,4.20513e+39,1.48902e+39,2.78533e+04,4.23872e+04,2.11548e+04,4.89910e+03,5.93568e+02,4.17843e+01,2.36785e+00,3.25314e-01,9.45200e+02,2.00924e+39,2.67787e+38,5.55163e+38,1.86073e+38
gal473,firebox,0.0,0,2.30000e+03,3.30000e+03,3.20722e+01,1.44580e+01,5.39128e+07,1.93765e+09,1.08199e+09,2.40278e+08,1.21092e+08,6.41683e-01,6.64908e-01,3.58317e-01,3.35092e-01,2.71327e+08,1.45071e+08,4.77863e+02,5.03221e+10,1.44034e+00,1.14555e+00,9.02189e-01,6.79835e-01,2.16670e-08,1.72326e-08,1.35716e-08,1.02268e-08,1.33119e-09,1.05875e-09,8.33824e-10,6.28319e-10,7.43341e-10,5.91207e-10,4.65610e-10,3.50855e-10,1.11821e-17,8.89353e-18,7.00417e-18,5.27791e-18,6.87013e-19,5.46407e-19,4.30327e-19,3.24268e-19,5.99446e-09,4.76762e-09,3.75477e-09,2.82937e-09,9.01746e-17,7.17193e-17,5.64831e-17,4.25622e-17,5.54021e-18,4.40634e-18,3.47025e-18,2.61497e-18,6.08808e-01,3.05036e-01,6.16981e-01,3.34187e-01,6.18602e-01,6.20431e-01,6.27843e-01,4.44691e-01,8.60716e+00,8.62096e+00,7.30870e+02,1.27241e+03,2.00328e+03,4.68113e+01,1.63102e+02,2.09913e+02,6.97792e+03,7.22786e+03,1.42058e+04,1.98624e+04,6.20577e+02,6.21435e+02,3.27140e+43,4.65868e+43,7.53330e+41,5.64284e+00,5.64284e+00,1.64649e+01,1.64649e+01,1.73318e+41,3.72471e+40,1.31402e+40,1.05518e+06,1.70034e+06,9.19337e+05,2.44112e+05,4.10118e+04,4.60233e+03,3.16965e+02,2.34022e+01,4.46548e+04,1.57969e+40,6.11871e+39,7.57353e+39,2.53841e+39,2.82597e+40,7.66054e+39,2.69102e+39,4.79517e+05,6.96974e+05,3.86397e+05,1.15615e+05,2.34243e+04,2.95287e+03,1.92252e+02,7.06832e+00,2.72420e+04,2.97843e+39,1.35636e+39,1.17445e+39,3.93638e+38
gal468,firebox,0.0,0,2.90000e+03,3.70000e+03,6.21399e+00,7.34651e+00,3.23316e+07,1.45757e+09,1.81700e+09,1.94101e+08,2.09082e+08,4.45117e-01,4.81421e-01,5.54883e-01,5.18579e-01,1.15759e+08,8.17183e+07,3.84807e+02,5.02926e+10,5.85756e-02,7.97860e-02,7.05136e-02,4.54590e-02,5.54257e-10,7.54954e-10,6.67217e-10,4.30144e-10,3.22375e-11,4.39107e-11,3.88076e-11,2.50187e-11,4.01872e-11,5.47391e-11,4.83776e-11,3.11883e-11,3.80261e-19,5.17955e-19,4.57760e-19,2.95111e-19,2.21173e-20,3.01260e-20,2.66249e-20,1.71647e-20,3.01780e-10,4.11055e-10,3.63283e-10,2.34203e-10,2.85551e-18,3.88950e-18,3.43748e-18,2.21609e-18,1.66086e-19,2.26226e-19,1.99935e-19,1.28895e-19,1.09799e+00,4.84909e-01,1.10755e+00,5.24708e-01,1.11058e+00,1.11617e+00,1.11585e+00,7.15483e-01,8.85778e+00,8.86468e+00,2.99544e+02,9.25317e+02,1.22486e+03,2.05834e+01,1.22985e+02,1.43569e+02,1.80165e+03,3.40861e+03,5.21027e+03,4.58952e+03,1.01760e+03,9.75271e+02,2.73866e+42,9.55840e+42,6.04705e+40,2.00451e-01,2.00451e-01,4.39262e-01,4.39262e-01,2.15285e+40,3.70849e+39,1.29577e+39,1.21558e+06,1.83821e+06,9.44774e+05,2.31608e+05,3.03713e+04,2.24864e+03,1.04737e+02,6.01672e+00,4.64593e+04,7.09968e+39,3.48528e+38,3.90663e+38,1.30938e+38,2.78076e+39,4.76045e+38,1.64260e+38,4.20690e+05,6.18871e+05,3.17217e+05,7.84376e+04,1.02891e+04,7.42527e+02,3.25569e+01,1.60118e+00,1.43592e+04,1.16694e+39,1.51276e+37,5.17310e+36,1.73386e+36
gal431,firebox,0.0,0,4.30000e+03,4.90000e+03,4.96953e+00,6.00028e+00,7.71697e+06,2.96261e+09,1.20200e+09,3.48544e+08,1.43553e+08,7.11377e-01,7.08283e-01,2.88623e-01,2.91717e-01,5.56193e+07,3.60255e+07,4.74614e+01,5.02690e+10,1.20573e-01,9.68028e-02,9.56908e-02,1.66690e-01,5.18925e-10,4.16621e-10,4.11835e-10,7.17403e-10,1.00310e-10,8.05345e-11,7.96094e-11,1.38677e-10,4.06983e-11,3.26748e-11,3.22995e-11,5.62646e-11,1.75158e-19,1.40626e-19,1.39011e-19,2.42152e-19,3.38587e-20,2.71836e-20,2.68713e-20,4.68090e-20,3.45934e-10,2.77735e-10,2.74544e-10,4.78247e-10,1.48883e-18,1.19532e-18,1.18159e-18,2.05828e-18,2.87797e-19,2.31059e-19,2.28405e-19,3.97874e-19,4.88350e-01,2.80826e-01,5.01676e-01,3.03355e-01,5.03479e-01,5.12630e-01,5.08805e-01,3.55869e-01,8.51430e+00,8.53100e+00,8.42785e+02,1.06281e+03,1.90559e+03,6.22270e+01,1.49130e+02,2.11357e+02,1.20185e+03,1.27764e+03,2.47950e+03,6.63351e+03,2.41670e+03,2.41418e+03,4.26196e+42,1.47195e+43,2.32756e+41,6.27916e-01,6.27916e-01,1.31152e+00,1.31152e+00,1.07560e+41,1.62017e+40,5.73110e+39,2.67739e+05,4.67718e+05,2.42724e+05,5.52014e+04,6.38765e+03,4.26204e+02,2.32110e+01,3.79070e+00,1.62728e+04,1.05566e+40,1.12741e+39,2.91925e+39,9.78440e+38,1.53050e+40,2.43080e+39,8.53227e+38,1.09331e+05,1.65133e+05,8.44226e+04,2.05221e+04,2.69923e+03,2.08203e+02,1.02965e+01,6.39892e-01,4.18711e+03,1.97995e+39,1.27426e+38,1.77655e+38,5.95442e+37
gal315,firebox,0.0,0,3.30000e+03,2.90000e+03,1.40760e+01,7.93178e+00,3.86359e+08,3.56521e+09,8.97653e+09,2.71362e+08,1.48797e+09,2.84267e-01,1.54241e-01,7.15733e-01,8.45759e-01,8.18813e+08,5.52363e+08,1.24585e+04,5.02027e+10,7.96001e-01,2.04804e-01,3.63380e-01,4.30355e-01,5.81669e-09,1.49658e-09,2.65536e-09,3.14477e-09,8.86758e-11,2.28155e-11,4.04811e-11,4.79422e-11,2.23269e-10,5.74453e-11,1.01924e-10,1.20710e-10,1.63152e-18,4.19775e-19,7.44797e-19,8.82072e-19,2.48726e-20,6.39949e-21,1.13545e-20,1.34472e-20,2.93336e-09,7.54728e-10,1.33910e-09,1.58591e-09,2.14352e-17,5.51509e-18,9.78531e-18,1.15889e-17,3.26781e-19,8.40779e-20,1.49178e-19,1.76673e-19,1.65934e+00,9.16932e-01,1.82399e+00,9.46299e-01,1.75002e+00,1.89247e+00,2.07034e+00,1.14482e+00,9.04298e+00,9.14291e+00,5.99664e+02,2.77159e+03,3.37125e+03,4.36778e+01,3.76302e+02,4.19980e+02,2.10015e+03,8.08782e+03,1.01880e+04,1.04851e+04,3.44124e+02,3.19607e+02,1.57636e+43,3.39220e+43,8.23278e+40,1.83805e-01,1.83805e-01,5.71919e-01,5.71919e-01,3.81429e+40,7.74875e+39,2.66978e+39,1.56100e+07,1.94475e+07,1.05411e+07,3.27903e+06,6.14659e+05,6.15075e+04,3.06838e+03,8.81455e+01,9.46205e+05,2.27647e+40,9.20172e+38,3.71595e+38,1.24547e+38,4.24987e+39,1.17616e+39,4.03923e+38,5.20913e+06,5.87832e+06,3.36353e+06,1.19255e+06,2.46634e+05,2.52276e+04,1.17926e+03,2.81851e+01,3.63373e+05,2.18161e+39,2.39813e+38,3.23108e+36,1.08295e+36
gal377,firebox,0.0,0,6.50000e+03,7.10000e+03,6.02313e+00,4.38717e+00,2.27048e+07,4.81898e+09,2.31230e+09,5.82320e+08,2.99510e+08,6.75752e-01,6.60354e-01,3.24248e-01,3.39646e-01,1.29946e+08,8.06173e+07,2.13676e+02,5.01156e+10,4.16296e-01,3.17698e-01,3.31454e-01,3.40730e-01,7.84089e-10,5.98382e-10,6.24290e-10,6.41761e-10,1.80035e-10,1.37395e-10,1.43344e-10,1.47355e-10,8.63867e-11,6.59265e-11,6.87809e-11,7.07058e-11,1.62709e-19,1.24172e-19,1.29548e-19,1.33174e-19,3.73596e-20,2.85112e-20,2.97456e-20,3.05781e-20,7.14892e-10,5.45574e-10,5.69196e-10,5.85125e-10,1.34649e-18,1.02758e-18,1.07207e-18,1.10208e-18,3.09169e-19,2.35944e-19,2.46160e-19,2.53049e-19,5.93230e-01,3.36536e-01,6.18414e-01,3.59493e-01,6.01913e-01,6.20513e-01,6.13938e-01,4.05601e-01,8.59583e+00,8.61023e+00,2.15038e+03,1.84532e+03,3.99570e+03,2.88218e+02,3.82275e+02,6.70493e+02,6.42508e+02,7.26032e+02,1.36854e+03,7.03912e+03,2.29629e+03,2.31171e+03,1.08772e+43,2.94879e+43,6.51296e+41,7.02905e-01,7.02905e-01,1.91618e+00,1.91618e+00,1.78286e+41,2.94426e+40,1.03903e+40,7.54189e+05,1.25859e+06,6.60292e+05,1.59660e+05,2.18141e+04,1.83041e+03,1.00107e+02,9.39336e+00,4.19982e+04,2.18398e+40,2.81038e+39,4.89747e+39,1.64148e+39,2.73171e+40,4.88747e+39,1.71393e+39,2.73241e+05,3.97462e+05,2.12256e+05,5.85803e+04,1.02055e+04,1.05477e+03,5.83476e+01,2.60702e+00,1.37630e+04,3.84933e+39,4.42616e+38,4.72878e+38,1.58494e+38
gal411,firebox,0.0,0,6.10000e+03,6.50000e+03,7.70134e-01,1.65915e+00,1.65423e+05,3.66253e+09,9.50385e+08,1.93952e+08,6.71113e+07,7.93973e-01,7.42931e-01,2.06027e-01,2.57069e-01,1.35482e+06,1.45450e+06,9.06565e-01,4.99848e+10,0.00000e+00,0.00000e+00,1.26807e-02,3.82720e-02,0.00000e+00,0.00000e+00,2.71189e-11,8.18486e-11,0.00000e+00,0.00000e+00,1.33427e-11,4.02700e-11,0.00000e+00,0.00000e+00,3.46227e-12,1.04496e-11,0.00000e+00,0.00000e+00,7.40443e-21,2.23476e-20,0.00000e+00,0.00000e+00,3.64302e-21,1.09951e-20,0.00000e+00,0.00000e+00,6.53803e-11,1.97327e-10,0.00000e+00,0.00000e+00,1.39823e-19,4.22004e-19,0.00000e+00,0.00000e+00,6.87935e-20,2.07628e-19,2.99928e-01,1.90565e-01,3.11450e-01,2.05720e-01,3.08059e-01,3.21906e-01,3.10517e-01,2.19245e-01,8.29910e+00,8.31256e+00,3.92609e+02,4.45810e+02,8.38419e+02,5.64411e+01,9.27395e+01,1.49181e+02,9.18924e+01,1.42963e+02,2.34855e+02,9.57400e+03,7.69630e+03,7.74685e+03,5.85998e+41,7.51652e+42,1.51452e+41,6.04905e-02,6.04905e-02,1.96818e-01,1.96818e-01,7.83403e+40,8.97824e+39,3.20812e+39,2.10857e+04,4.13391e+04,2.16988e+04,4.71268e+03,4.91120e+02,2.76821e+01,1.50743e+00,4.12299e-01,1.21296e+03,4.52759e+39,3.45976e+38,1.58880e+39,5.32514e+38,6.26256e+39,7.77359e+38,2.75363e+38,4.70411e+03,8.07852e+03,4.14686e+03,9.33088e+02,1.05063e+02,6.72551e+00,3.89791e-01,8.39363e-02,2.37092e+02,4.70442e+38,2.04340e+37,6.55758e+37,2.19789e+37
gal427,firebox,0.0,0,4.30000e+03,4.70000e+03,4.36852e+00,2.61661e+00,6.68917e+06,2.46313e+09,1.38219e+09,1.51994e+08,1.52383e+08,6.40552e-01,4.99361e-01,3.59448e-01,5.00639e-01,3.95185e+07,2.38794e+07,6.61477e+01,4.98857e+10,1.87259e-01,0.00000e+00,4.14245e-02,2.42396e-01,8.05927e-10,0.00000e+00,1.78283e-10,1.04323e-09,1.35480e-10,0.00000e+00,2.99702e-11,1.75371e-10,7.60249e-11,0.00000e+00,1.68179e-11,9.84101e-11,3.27197e-19,0.00000e+00,7.23809e-20,4.23538e-19,5.50031e-20,0.00000e+00,1.21675e-20,7.11986e-20,1.23201e-09,0.00000e+00,2.72541e-10,1.59478e-09,5.30236e-18,0.00000e+00,1.17296e-18,6.86362e-18,8.91349e-19,0.00000e+00,1.97180e-19,1.15380e-18,5.85242e-01,3.51194e-01,6.01807e-01,3.79048e-01,6.06546e-01,6.15993e-01,5.88140e-01,4.44130e-01,8.58938e+00,8.59128e+00,3.65427e+02,7.20579e+02,1.08601e+03,2.74616e+01,1.01014e+02,1.28476e+02,2.28554e+02,5.74036e+02,8.02590e+02,8.14478e+03,3.31143e+03,3.32546e+03,2.47806e+42,1.23398e+43,2.00233e+41,2.53621e-01,2.53621e-01,5.69362e-01,5.69362e-01,8.70913e+40,1.35206e+40,4.77634e+39,3.65573e+05,6.60647e+05,3.47477e+05,7.96754e+04,9.46739e+03,6.95604e+02,4.14239e+01,5.08316e+00,2.29432e+04,1.02368e+40,1.15637e+39,2.38670e+39,7.99946e+38,8.11929e+39,1.33719e+39,4.70524e+38,5.89362e+04,9.24820e+04,4.73538e+04,1.12198e+04,1.41141e+03,1.05712e+02,5.32867e+00,3.83516e-01,2.27730e+03,9.57224e+38,1.10667e+38,1.41705e+38,4.74951e+37
