name,galaxy_type,redshift,number_of_NaN_indices,R_half_light_visible,R_half_mass_stellar_mass,hden_mass_average_half_light_visible_z500pc,column_density_half_light_visible_z500pc,L_co_10_semi_analytical,gas_mass,star_mass,total_gas_mass_within_R50_and_disk,total_star_mass_within_R50_and_disk,gas_fraction_all_galaxy,gas_fraction_R50_and_disk,stellar_mass_fraction_all_galaxy,stellar_mass_fraction_within_R50_and_disk,h2_mass_semi_analytical,h2_mass_cloudy,co_mass_cloudy,halo_mass,sfr_instantaneous,sfr_5Myr,sfr_10Myr,sfr_100Myr,sfr_instantaneous_surface_density_twoR50,sfr_5Myr_surface_density_twoR50,sfr_10Myr_surface_density_twoR50,sfr_100Myr_surface_density_twoR50,sfr_instantaneous_sSFR,sfr_5Myr_sSFR,sfr_10Myr_sSFR,sfr_100Myr_sSFR,sfe_sfr_instantaneous_all_gas,sfe_sfr_5Myr_all_gas,sfe_sfr_10Myr_all_gas,sfe_sfr_100Myr_all_gas,sfe_sfr_instantaneous_surface_density_twoR50_all_gas,sfe_sfr_5Myr_surface_density_twoR50_all_gas,sfe_sfr_10Myr_surface_density_twoR50_all_gas,sfe_sfr_100Myr_surface_density_twoR50_all_gas,sfe_sfr_instantaneous_sSFR_all_gas,sfe_sfr_5Myr_sSFR_all_gas,sfe_sfr_10Myr_sSFR_all_gas,sfe_sfr_100Myr_sSFR_all_gas,sfe_sfr_instantaneous_R50_and_disk,sfe_sfr_5Myr_R50_and_disk,sfe_sfr_10Myr_R50_and_disk,sfe_sfr_100Myr_R50_and_disk,sfe_sfr_instantaneous_surface_density_twoR50_R50_and_disk,sfe_sfr_5Myr_surface_density_twoR50_R50_and_disk,sfe_sfr_10Myr_surface_density_twoR50_R50_and_disk,sfe_sfr_100Myr_surface_density_twoR50_R50_and_disk,sfe_sfr_instantaneous_sSFR_R50_and_disk,sfe_sfr_5Myr_sSFR_R50_and_disk,sfe_sfr_10Myr_sSFR_R50_and_disk,sfe_sfr_100Myr_sSFR_R50_and_disk,average_gas_metallicity,average_star_metallicity,gas_metallicity_inner_galaxy,star_metallicity_inner_galaxy,gas_metallicity_hden_higher_than_1eminus2,gas_metallicity_hden_higher_than_1,metallicity_gas_half_light_visible_z500pc,metallicity_star_half_light_visible_z500pc,twelve_plus_logOH,twelve_plus_logOH_half_light_visible_z500pc,Pgas_10kpc,Pstar_10kpc,Ptotal_10kpc,Pgas_20kpc,Pstar_20kpc,Ptotal_20kpc,Pgas_half_light_visible_z500pc,Pstar_half_light_visible_z500pc,Ptotal_half_light_visible_z500pc,fire_temperature_mass_average_half_light_visible_z500pc,co_weighted_temperature_mass_average_half_light_visible_z500pc,h2_weighted_temperature_mass_average_half_light_visible_z500pc,L_fir,L_skirt_full_wavelength_range,L_skirt_habing,mass_average_radiation_field,volume_weighted_average_radiation_field,mass_average_radiation_field_R50_and_disk,volume_weighted_average_radiation_field_R50_and_disk,L_ly_alpha,L_h_alpha,L_h_beta,L_co_10,L_co_21,L_co_32,L_co_43,L_co_54,L_co_65,L_co_76,L_co_87,L_13co,L_c2,L_o3_88,L_o3_5006,L_o3_4958,L_ly_alpha_half_light_visible_z500pc,L_h_alpha_half_light_visible_z500pc,L_h_beta_half_light_visible_z500pc,L_co_10_half_light_visible_z500pc,L_co_21_half_light_visible_z500pc,L_co_32_half_light_visible_z500pc,L_co_43_half_light_visible_z500pc,L_co_54_half_light_visible_z500pc,L_co_65_half_light_visible_z500pc,L_co_76_half_light_visible_z500pc,L_co_87_half_light_visible_z500pc,L_13co_half_light_visible_z500pc,L_c2_half_light_visible_z500pc,L_o3_88_half_light_visible_z500pc,L_o3_5006_half_light_visible_z500pc,L_o3_4958_half_light_visible_z500pc
gal378,firebox,1.0,0,3.50000e+03,3.30000e+03,1.92612e+01,5.80558e+00,1.52398e+07,6.92107e+09,1.70107e+09,2.23425e+08,3.25062e+08,8.02709e-01,4.07347e-01,1.97291e-01,5.92653e-01,1.37469e+08,6.55719e+07,4.06348e+01,5.46187e+10,1.42375e+00,7.78458e-01,5.97627e-01,8.62576e-01,9.24883e-09,5.05696e-09,3.88226e-09,5.60340e-09,8.36969e-10,4.57627e-10,3.51323e-10,5.07077e-10,2.05712e-10,1.12477e-10,8.63489e-11,1.24630e-10,1.33633e-18,7.30661e-19,5.60933e-19,8.09614e-19,1.20931e-19,6.61209e-20,5.07614e-20,7.32657e-20,6.37237e-09,3.48421e-09,2.67484e-09,3.86070e-09,4.13957e-17,2.26338e-17,1.73761e-17,2.50796e-17,3.74609e-18,2.04824e-18,1.57244e-18,2.26957e-18,2.94690e-01,1.95404e-01,3.09661e-01,2.01048e-01,3.01652e-01,3.09029e-01,3.44843e-01,2.22645e-01,8.30679e+00,8.37198e+00,2.89636e+03,2.86637e+03,5.76273e+03,2.19848e+02,3.98577e+02,6.18424e+02,1.12512e+03,2.53315e+03,3.65828e+03,1.25843e+04,3.10785e+03,3.12472e+03,2.48463e+43,5.81869e+43,1.62637e+42,2.24601e+00,2.24601e+00,1.48214e+01,1.48214e+01,6.17381e+41,9.84718e+40,3.50999e+40,1.40938e+05,2.23328e+05,1.21576e+05,3.22736e+04,4.88310e+03,4.44649e+02,3.14203e+01,5.48238e+00,5.20430e+03,2.40895e+40,9.09677e+39,2.42755e+40,8.13638e+39,3.77334e+40,7.35556e+39,2.60501e+39,4.62587e+04,6.78584e+04,3.76678e+04,1.07899e+04,1.72915e+03,1.52740e+02,8.99998e+00,1.02931e+00,1.81624e+03,1.88995e+39,7.91427e+38,1.70059e+39,5.69983e+38
gal379,firebox,1.0,0,3.10000e+03,3.50000e+03,1.29799e+01,6.11077e+00,1.66223e+07,2.95572e+09,2.00441e+09,1.84488e+08,3.31929e+08,5.95896e-01,3.57247e-01,4.04104e-01,6.42753e-01,1.07469e+08,6.40277e+07,2.19917e+02,5.45790e+10,7.56667e-01,2.54436e-01,1.94829e-01,4.78136e-01,6.26573e-09,2.10691e-09,1.61332e-09,3.95930e-09,3.77502e-10,1.26938e-10,9.72002e-11,2.38543e-10,2.56001e-10,8.60827e-11,6.59159e-11,1.61767e-10,2.11987e-18,7.12825e-19,5.45829e-19,1.33954e-18,1.27719e-19,4.29467e-20,3.28855e-20,8.07055e-20,4.10143e-09,1.37914e-09,1.05605e-09,2.59169e-09,3.39627e-17,1.14203e-17,8.74481e-18,2.14610e-17,2.04621e-18,6.88056e-19,5.26863e-19,1.29299e-18,4.97850e-01,3.00391e-01,5.26418e-01,3.10229e-01,5.19424e-01,5.41471e-01,5.28887e-01,3.74440e-01,8.52507e+00,8.54786e+00,6.81156e+02,1.62152e+03,2.30268e+03,4.95801e+01,2.20079e+02,2.69659e+02,1.24652e+03,3.23229e+03,4.47882e+03,8.35162e+03,2.11990e+03,2.12591e+03,1.05686e+43,3.38699e+43,6.22906e+41,1.31813e+00,1.31813e+00,1.16368e+01,1.16368e+01,1.49621e+41,2.51307e+40,8.89699e+39,3.75629e+05,5.72187e+05,3.15537e+05,9.17711e+04,1.85385e+04,2.64310e+03,2.18378e+02,1.38599e+01,2.16436e+04,1.23728e+40,2.65106e+39,5.33658e+39,1.78865e+39,2.15508e+40,4.29300e+39,1.51299e+39,1.58466e+05,2.07136e+05,1.28016e+05,4.90668e+04,1.35805e+04,2.30573e+03,1.97957e+02,1.01998e+01,1.45110e+04,1.66534e+39,5.17358e+38,7.26955e+38,2.43652e+38
gal380,firebox,1.0,0,2.50000e+03,3.10000e+03,1.54038e+01,1.34917e+01,1.29601e+07,5.13358e+09,1.10307e+09,2.64908e+08,1.28001e+08,8.23130e-01,6.74223e-01,1.76870e-01,3.25777e-01,1.40247e+08,4.20196e+07,1.09194e+01,5.45273e+10,6.05220e-01,9.98220e-01,1.01514e+00,5.07297e-01,7.70590e-09,1.27097e-08,1.29251e-08,6.45911e-09,5.48667e-10,9.04945e-10,9.20279e-10,4.59894e-10,1.17894e-10,1.94449e-10,1.97744e-10,9.88195e-11,1.50108e-18,2.47581e-18,2.51776e-18,1.25821e-18,1.06878e-19,1.76280e-19,1.79267e-19,8.95855e-20,2.28464e-09,3.76817e-09,3.83202e-09,1.91499e-09,2.90889e-17,4.79779e-17,4.87908e-17,2.43824e-17,2.07116e-18,3.41607e-18,3.47395e-18,1.73605e-18,2.36484e-01,1.33802e-01,2.51247e-01,1.43412e-01,2.45998e-01,2.59070e-01,2.77663e-01,1.73093e-01,8.21303e+00,8.27978e+00,3.18923e+03,2.78056e+03,5.96979e+03,2.31214e+02,3.79402e+02,6.10617e+02,6.07632e+03,6.11923e+03,1.21955e+04,8.74040e+03,2.76017e+03,2.76781e+03,3.40506e+43,6.19070e+43,1.86261e+42,5.50215e+00,5.50215e+00,2.90536e+01,2.90536e+01,6.45437e+41,1.10502e+41,3.92795e+40,4.14609e+04,6.47990e+04,3.47346e+04,9.01716e+03,1.29925e+03,1.13287e+02,8.70426e+00,1.75782e+00,1.51996e+03,2.14710e+40,8.95430e+39,2.48951e+40,8.34403e+39,7.91990e+40,1.71025e+40,6.04336e+39,9.58068e+03,1.32138e+04,7.45350e+03,2.27620e+03,3.95170e+02,3.75481e+01,2.21988e+00,1.61637e-01,4.13984e+02,3.14739e+39,1.45796e+39,3.31610e+39,1.11145e+39
gal381,firebox,1.0,0,1.90000e+03,1.90000e+03,3.74917e+01,5.41264e+01,2.43489e+08,3.85514e+09,5.56628e+09,6.13856e+08,1.65876e+09,4.09188e-01,2.70110e-01,5.90812e-01,7.29890e-01,7.79652e+08,4.79742e+08,4.33200e+03,5.45118e+10,4.17198e+00,3.58932e+00,3.11648e+00,1.04260e+00,9.19656e-08,7.91216e-08,6.86985e-08,2.29827e-08,7.49509e-10,6.44832e-10,5.59885e-10,1.87306e-10,1.08219e-09,9.31049e-10,8.08397e-10,2.70444e-10,2.38553e-17,2.05237e-17,1.78200e-17,5.96157e-18,1.94418e-19,1.67266e-19,1.45231e-19,4.85861e-20,6.79635e-09,5.84717e-09,5.07689e-09,1.69844e-09,1.49816e-16,1.28893e-16,1.11913e-16,3.74398e-17,1.22099e-18,1.05046e-18,9.12079e-19,3.05130e-19,7.39806e-01,4.40793e-01,8.13298e-01,4.54160e-01,7.76524e-01,8.71457e-01,9.20679e-01,5.47719e-01,8.68857e+00,8.78249e+00,1.79858e+03,5.46360e+03,7.26218e+03,1.18181e+02,7.04155e+02,8.22336e+02,9.77975e+04,1.33385e+05,2.31182e+05,1.24266e+04,1.62125e+02,1.61449e+02,9.62463e+43,1.31385e+44,3.04416e+41,4.39938e+00,4.39938e+00,1.49498e+01,1.49498e+01,1.64513e+41,3.89655e+40,1.36559e+40,1.00854e+07,1.57469e+07,8.38891e+06,2.19848e+06,3.58357e+05,3.61367e+04,1.83716e+03,6.22500e+01,4.48313e+05,2.61320e+40,7.26449e+39,3.78858e+39,1.26981e+39,4.90521e+40,1.51279e+40,5.28950e+39,4.25954e+06,6.31966e+06,3.38945e+06,9.19544e+05,1.55483e+05,1.59135e+04,8.06650e+02,2.52988e+01,2.04275e+05,7.94532e+39,3.52448e+39,1.05576e+39,3.53857e+38
gal382,firebox,1.0,0,2.70000e+03,3.30000e+03,4.19289e+00,9.26145e+00,7.13706e+06,4.41616e+09,1.01014e+09,2.12108e+08,3.44051e+07,8.13844e-01,8.60433e-01,1.86156e-01,1.39567e-01,7.92718e+07,4.55816e+07,1.81322e+01,5.43667e+10,4.33691e-01,1.60342e-01,2.18212e-01,6.28105e-01,4.73416e-09,1.75029e-09,2.38200e-09,6.85638e-09,4.29338e-10,1.58733e-10,2.16022e-10,6.21800e-10,9.82054e-11,3.63080e-11,4.94122e-11,1.42229e-10,1.07201e-18,3.96338e-19,5.39383e-19,1.55256e-18,9.72197e-20,3.59436e-20,4.89162e-20,1.40801e-19,2.04467e-09,7.55947e-10,1.02878e-09,2.96126e-09,2.23196e-17,8.25190e-18,1.12302e-17,3.23250e-17,2.02415e-18,7.48359e-19,1.01845e-18,2.93153e-18,2.53429e-01,1.58686e-01,2.71120e-01,1.62356e-01,2.66733e-01,2.81477e-01,3.07743e-01,1.46667e-01,8.24271e+00,8.32628e+00,1.37418e+03,1.36856e+03,2.74274e+03,1.00980e+02,1.87041e+02,2.88021e+02,2.86330e+03,1.94035e+03,4.80364e+03,7.67253e+03,4.28514e+03,4.31349e+03,8.90562e+42,3.24939e+43,1.46414e+42,1.59385e+00,1.59385e+00,3.02032e+00,3.02032e+00,3.83013e+41,5.65455e+40,2.01555e+40,5.73415e+04,8.48654e+04,4.59781e+04,1.25613e+04,1.93814e+03,1.71758e+02,1.08313e+01,1.53906e+00,2.22553e+03,1.42190e+40,3.78788e+39,1.07083e+40,3.58907e+39,2.62408e+40,4.24290e+39,1.50039e+39,3.30828e+03,5.71242e+03,2.91773e+03,6.51680e+02,7.42279e+01,5.32890e+00,5.40124e-01,1.75162e-01,8.90963e+01,1.27789e+39,3.03126e+38,6.35191e+38,2.12896e+38
gal383,firebox,1.0,0,2.50000e+03,3.50000e+03,2.66041e+01,2.05102e+01,3.47850e+06,5.15824e+09,3.91599e+08,4.02717e+08,3.51239e+07,9.29440e-01,9.19779e-01,7.05604e-02,8.02208e-02,6.35503e+07,1.34190e+07,1.34031e+00,5.37855e+10,1.66499e+00,1.13766e+00,1.06926e+00,4.14612e-01,2.11992e-08,1.44851e-08,1.36142e-08,5.27901e-09,4.25176e-09,2.90516e-09,2.73048e-09,1.05877e-09,3.22781e-10,2.20551e-10,2.07291e-10,8.03786e-11,4.10978e-18,2.80815e-18,2.63931e-18,1.02341e-18,8.24264e-19,5.63206e-19,5.29344e-19,2.05257e-19,4.13438e-09,2.82496e-09,2.65511e-09,1.02954e-09,5.26406e-17,3.59685e-17,3.38059e-17,1.31085e-17,1.05577e-17,7.21390e-18,6.78016e-18,2.62906e-18,1.01836e-01,6.87903e-02,1.10658e-01,7.03161e-02,1.07568e-01,1.14795e-01,1.21627e-01,8.93898e-02,7.85222e+00,7.92949e+00,2.07731e+03,1.20695e+03,3.28426e+03,1.50330e+02,1.62755e+02,3.13085e+02,1.40426e+04,4.87299e+03,1.89156e+04,8.20883e+03,4.01801e+03,4.00230e+03,2.59523e+43,4.92600e+43,2.89470e+42,9.60492e+00,9.60492e+00,6.77392e+01,6.77392e+01,8.78523e+41,1.30459e+41,4.65814e+40,4.58011e+03,7.26583e+03,3.97109e+03,1.05944e+03,1.56831e+02,1.47722e+01,1.30936e+00,2.18730e-01,2.55072e+02,1.03952e+40,6.32470e+39,2.85836e+40,9.58031e+39,2.03162e+41,3.78730e+40,1.34022e+40,1.18808e+03,1.91750e+03,1.04090e+03,2.70784e+02,3.81757e+01,3.40667e+00,2.77401e-01,3.34466e-02,4.12401e+01,2.99794e+39,2.05164e+39,8.12217e+39,2.72229e+39
gal384,firebox,1.0,0,6.10000e+03,6.30000e+03,3.65175e+00,2.45207e+00,2.25544e+06,4.69861e+09,1.25952e+09,2.86644e+08,1.66401e+08,7.88605e-01,6.32705e-01,2.11395e-01,3.67295e-01,2.48116e+07,2.03893e+07,9.13168e+00,5.35722e+10,4.68162e-02,1.73876e-01,1.29873e-01,2.84553e-01,1.00121e-10,3.71852e-10,2.77747e-10,6.08546e-10,3.71698e-11,1.38049e-10,1.03113e-10,2.25921e-10,9.96383e-12,3.70058e-11,2.76407e-11,6.05610e-11,2.13087e-20,7.91408e-20,5.91125e-20,1.29516e-19,7.91080e-21,2.93808e-20,2.19454e-20,4.80825e-20,1.63325e-10,6.06592e-10,4.53081e-10,9.92704e-10,3.49288e-19,1.29726e-18,9.68961e-19,2.12300e-18,1.29672e-19,4.81605e-19,3.59724e-19,7.88159e-19,3.00054e-01,1.69961e-01,2.99839e-01,1.74944e-01,2.96727e-01,2.93788e-01,2.98758e-01,1.95097e-01,8.31256e+00,8.30844e+00,6.77958e+02,7.97933e+02,1.47589e+03,7.82347e+01,1.46434e+02,2.24669e+02,2.00713e+02,3.32699e+02,5.33412e+02,8.33742e+03,5.26975e+03,5.28387e+03,5.40246e+42,2.87317e+43,1.06697e+42,8.57384e-01,8.57384e-01,5.54127e+00,5.54127e+00,2.90930e+41,4.23841e+40,1.51625e+40,3.22721e+04,4.95291e+04,2.51999e+04,6.00507e+03,7.59005e+02,5.60655e+01,3.34760e+00,4.97020e-01,1.25927e+03,1.13166e+40,3.18042e+39,9.86483e+39,3.30638e+39,2.83801e+40,4.70404e+39,1.66616e+39,7.23658e+03,1.08854e+04,5.62437e+03,1.39601e+03,1.89421e+02,1.53718e+01,1.00248e+00,1.52500e-01,2.55307e+02,1.38592e+39,3.54547e+38,8.24208e+38,2.76248e+38
gal385,firebox,1.0,0,2.70000e+03,2.90000e+03,1.52920e+01,1.39111e+01,1.95446e+07,4.05350e+09,1.07472e+09,3.18594e+08,1.75275e+08,7.90430e-01,6.45098e-01,2.09570e-01,3.54902e-01,1.77578e+08,6.77620e+07,4.29328e+01,5.31348e+10,1.04885e+00,8.81226e-01,7.89465e-01,9.21535e-01,1.14493e-08,9.61945e-09,8.61778e-09,1.00595e-08,9.75929e-10,8.19957e-10,7.34575e-10,8.57463e-10,2.58752e-10,2.17399e-10,1.94761e-10,2.27343e-10,2.82453e-18,2.37312e-18,2.12601e-18,2.48167e-18,2.40762e-19,2.02283e-19,1.81220e-19,2.11536e-19,3.29213e-09,2.76599e-09,2.47797e-09,2.89251e-09,3.59368e-17,3.01935e-17,2.70494e-17,3.15745e-17,3.06324e-18,2.57367e-18,2.30568e-18,2.69140e-18,2.89686e-01,1.91987e-01,3.19838e-01,2.00022e-01,3.08792e-01,3.17496e-01,3.39732e-01,2.24323e-01,8.29686e+00,8.36729e+00,1.53689e+03,1.83999e+03,3.37688e+03,1.10535e+02,2.48852e+02,3.59387e+02,6.45995e+03,6.57823e+03,1.30382e+04,6.36685e+03,1.93043e+03,1.93971e+03,2.89428e+43,6.27231e+43,3.49754e+42,5.06868e+00,5.06868e+00,1.85637e+01,1.85637e+01,4.49124e+41,7.75050e+40,2.75702e+40,1.31385e+05,2.11319e+05,1.15523e+05,3.07254e+04,4.84767e+03,4.84969e+02,3.59141e+01,5.96801e+00,5.54446e+03,1.76647e+40,8.57210e+39,2.20558e+40,7.39239e+39,4.98249e+40,1.04682e+40,3.68928e+39,3.44893e+04,5.37119e+04,2.90752e+04,7.66042e+03,1.12102e+03,9.69068e+01,6.54923e+00,1.02946e+00,1.79286e+03,3.04583e+39,9.72251e+38,1.89222e+39,6.34211e+38
gal386,firebox,1.0,0,3.10000e+03,3.50000e+03,8.78203e+00,7.14947e+00,8.90752e+06,4.27402e+09,1.22399e+09,2.15848e+08,1.56224e+08,7.77376e-01,5.80124e-01,2.22624e-01,4.19876e-01,7.80956e+07,5.56649e+07,2.66273e+01,5.31332e+10,3.68632e-01,3.25033e-01,2.31851e-01,1.41546e-01,3.05253e-09,2.69150e-09,1.91989e-09,1.17210e-09,3.01172e-10,2.65552e-10,1.89422e-10,1.15644e-10,8.62494e-11,7.60485e-11,5.42466e-11,3.31179e-11,7.14205e-19,6.29734e-19,4.49199e-19,2.74239e-19,7.04659e-20,6.21317e-20,4.43195e-20,2.70573e-20,1.70783e-09,1.50584e-09,1.07414e-09,6.55770e-10,1.41420e-17,1.24694e-17,8.89464e-18,5.43023e-18,1.39530e-18,1.23028e-18,8.77575e-19,5.35765e-19,3.20149e-01,1.64794e-01,3.23415e-01,1.72602e-01,3.19301e-01,3.30140e-01,3.35271e-01,2.09989e-01,8.33972e+00,8.35488e+00,9.10018e+02,1.29975e+03,2.20977e+03,7.24972e+01,1.85209e+02,2.57706e+02,1.70631e+03,2.59442e+03,4.30072e+03,9.07936e+03,3.93188e+03,3.95050e+03,9.74953e+42,2.63021e+43,3.67045e+41,1.51594e+00,1.51594e+00,8.10080e+00,8.10080e+00,1.98333e+41,2.96095e+40,1.05058e+40,9.69338e+04,1.49111e+05,7.71945e+04,1.89903e+04,2.55869e+03,2.08602e+02,1.31436e+01,1.75435e+00,3.89556e+03,1.19324e+40,1.75318e+39,5.03648e+39,1.68807e+39,2.47799e+40,4.24697e+39,1.49779e+39,1.82283e+04,2.86111e+04,1.54485e+04,4.07529e+03,6.19354e+02,5.89231e+01,4.34893e+00,6.84699e-01,6.57299e+02,1.42744e+39,2.62359e+38,5.27292e+38,1.76732e+38
gal387,firebox,1.0,0,2.30000e+03,2.50000e+03,4.60776e+01,2.13791e+01,1.17657e+08,5.17402e+09,6.55977e+09,3.55299e+08,1.52419e+09,4.40951e-01,1.89041e-01,5.59049e-01,8.10959e-01,3.93318e+08,2.22860e+08,1.74341e+03,5.30441e+10,2.92967e+00,3.74274e+00,3.85465e+00,1.25202e+00,4.40710e-08,5.63021e-08,5.79855e-08,1.88341e-08,4.46611e-10,5.70560e-10,5.87620e-10,1.90863e-10,5.66226e-10,7.23372e-10,7.45001e-10,2.41982e-10,8.51774e-18,1.08817e-17,1.12070e-17,3.64013e-18,8.63180e-20,1.10274e-19,1.13571e-19,3.68887e-20,8.24563e-09,1.05341e-08,1.08490e-08,3.52384e-09,1.24039e-16,1.58464e-16,1.63202e-16,5.30091e-17,1.25700e-18,1.60586e-18,1.65387e-18,5.37190e-19,6.84457e-01,4.43497e-01,7.35046e-01,4.89831e-01,6.95998e-01,7.55450e-01,7.60918e-01,5.73140e-01,8.66430e+00,8.70627e+00,8.45671e+02,3.29744e+03,4.14311e+03,8.35552e+01,5.28339e+02,6.11894e+02,1.52576e+04,3.79185e+04,5.31761e+04,1.28058e+04,5.92966e+02,5.91848e+02,1.10216e+44,1.71384e+44,2.59154e+41,4.72992e+00,4.72992e+00,5.13839e+01,5.13839e+01,2.32616e+41,5.43234e+40,1.91750e+40,3.84468e+06,5.84324e+06,3.14422e+06,8.49590e+05,1.39566e+05,1.25453e+04,5.54477e+02,2.18428e+01,1.80194e+05,2.46090e+40,1.19095e+40,1.07401e+40,3.59975e+39,6.54024e+40,2.26297e+40,7.94298e+39,2.39456e+06,3.45337e+06,1.90694e+06,5.57142e+05,1.02101e+05,9.78316e+03,4.28810e+02,1.29988e+01,1.27977e+05,6.51208e+39,5.75578e+39,3.28178e+39,1.09995e+39
gal388,firebox,1.0,0,1.30000e+03,2.50000e+03,5.80743e+01,3.53208e+01,1.55634e+07,3.79267e+09,1.30130e+09,1.87529e+08,1.30159e+08,7.44541e-01,5.90293e-01,2.55459e-01,4.09707e-01,1.16712e+08,4.74578e+07,1.12256e+02,5.29702e+10,3.38532e+00,1.72183e+00,2.13878e+00,8.08821e-01,1.59406e-07,8.10764e-08,1.00710e-07,3.80851e-08,2.60149e-09,1.32316e-09,1.64357e-09,6.21548e-10,8.92596e-10,4.53990e-10,5.63926e-10,2.13259e-10,4.20299e-17,2.13771e-17,2.65537e-17,1.00418e-17,6.85926e-19,3.48874e-19,4.33355e-19,1.63881e-19,1.80523e-08,9.18171e-09,1.14051e-08,4.31305e-09,8.50033e-16,4.32342e-16,5.37035e-16,2.03090e-16,1.38725e-17,7.05579e-18,8.76439e-18,3.31441e-18,2.90696e-01,1.65387e-01,3.06349e-01,1.72639e-01,3.03263e-01,3.11863e-01,3.28325e-01,2.40469e-01,8.29864e+00,8.35150e+00,7.62653e+02,2.03744e+03,2.80009e+03,5.67565e+01,2.79487e+02,3.36244e+02,4.16458e+04,4.30812e+04,8.47270e+04,1.14077e+04,9.23267e+02,9.24886e+02,4.96628e+43,9.50061e+43,5.50128e+42,7.57989e+00,7.57989e+00,9.61612e+01,9.61612e+01,4.69491e+41,8.68002e+40,3.10065e+40,2.85966e+05,4.07050e+05,2.39465e+05,7.60089e+04,1.31741e+04,1.24719e+03,7.22563e+01,5.14140e+00,1.52407e+04,1.46997e+40,1.27264e+40,3.11450e+40,1.04388e+40,6.24203e+40,1.74025e+40,6.15564e+39,2.35810e+05,3.18423e+05,1.92472e+05,6.49786e+04,1.18156e+04,1.14083e+03,6.21757e+01,2.15022e+00,1.36972e+04,2.64281e+39,2.76222e+39,5.02682e+39,1.68483e+39
gal389,firebox,1.0,0,1.90000e+03,2.30000e+03,1.16332e+01,7.37301e+00,6.55157e+06,1.49473e+09,1.27176e+09,8.36184e+07,1.17620e+08,5.40298e-01,4.15520e-01,4.59702e-01,5.84480e-01,4.82028e+07,3.23458e+07,3.18481e+01,5.29687e+10,5.27570e-02,2.80915e-02,3.54248e-02,4.95422e-02,1.16296e-09,6.19238e-10,7.80891e-10,1.09209e-09,4.14833e-11,2.20886e-11,2.78549e-11,3.89555e-11,3.52952e-11,1.87936e-11,2.36997e-11,3.31445e-11,7.78035e-19,4.14280e-19,5.22428e-19,7.30625e-19,2.77530e-20,1.47776e-20,1.86353e-20,2.60618e-20,6.30925e-10,3.35949e-10,4.23648e-10,5.92480e-10,1.39079e-17,7.40552e-18,9.33875e-18,1.30604e-17,4.96103e-19,2.64160e-19,3.33119e-19,4.65872e-19,4.64669e-01,2.58890e-01,4.69341e-01,2.71048e-01,4.70800e-01,4.72615e-01,4.71309e-01,3.13495e-01,8.48891e+00,8.48850e+00,1.15819e+02,6.25072e+02,7.40891e+02,8.80831e+00,8.71532e+01,9.59615e+01,1.81468e+03,4.83826e+03,6.65294e+03,6.19278e+03,1.97696e+03,1.97568e+03,2.57406e+42,1.31844e+43,1.88366e+41,4.02640e-01,4.02640e-01,2.51464e+00,2.51464e+00,4.59633e+40,6.82115e+39,2.41349e+39,1.33714e+05,2.16663e+05,1.10704e+05,2.55800e+04,3.06280e+03,2.12325e+02,1.15656e+01,1.61561e+00,4.67555e+03,4.25406e+39,4.86004e+38,1.50606e+39,5.04783e+38,5.97082e+39,1.01037e+39,3.55384e+38,2.53189e+04,3.85452e+04,2.03802e+04,5.19208e+03,7.24164e+02,5.85928e+01,3.24990e+00,3.19869e-01,8.47374e+02,5.93758e+38,6.08773e+37,9.43324e+37,3.16172e+37
gal390,firebox,1.0,0,1.70000e+03,1.90000e+03,1.94594e+01,2.83885e+01,5.32869e+07,1.43440e+09,1.70446e+09,2.57745e+08,3.69771e+08,4.56982e-01,4.10739e-01,5.43018e-01,5.89261e-01,2.07464e+08,1.29726e+08,7.64582e+02,5.29138e+10,9.74592e-01,4.89841e-01,4.02495e-01,2.61599e-01,2.68358e-08,1.34880e-08,1.10829e-08,7.20324e-09,5.71790e-10,2.87388e-10,2.36143e-10,1.53479e-10,6.79440e-10,3.41494e-10,2.80601e-10,1.82374e-10,1.87087e-17,9.40320e-18,7.72647e-18,5.02176e-18,3.98625e-19,2.00354e-19,1.64628e-19,1.06998e-19,3.78123e-09,1.90049e-09,1.56160e-09,1.01495e-09,1.04118e-16,5.23308e-17,4.29994e-17,2.79472e-17,2.21843e-18,1.11501e-18,9.16187e-19,5.95469e-19,7.10307e-01,3.47611e-01,7.51881e-01,3.53658e-01,7.49678e-01,7.65740e-01,7.69793e-01,4.49670e-01,8.67393e+00,8.70844e+00,2.87030e+02,1.33969e+03,1.62672e+03,1.88363e+01,1.71872e+02,1.90708e+02,2.69026e+04,3.90274e+04,6.59300e+04,6.63748e+03,3.01562e+02,2.98793e+02,1.55527e+43,2.88077e+43,1.05009e+41,2.72879e+00,2.72879e+00,5.75814e+00,5.75814e+00,5.40594e+40,1.07612e+40,3.77665e+39,1.42638e+06,2.18401e+06,1.18210e+06,3.25766e+05,5.91097e+04,7.90240e+03,7.37250e+02,4.73278e+01,6.57709e+04,7.94095e+39,1.32970e+39,1.38399e+39,4.63870e+38,1.26099e+40,2.99984e+39,1.04645e+39,6.01212e+05,9.36603e+05,4.87722e+05,1.23020e+05,1.90331e+04,2.20703e+03,1.91374e+02,8.09366e+00,2.41113e+04,2.23620e+39,3.75427e+38,2.06686e+38,6.92745e+37
