name,galaxy_type,redshift,sfr,sfr_5Myr,sfr_10Myr,sfr_100Myr,gas_mass,star_mass,gas_average_metallicity,star_average_metallicity,gas_metallicity_inner_galaxy,star_metallicity_inner_galaxy,h2_mass_semi_analytical,h2_mass_cloudy,co_mass_cloudy,halo_mass,L_fir,L_skirt_full_wavelength_range,number_of_NaN_indices,gas_metallicity_hden_higher_than_1eminus2,gas_metallicity_hden_higher_than_1,L_co_10_semi_analytical,Pgas_10kpc,Pstar_10kpc,Ptotal_10kpc,Pgas_20kpc,Pstar_20kpc,Ptotal_20kpc,Pgas_half_light_visible_z500pc,Pstar_half_light_visible_z500pc,Ptotal_half_light_visible_z500pc,R_half_light_visible,R_half_light_stellar_mass,metallicity_gas_half_light_visible_z500pc,metalicity_star_half_light_visible_z500pc,hden_mass_average_half_light_visible_z500pc,fire_temperature_mass_average_half_light_visible_z500pc,co_weighted_temperature_mass_average_half_light_visible_z500pc,h2_weighted_temperature_mass_average_half_light_visible_z500pc,column_density_half_light_visible_z500pc,L_ly_alpha,L_h_alpha,L_h_beta,L_co_10,L_co_21,L_co_32,L_co_43,L_co_54,L_co_65,L_co_76,L_co_87,L_13co,L_c2,L_o3_88,L_o3_5006,L_o3_4958,L_ly_alpha_half_light_visible_z500pc,L_h_alpha_half_light_visible_z500pc,L_h_beta_half_light_visible_z500pc,L_co_10_half_light_visible_z500pc,L_co_21_half_light_visible_z500pc,L_co_32_half_light_visible_z500pc,L_co_43_half_light_visible_z500pc,L_co_54_half_light_visible_z500pc,L_co_65_half_light_visible_z500pc,L_co_76_half_light_visible_z500pc,L_co_87_half_light_visible_z500pc,L_13co_half_light_visible_z500pc,L_c2_half_light_visible_z500pc,L_o3_88_half_light_visible_z500pc,L_o3_5006_half_light_visible_z500pc,L_o3_4958_half_light_visible_z500pc
gal170,firebox,2.0,1.00868e+00,1.39502e+00,1.08692e+00,1.06516e+00,7.13754e+09,7.48812e+08,1.13106e-01,8.74729e-02,1.09374e-01,8.10826e-02,7.04966e+07,1.39415e+07,1.20893e+00,9.61240e+10,3.18949e+43,7.83256e+43,0,1.16356e-01,1.27647e-01,3.55370e+06,1.89471e+03,9.45421e+02,2.84013e+03,1.40911e+02,1.29036e+02,2.69947e+02,3.89780e+03,1.91556e+03,5.81337e+03,3.30000e+03,4.90000e+03,1.21780e-01,6.24778e-02,1.29268e+01,7.53748e+03,4.69385e+03,4.68374e+03,1.08058e+01,2.24535e+42,3.35430e+41,1.19730e+41,5.53698e+03,7.97653e+03,4.14697e+03,1.06916e+03,1.52092e+02,1.28372e+01,7.83800e-01,5.59678e-02,1.77346e+02,2.90546e+40,1.71919e+40,7.13604e+40,2.39176e+40,2.79275e+41,5.14901e+40,1.81972e+40,5.18481e+02,7.85039e+02,4.43738e+02,1.28811e+02,2.13597e+01,2.21087e+00,1.63645e-01,1.16415e-02,1.73010e+01,4.27730e+39,2.62911e+39,9.47963e+39,3.17746e+39
gal175,firebox,2.0,4.76195e-01,1.22150e+00,9.59506e-01,4.84179e-01,5.17913e+09,9.82492e+08,1.49605e-01,1.48869e-01,1.77599e-01,1.56690e-01,9.57528e+07,2.30783e+07,9.94602e+00,9.33010e+10,3.17129e+43,6.52746e+43,0,1.51093e-01,1.58969e-01,8.99627e+06,1.38950e+03,2.81998e+03,4.20948e+03,1.57901e+02,4.85064e+02,6.42965e+02,8.78956e+04,9.68919e+04,1.84788e+05,1.10000e+03,1.30000e+03,2.31707e-01,1.78850e-01,3.49570e+01,5.53912e+03,1.35258e+03,1.34459e+03,5.13132e+01,1.21007e+42,1.92063e+41,6.84901e+40,4.59864e+04,6.43786e+04,3.48809e+04,9.64748e+03,1.42622e+03,1.12631e+02,5.35600e+00,2.15712e-01,1.61250e+03,2.16199e+40,1.41351e+40,4.81066e+40,1.61236e+40,1.54625e+41,3.36179e+40,1.17988e+40,3.12574e+04,4.35356e+04,2.37142e+04,6.62296e+03,9.84673e+02,7.70256e+01,3.54301e+00,1.28042e-01,1.11261e+03,4.31942e+39,2.55634e+39,5.83967e+39,1.95732e+39
gal174,firebox,2.0,1.33368e-01,3.03213e-01,1.64263e-01,4.01442e-01,3.45822e+09,2.19883e+09,3.42289e-01,2.45596e-01,4.04065e-01,2.47976e-01,1.07858e+08,5.99358e+07,4.28327e+01,9.36757e+10,1.58096e+43,5.17473e+43,0,3.65110e-01,4.20777e-01,1.53643e+07,9.91204e+02,4.06977e+03,5.06098e+03,9.20218e+01,6.20734e+02,7.12756e+02,9.61038e-02,2.95517e+02,2.95613e+02,9.00000e+02,1.10000e+03,4.59210e-01,2.85574e-01,2.88493e+00,1.03577e+04,9.64400e+02,9.54938e+02,5.36557e-02,3.91558e+41,7.00846e+40,2.49924e+40,1.96968e+05,2.83832e+05,1.46422e+05,3.77396e+04,5.52485e+03,4.69938e+02,2.35639e+01,1.00186e+00,6.80921e+03,1.97240e+40,1.08973e+40,2.70565e+40,9.06820e+39,1.24431e+38,4.11586e+37,1.43173e+37,8.10934e-05,1.04753e-04,5.12682e-05,1.27629e-05,1.80373e-06,1.69585e-07,1.84617e-08,3.98657e-09,3.10109e-06,1.10792e+37,5.46041e+36,5.55428e+36,1.86185e+36
gal172,firebox,2.0,2.20839e+00,2.11664e+00,2.04271e+00,2.52445e+00,7.39670e+09,2.29617e+09,2.56056e-01,1.94538e-01,2.93362e-01,2.00305e-01,2.72549e+08,7.60295e+07,7.17887e+01,9.46637e+10,7.39397e+43,1.41990e+44,0,2.65366e-01,3.02441e-01,3.10073e+07,2.83255e+03,2.90016e+03,5.73271e+03,2.18591e+02,4.04485e+02,6.23076e+02,4.58031e+02,1.14681e+03,1.60484e+03,4.50000e+03,4.90000e+03,2.82394e-01,2.26067e-01,3.75731e+01,9.58020e+04,3.59069e+03,3.60316e+03,3.70419e+00,1.93799e+42,3.53695e+41,1.26023e+41,2.61511e+05,3.49082e+05,2.01894e+05,6.55706e+04,1.24772e+04,1.43853e+03,1.06463e+02,4.69389e+00,1.30350e+04,6.35758e+40,4.30584e+40,9.31331e+40,3.12144e+40,1.10351e+41,2.41896e+40,8.52394e+39,1.06728e+05,1.38033e+05,8.51468e+04,3.12321e+04,6.97399e+03,9.80282e+02,8.45191e+01,3.86269e+00,6.97445e+03,4.19612e+39,2.34293e+39,4.89544e+39,1.64071e+39
gal176,firebox,2.0,1.20789e+01,1.08252e+01,8.58256e+00,3.10947e+00,8.06677e+09,3.92611e+09,4.34308e-01,2.78756e-01,4.78479e-01,2.84708e-01,1.07731e+09,4.87539e+08,2.41813e+03,9.22641e+10,3.04904e+44,4.05773e+44,0,4.51476e-01,4.95338e-01,2.18320e+08,7.14775e+03,8.01597e+03,1.51637e+04,5.38550e+02,1.10825e+03,1.64680e+03,3.99395e+04,2.68168e+04,6.67563e+04,2.90000e+03,3.50000e+03,4.85625e-01,3.00734e-01,4.23978e+01,6.06946e+04,6.50865e+02,6.52125e+02,3.45897e+01,1.76134e+42,4.20599e+41,1.48873e+41,7.05536e+06,8.73087e+06,5.19394e+06,1.84861e+06,4.01579e+05,4.34184e+04,2.20509e+03,6.49783e+01,4.49152e+05,1.06164e+41,8.19458e+40,1.05451e+41,3.53437e+40,2.77327e+41,7.74103e+40,2.71437e+40,2.59522e+06,3.24234e+06,1.93531e+06,6.82164e+05,1.42356e+05,1.49050e+04,7.57177e+02,2.24895e+01,1.54103e+05,2.16978e+40,1.26099e+40,1.24836e+40,4.18449e+39
gal171,firebox,2.0,9.61446e-01,1.17095e+00,9.42802e-01,4.11912e+00,1.40081e+10,6.39348e+09,4.41562e-01,2.76066e-01,5.12101e-01,2.86832e-01,4.83215e+08,2.08031e+08,1.78828e+02,9.58479e+10,8.59965e+43,2.66297e+44,0,4.52213e-01,4.86211e-01,7.04441e+07,3.46121e+03,7.47803e+03,1.09392e+04,4.32415e+02,1.33473e+03,1.76715e+03,0.00000e+00,0.00000e+00,0.00000e+00,2.30000e+03,2.30000e+03,,3.31548e-01,,,,,,2.39538e+42,4.63814e+41,1.65606e+41,7.57188e+05,1.04537e+06,5.53511e+05,1.53803e+05,2.45084e+04,2.07436e+03,9.40270e+01,3.40413e+00,3.01539e+04,1.29035e+41,8.57522e+40,1.24069e+41,4.15833e+40,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00
gal179,firebox,2.0,1.00302e+00,1.68994e+00,1.60147e+00,1.44814e+00,7.00399e+09,2.89254e+09,3.31902e-01,2.39351e-01,4.03271e-01,2.51424e-01,2.93340e+08,9.94847e+07,1.37200e+02,9.16234e+10,6.79872e+43,1.24563e+44,0,3.37235e-01,3.63960e-01,4.12789e+07,2.54952e+03,3.85441e+03,6.40392e+03,2.62294e+02,6.27788e+02,8.90082e+02,7.99678e+03,1.37575e+04,2.17543e+04,2.50000e+03,2.50000e+03,4.51942e-01,3.01657e-01,2.21295e+01,2.40752e+04,1.61946e+03,1.62670e+03,1.54776e+01,1.33213e+42,2.48202e+41,8.81574e+40,4.16623e+05,5.57109e+05,3.08665e+05,9.41109e+04,1.71928e+04,1.70959e+03,8.68868e+01,2.78418e+00,2.00451e+04,5.80596e+40,3.13003e+40,6.40838e+40,2.14786e+40,1.29348e+41,3.49479e+40,1.22711e+40,1.89679e+05,2.38150e+05,1.39680e+05,4.83010e+04,1.02020e+04,1.12061e+03,5.89735e+01,1.71540e+00,1.15886e+04,8.79978e+39,5.32978e+39,5.92124e+39,1.98464e+39
gal177,firebox,2.0,7.17177e-01,4.91716e-01,3.30843e-01,6.34372e-01,7.95713e+09,1.04772e+09,1.44343e-01,1.03837e-01,1.60093e-01,1.10213e-01,5.80705e+07,2.54448e+07,5.82644e+00,9.19879e+10,1.53330e+43,5.16205e+43,0,1.44371e-01,1.59446e-01,4.39916e+06,3.85017e+03,1.93573e+03,5.78590e+03,3.56551e+02,3.12511e+02,6.69062e+02,1.49835e+03,9.65816e+02,2.46416e+03,5.50000e+03,6.10000e+03,1.72485e-01,1.05482e-01,6.52830e+00,1.22987e+04,6.93067e+03,6.96664e+03,6.69964e+00,1.37175e+42,1.87902e+41,6.73219e+40,2.68938e+04,3.81124e+04,2.00976e+04,5.39349e+03,8.29970e+02,7.82354e+01,5.08482e+00,3.31929e-01,9.06599e+02,2.47169e+40,1.05032e+40,4.38957e+40,1.47120e+40,1.62715e+41,2.58177e+40,9.15762e+39,8.62919e+03,1.21190e+04,6.39416e+03,1.71225e+03,2.52770e+02,2.09423e+01,1.13797e+00,6.57893e-02,2.84546e+02,4.34027e+39,1.39178e+39,3.90889e+39,1.31000e+39
gal180,firebox,2.0,6.55002e-01,1.22915e+00,1.17479e+00,9.50600e-01,5.47275e+09,1.48832e+09,2.93563e-01,1.84938e-01,3.04834e-01,1.87239e-01,2.16141e+08,5.90759e+07,2.89887e+01,9.13999e+10,4.28077e+43,8.48475e+43,0,3.04217e-01,3.13867e-01,2.47454e+07,2.03628e+03,2.64039e+03,4.67666e+03,1.58239e+02,3.68643e+02,5.26882e+02,1.96165e+04,1.61508e+04,3.57674e+04,2.70000e+03,2.70000e+03,3.16712e-01,2.09307e-01,1.66645e+01,6.00073e+03,1.62254e+03,1.62718e+03,2.42413e+01,9.93297e+41,1.81076e+41,6.42846e+40,1.43901e+05,2.02416e+05,1.09843e+05,3.09201e+04,4.78266e+03,4.08301e+02,2.08774e+01,8.69985e-01,5.15400e+03,4.21442e+40,1.88108e+40,4.64686e+40,1.55745e+40,1.91340e+41,4.07332e+40,1.42914e+40,6.11153e+04,8.64190e+04,4.62547e+04,1.25542e+04,1.82177e+03,1.42078e+02,6.58936e+00,2.44385e-01,2.10188e+03,1.11152e+40,3.53400e+39,5.94793e+39,1.99353e+39
gal183,firebox,2.0,5.60382e+00,5.43858e+00,4.47853e+00,7.41254e-01,6.77671e+09,2.20415e+09,2.76136e-01,2.11655e-01,3.18219e-01,2.16087e-01,4.59243e+08,1.87424e+08,3.34440e+02,9.04737e+10,1.45929e+44,1.88876e+44,0,2.77137e-01,3.33962e-01,7.22388e+07,3.51225e+03,5.42112e+03,8.93337e+03,2.85823e+02,7.75492e+02,1.06132e+03,1.74779e+05,1.15682e+05,2.90460e+05,1.70000e+03,1.90000e+03,3.67930e-01,2.45216e-01,5.32207e+01,5.47886e+03,5.64080e+02,5.65096e+02,7.23585e+01,1.17898e+42,2.38513e+41,8.45536e+40,1.31390e+06,1.73425e+06,1.00382e+06,3.25633e+05,5.93759e+04,5.79175e+03,3.17169e+02,1.20366e+01,6.20155e+04,4.95867e+40,2.93704e+40,5.67225e+40,1.90122e+40,2.81897e+41,7.84422e+40,2.75276e+40,1.06632e+06,1.38955e+06,8.19846e+05,2.75182e+05,5.18555e+04,5.19590e+03,2.90018e+02,1.10276e+01,5.30161e+04,1.61037e+40,1.07006e+40,1.54946e+40,5.19398e+39
gal178,firebox,2.0,7.70577e-01,4.73142e-01,4.69237e-01,8.36672e-01,7.61534e+09,1.66651e+09,1.94932e-01,1.28296e-01,2.22926e-01,1.39962e-01,1.00035e+08,3.61791e+07,1.10247e+01,9.17123e+10,2.27040e+43,7.19388e+43,0,1.97769e-01,2.23408e-01,8.07549e+06,4.81556e+03,2.84137e+03,7.65693e+03,5.42830e+02,5.03566e+02,1.04640e+03,2.72791e+03,2.03064e+03,4.75855e+03,5.50000e+03,4.90000e+03,2.26663e-01,1.52750e-01,8.95988e+00,8.47409e+03,4.81190e+03,4.81140e+03,9.03984e+00,1.51144e+42,2.36993e+41,8.48311e+40,4.73647e+04,6.73615e+04,3.59782e+04,9.80191e+03,1.52589e+03,1.43318e+02,8.91696e+00,5.45514e-01,1.61486e+03,3.86700e+40,2.06925e+40,6.44232e+40,2.15918e+40,1.87134e+41,3.14108e+40,1.10903e+40,3.44286e+04,4.87020e+04,2.62292e+04,7.28636e+03,1.17325e+03,1.14743e+02,7.29428e+00,4.43143e-01,1.19674e+03,7.76172e+39,1.82634e+39,4.30976e+39,1.44438e+39
gal181,firebox,2.0,4.17928e-01,6.75308e-01,7.58711e-01,1.74752e+00,8.67786e+09,2.81531e+09,3.14858e-01,2.17673e-01,3.51469e-01,2.30021e-01,1.76319e+08,6.66271e+07,4.17460e+01,9.10994e+10,3.53392e+43,9.25926e+43,0,3.21301e-01,3.56492e-01,2.44143e+07,3.56831e+03,4.01390e+03,7.58221e+03,3.19214e+02,6.06779e+02,9.25993e+02,1.35184e+03,2.89275e+03,4.24459e+03,3.30000e+03,3.50000e+03,4.09223e-01,2.52982e-01,1.75927e+01,3.30939e+04,2.29840e+03,2.30884e+03,6.36368e+00,1.29099e+42,2.20640e+41,7.88376e+40,1.83361e+05,2.56231e+05,1.36390e+05,3.70007e+04,5.56609e+03,4.65320e+02,2.37977e+01,1.10534e+00,6.76894e+03,5.18197e+40,2.77103e+40,6.25309e+40,2.09580e+40,5.28487e+40,1.11105e+40,3.90886e+39,6.52285e+04,8.88418e+04,4.81727e+04,1.36188e+04,2.12554e+03,1.75134e+02,7.94274e+00,2.60967e-01,2.56484e+03,3.64736e+39,1.19342e+39,1.72052e+39,5.76626e+38
gal173,firebox,2.0,8.80159e-01,8.66888e-01,9.16340e-01,2.36385e-01,4.17617e+09,2.80229e+09,3.29569e-01,2.29331e-01,3.67146e-01,2.37921e-01,2.08489e+08,8.50821e+07,7.87582e+01,9.43177e+10,3.88819e+43,8.43540e+43,0,3.41777e-01,3.86574e-01,3.13086e+07,7.18102e+02,3.05106e+03,3.76916e+03,5.99759e+01,4.42018e+02,5.01993e+02,1.36917e+05,1.85453e+05,3.22371e+05,1.30000e+03,1.50000e+03,3.90584e-01,2.69346e-01,3.73118e+01,5.50908e+03,6.33371e+02,6.34166e+02,6.40434e+01,5.43393e+41,9.81561e+40,3.48542e+40,2.95050e+05,4.01736e+05,2.18389e+05,6.31153e+04,1.03612e+04,9.15421e+02,4.38083e+01,1.47283e+00,1.26898e+04,2.69271e+40,1.19284e+40,3.06887e+40,1.02857e+40,1.14118e+41,2.82082e+40,9.86286e+39,2.41327e+05,3.25018e+05,1.79616e+05,5.35042e+04,9.02273e+03,8.08451e+02,3.90590e+01,1.28617e+00,1.07814e+04,7.76862e+39,2.94940e+39,4.11702e+39,1.38001e+39
gal184,firebox,2.0,0.00000e+00,1.27678e-01,1.29516e-01,5.26888e+00,4.93121e+09,1.48545e+09,1.77195e-01,1.25009e-01,1.72410e-01,1.22471e-01,7.63453e+06,5.23167e+06,2.00477e+00,8.97802e+10,4.76806e+42,9.09363e+43,0,1.76622e-01,1.70125e-01,6.03541e+05,1.56902e+02,1.95143e+02,3.52045e+02,2.27544e+01,5.93537e+01,8.21081e+01,3.05587e+01,4.29290e+01,7.34877e+01,8.90000e+03,8.70000e+03,1.70707e-01,1.02612e-01,3.63684e+00,3.01819e+04,8.98106e+03,9.02975e+03,9.56781e-01,8.97921e+41,1.24774e+41,4.52830e+40,9.82703e+03,1.39506e+04,7.25776e+03,1.88709e+03,2.67102e+02,2.12840e+01,1.12859e+00,6.82500e-02,3.09936e+02,1.07798e+40,1.10653e+40,4.39908e+40,1.47443e+40,6.34511e+40,9.09734e+39,3.25210e+39,4.29353e+03,5.86889e+03,3.26942e+03,9.57055e+02,1.52929e+02,1.32575e+01,7.21418e-01,3.67685e-02,1.45212e+02,1.27347e+39,6.09221e+38,1.79648e+39,6.02110e+38
gal182,firebox,2.0,7.42503e-01,1.23977e+00,1.34518e+00,2.28344e+00,7.31800e+09,1.90016e+09,2.78292e-01,1.83990e-01,3.11075e-01,1.87165e-01,2.32027e+08,7.76671e+07,2.76268e+01,9.08877e+10,5.62385e+43,1.16926e+44,0,2.89604e-01,3.14722e-01,2.47274e+07,2.87316e+03,3.55218e+03,6.42534e+03,1.95581e+02,4.63559e+02,6.59140e+02,8.78656e+03,1.16515e+04,2.04380e+04,2.50000e+03,2.50000e+03,3.63181e-01,2.06992e-01,1.21580e+01,3.40612e+04,1.78150e+03,1.78919e+03,1.62239e+01,1.68710e+42,3.18438e+41,1.13601e+41,1.41221e+05,1.99785e+05,1.08777e+05,3.06749e+04,4.71343e+03,3.94202e+02,2.00442e+01,8.80639e-01,4.98498e+03,5.98988e+40,4.21579e+40,8.80432e+40,2.95083e+40,1.03106e+41,2.29326e+40,8.08209e+39,2.10964e+04,3.04377e+04,1.57110e+04,3.96905e+03,5.47813e+02,4.32522e+01,2.07186e+00,8.23943e-02,6.84923e+02,6.32500e+39,2.81416e+39,4.39729e+39,1.47376e+39
gal186,firebox,2.0,1.70397e-01,3.46014e-01,2.95042e-01,4.36295e-01,7.07335e+09,9.83446e+08,1.52455e-01,1.20867e-01,1.67573e-01,1.22590e-01,5.09453e+07,2.21372e+07,2.90192e+00,8.83001e+10,1.21221e+43,4.35356e+43,0,1.56189e-01,1.67114e-01,3.27332e+06,3.04539e+03,2.52592e+03,5.57131e+03,2.51060e+02,3.64493e+02,6.15553e+02,3.37268e+03,4.93831e+03,8.31099e+03,2.90000e+03,2.70000e+03,1.85485e-01,1.37618e-01,7.99638e+00,9.37213e+03,4.28876e+03,4.29756e+03,1.00515e+01,1.22429e+42,1.72072e+41,6.15397e+40,1.26352e+04,1.83796e+04,9.30492e+03,2.28337e+03,3.05127e+02,2.39611e+01,1.34813e+00,9.38144e-02,3.97769e+02,2.59427e+40,1.02752e+40,3.95328e+40,1.32498e+40,1.03345e+41,1.77700e+40,6.28033e+39,1.45858e+03,2.03063e+03,1.07718e+03,2.90515e+02,4.39472e+01,3.79559e+00,2.09485e-01,1.16721e-02,4.88344e+01,3.17721e+39,1.05373e+39,2.68229e+39,8.98975e+38
gal188,firebox,2.0,2.31443e+00,4.23456e+00,4.60548e+00,1.70825e+00,7.83749e+09,2.23869e+09,2.85790e-01,1.87506e-01,3.21039e-01,1.94565e-01,5.99068e+08,1.96851e+08,1.64790e+02,8.69110e+10,1.38249e+44,2.35633e+44,0,2.96309e-01,3.25447e-01,7.11778e+07,7.27888e+03,5.86734e+03,1.31462e+04,6.58787e+02,8.97317e+02,1.55610e+03,5.12264e+04,1.85085e+04,6.97349e+04,2.90000e+03,4.30000e+03,3.44325e-01,2.22306e-01,2.76758e+01,1.17725e+04,9.88730e+02,9.92144e+02,3.91735e+01,1.87783e+42,3.88696e+41,1.37679e+41,7.27453e+05,9.64356e+05,5.50675e+05,1.75631e+05,3.19141e+04,3.02322e+03,1.53661e+02,5.52027e+00,3.29375e+04,8.33180e+40,4.97174e+40,9.12238e+40,3.05758e+40,4.06008e+41,1.04769e+41,3.67965e+40,5.71192e+05,7.48223e+05,4.34794e+05,1.42915e+05,2.62256e+04,2.40727e+03,1.16313e+02,3.82236e+00,2.66862e+04,2.33850e+40,1.44446e+40,2.04997e+40,6.87183e+39
gal191,firebox,2.0,3.94450e-01,6.88254e-01,9.17676e-01,1.19169e+00,5.82196e+09,4.56108e+08,9.90329e-02,7.58802e-02,1.22483e-01,7.87521e-02,4.54566e+07,1.01115e+07,1.38386e+00,8.63939e+10,1.76711e+43,5.01840e+43,0,1.08257e-01,1.24265e-01,2.25434e+06,1.23701e+03,7.55451e+02,1.99246e+03,1.16406e+02,1.17110e+02,2.33516e+02,6.89753e+02,3.98022e+02,1.08777e+03,5.10000e+03,5.70000e+03,1.04939e-01,9.57246e-02,6.05539e+00,1.06515e+04,6.56389e+03,6.57913e+03,4.54561e+00,1.66395e+42,2.40346e+41,8.60085e+40,6.13941e+03,8.89257e+03,4.65256e+03,1.20461e+03,1.71424e+02,1.42563e+01,8.65577e-01,6.27779e-02,1.93353e+02,2.12656e+40,1.34908e+40,4.97309e+40,1.66678e+40,1.17688e+41,1.66602e+40,5.91336e+39,1.18249e+03,1.72752e+03,9.10998e+02,2.38981e+02,3.44894e+01,2.90207e+00,1.84141e-01,1.47063e-02,3.56521e+01,2.10092e+39,6.12955e+38,2.20727e+39,7.39777e+38
gal187,firebox,2.0,3.28583e+00,3.74469e+00,3.22608e+00,1.02216e+00,5.39458e+09,1.71552e+09,2.33907e-01,1.58845e-01,2.45563e-01,1.67813e-01,2.80217e+08,7.58988e+07,3.51604e+01,8.69345e+10,1.01658e+44,1.66032e+44,0,2.38952e-01,2.50493e-01,2.80916e+07,3.38022e+03,3.42823e+03,6.80845e+03,2.54502e+02,4.78694e+02,7.33196e+02,1.16007e+04,1.10667e+04,2.26674e+04,3.10000e+03,3.50000e+03,2.49565e-01,1.77723e-01,2.30009e+01,8.08257e+03,2.46037e+03,2.46598e+03,1.86418e+01,1.60497e+42,3.26849e+41,1.15990e+41,1.85708e+05,2.61635e+05,1.45021e+05,4.17274e+04,6.33632e+03,5.23773e+02,2.70338e+01,1.17485e+00,6.44467e+03,4.88043e+40,3.73313e+40,9.74514e+40,3.26629e+40,3.06396e+41,6.74989e+40,2.37703e+40,7.07785e+04,1.00021e+05,5.60328e+04,1.62972e+04,2.49309e+03,2.09428e+02,1.11125e+01,4.85892e-01,2.46916e+03,1.12935e+40,6.19528e+39,1.25797e+40,4.21636e+39
gal189,firebox,2.0,1.46999e+00,1.22503e+00,1.10255e+00,1.34938e+00,7.45743e+09,3.59835e+09,4.58937e-01,2.72946e-01,4.67796e-01,2.76552e-01,3.47018e+08,1.53649e+08,2.38078e+02,8.68899e+10,5.23642e+43,1.21610e+44,0,4.61220e-01,4.68126e-01,5.30997e+07,2.18332e+03,4.02237e+03,6.20569e+03,1.97400e+02,6.16192e+02,8.13591e+02,1.13021e+04,1.69804e+04,2.82825e+04,3.10000e+03,2.90000e+03,4.56502e-01,2.99400e-01,1.60024e+01,9.76575e+03,1.27048e+03,1.27607e+03,1.84003e+01,1.05694e+42,2.02888e+41,7.22045e+40,6.73192e+05,8.87636e+05,5.00494e+05,1.60742e+05,3.34663e+04,4.43030e+03,3.43293e+02,1.41315e+01,3.73789e+04,6.32035e+40,3.09472e+40,5.74556e+40,1.92570e+40,1.32490e+41,3.14740e+40,1.10591e+40,1.77749e+05,2.42044e+05,1.32507e+05,3.88117e+04,6.62089e+03,6.40199e+02,3.54173e+01,1.35446e+00,7.51374e+03,1.09665e+40,4.41778e+39,5.43503e+39,1.82153e+39
gal193,firebox,2.0,1.15058e+00,1.16815e+00,9.85026e-01,3.21170e-01,5.21747e+09,1.94065e+09,2.76281e-01,1.70176e-01,2.82573e-01,1.76135e-01,1.62613e+08,5.75902e+07,2.99875e+01,8.60564e+10,3.57874e+43,8.08086e+43,0,2.76134e-01,3.02326e-01,1.91969e+07,2.08908e+03,3.68521e+03,5.77430e+03,1.99660e+02,5.75388e+02,7.75049e+02,2.45829e+04,3.70319e+04,6.16148e+04,1.90000e+03,2.10000e+03,3.15906e-01,2.05268e-01,2.00349e+01,7.57576e+03,1.49310e+03,1.49544e+03,2.71370e+01,8.91134e+41,1.59684e+41,5.69472e+40,1.43402e+05,2.01946e+05,1.09488e+05,3.07442e+04,4.76320e+03,4.17874e+02,2.35538e+01,1.24714e+00,5.07592e+03,3.15193e+40,1.82608e+40,5.27679e+40,1.76858e+40,1.41067e+41,3.28256e+40,1.15413e+40,6.10334e+04,8.37853e+04,4.69017e+04,1.39822e+04,2.26509e+03,1.96900e+02,1.02622e+01,4.31287e-01,2.31256e+03,7.32008e+39,3.16966e+39,5.66523e+39,1.89880e+39
gal195,firebox,2.0,7.18707e-01,1.05393e+00,9.41749e-01,1.21364e+00,4.42375e+09,2.54773e+09,3.80676e-01,2.42259e-01,4.08479e-01,2.47691e-01,2.05745e+08,9.96801e+07,8.31211e+01,8.57340e+10,3.94598e+43,8.77026e+43,0,4.00674e-01,4.10888e-01,3.05970e+07,1.34492e+03,3.54697e+03,4.89189e+03,9.72568e+01,4.78075e+02,5.75332e+02,1.79152e+04,4.14760e+04,5.93913e+04,1.70000e+03,1.90000e+03,4.14785e-01,3.08847e-01,3.40269e+01,6.16355e+03,8.63367e+02,8.65672e+02,2.31663e+01,6.88811e+41,1.30163e+41,4.63407e+40,3.84973e+05,5.29060e+05,2.92461e+05,8.68828e+04,1.50098e+04,1.45906e+03,7.92066e+01,3.09067e+00,1.60426e+04,3.42179e+40,2.06650e+40,3.99653e+40,1.33947e+40,6.04966e+40,1.55694e+40,5.47580e+39,2.07974e+05,2.77202e+05,1.61187e+05,5.25427e+04,1.00469e+04,1.06135e+03,6.05471e+01,2.33869e+00,9.91258e+03,4.05437e+39,2.49467e+39,3.09825e+39,1.03845e+39
gal185,firebox,2.0,9.96619e-01,9.24323e-01,8.48895e-01,1.92656e+00,5.48989e+09,2.91766e+09,3.83605e-01,2.32098e-01,4.17354e-01,2.35746e-01,3.35862e+08,1.35970e+08,1.25557e+02,8.95123e+10,4.12535e+43,1.11206e+44,0,4.02917e-01,4.23272e-01,4.97183e+07,2.78095e+03,6.08843e+03,8.86937e+03,1.97125e+02,8.12264e+02,1.00939e+03,0.00000e+00,0.00000e+00,0.00000e+00,1.50000e+03,1.70000e+03,,2.73708e-01,,,,,,9.76438e+41,1.78825e+41,6.35677e+40,4.68921e+05,6.40116e+05,3.50978e+05,1.04436e+05,1.89906e+04,2.07781e+03,1.32041e+02,5.50721e+00,2.12571e+04,5.19717e+40,2.55073e+40,4.76729e+40,1.59781e+40,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00
