name,galaxy_type,redshift,sfr,sfr_5Myr,sfr_10Myr,sfr_100Myr,gas_mass,star_mass,gas_average_metallicity,star_average_metallicity,gas_metallicity_inner_galaxy,star_metallicity_inner_galaxy,h2_mass_semi_analytical,h2_mass_cloudy,co_mass_cloudy,halo_mass,L_fir,L_skirt_full_wavelength_range,number_of_NaN_indices,gas_metallicity_hden_higher_than_1eminus2,gas_metallicity_hden_higher_than_1,L_co_10_semi_analytical,Pgas_10kpc,Pstar_10kpc,Ptotal_10kpc,Pgas_20kpc,Pstar_20kpc,Ptotal_20kpc,Pgas_half_light_visible_z500pc,Pstar_half_light_visible_z500pc,Ptotal_half_light_visible_z500pc,R_half_light_visible,R_half_light_stellar_mass,metallicity_gas_half_light_visible_z500pc,metalicity_star_half_light_visible_z500pc,hden_mass_average_half_light_visible_z500pc,fire_temperature_mass_average_half_light_visible_z500pc,co_weighted_temperature_mass_average_half_light_visible_z500pc,h2_weighted_temperature_mass_average_half_light_visible_z500pc,column_density_half_light_visible_z500pc,L_ly_alpha,L_h_alpha,L_h_beta,L_co_10,L_co_21,L_co_32,L_co_43,L_co_54,L_co_65,L_co_76,L_co_87,L_13co,L_c2,L_o3_88,L_o3_5006,L_o3_4958,L_ly_alpha_half_light_visible_z500pc,L_h_alpha_half_light_visible_z500pc,L_h_beta_half_light_visible_z500pc,L_co_10_half_light_visible_z500pc,L_co_21_half_light_visible_z500pc,L_co_32_half_light_visible_z500pc,L_co_43_half_light_visible_z500pc,L_co_54_half_light_visible_z500pc,L_co_65_half_light_visible_z500pc,L_co_76_half_light_visible_z500pc,L_co_87_half_light_visible_z500pc,L_13co_half_light_visible_z500pc,L_c2_half_light_visible_z500pc,L_o3_88_half_light_visible_z500pc,L_o3_5006_half_light_visible_z500pc,L_o3_4958_half_light_visible_z500pc
gal564,firebox,3.0,0.00000e+00,1.22091e-02,1.78233e-02,4.18194e-02,2.81139e+09,5.85241e+07,2.21070e-02,2.55171e-02,2.90993e-02,2.56675e-02,9.73417e+04,2.32229e+05,1.81044e-02,2.32207e+10,1.29607e+41,2.73085e+42,0,2.08450e-02,3.35260e-02,2.35903e+03,2.05196e+02,2.48937e+02,4.54133e+02,1.88985e+01,3.78100e+01,5.67086e+01,2.56016e+02,1.17648e+03,1.43250e+03,1.30000e+03,1.30000e+03,3.83176e-02,2.37615e-02,4.44068e-01,1.07942e+04,1.18715e+04,1.20044e+04,2.76936e+00,2.39899e+41,2.29747e+40,8.13780e+39,6.87886e+01,1.02049e+02,5.12511e+01,1.23911e+01,1.65832e+00,1.44058e-01,1.25664e-02,1.90423e-03,2.08117e+00,1.02924e+39,2.20907e+38,2.07559e+39,6.95644e+38,3.73164e+39,4.34461e+38,1.57021e+38,7.61645e-06,1.43412e-05,7.51915e-06,1.69043e-06,1.97361e-07,1.88832e-08,4.88375e-09,2.89426e-09,5.98606e-07,1.12343e+37,6.32799e+36,3.57994e+37,1.19983e+37
gal568,firebox,3.0,4.82537e-01,1.64429e-01,9.99545e-02,4.52915e-02,2.45225e+09,7.73045e+07,3.52896e-02,2.83981e-02,4.10989e-02,2.86012e-02,2.82015e+06,1.36110e+06,1.16723e-01,2.29445e+10,2.37241e+42,7.65444e+42,0,3.71491e-02,4.13071e-02,8.63920e+04,4.57539e+02,3.62730e+02,8.20268e+02,4.02456e+01,5.38627e+01,9.41083e+01,6.49032e+03,4.41302e+03,1.09033e+04,1.90000e+03,1.30000e+03,5.08847e-02,3.36606e-02,8.97123e+00,6.38971e+03,5.72518e+03,5.71555e+03,1.39437e+01,3.92439e+41,4.62190e+40,1.63492e+40,5.50233e+02,8.60636e+02,4.52288e+02,1.14529e+02,1.56829e+01,1.30827e+00,9.68505e-02,1.00548e-02,1.56940e+01,2.03736e+39,6.78359e+38,5.65673e+39,1.89582e+39,5.42281e+40,7.12219e+39,2.49868e+39,1.38350e+01,2.04835e+01,1.05385e+01,2.64210e+00,3.68042e-01,3.27801e-02,2.72920e-03,3.33020e-04,4.19476e-01,5.55124e+38,9.14499e+37,5.08619e+38,1.70485e+38
gal570,firebox,3.0,2.89711e-01,2.25933e-01,1.82957e-01,1.88843e-01,2.73362e+09,7.52420e+07,3.24656e-02,2.40895e-02,4.15032e-02,2.49529e-02,4.25796e+06,1.13279e+06,4.49671e-02,2.29314e+10,3.87788e+42,1.24601e+43,0,3.80386e-02,4.24321e-02,1.31308e+05,4.83831e+02,3.74483e+02,8.58314e+02,3.85174e+01,5.29317e+01,9.14491e+01,1.49171e+04,7.41960e+03,2.23367e+04,1.30000e+03,1.90000e+03,5.94203e-02,2.86793e-02,1.81371e+01,5.54336e+03,4.58466e+03,4.54076e+03,2.11392e+01,5.65721e+41,6.75688e+40,2.40334e+40,2.08016e+02,3.27434e+02,1.72195e+02,4.35390e+01,6.00995e+00,5.22865e-01,4.37321e-02,5.30578e-03,5.97748e+00,2.93077e+39,1.27992e+39,9.18703e+39,3.07899e+39,8.17471e+40,1.23955e+40,4.33272e+39,1.04714e+01,1.66619e+01,8.88447e+00,2.27412e+00,3.25981e-01,3.13018e-02,2.87149e-03,3.52121e-04,3.50094e-01,7.44022e+38,2.32340e+38,1.34089e+39,4.49325e+38
gal571,firebox,3.0,8.46286e-02,2.35013e-01,1.64700e-01,8.15180e-02,3.74047e+09,4.67832e+07,1.62728e-02,1.47978e-02,1.95019e-02,1.61240e-02,5.14094e+05,2.38651e+05,5.60851e-03,2.29297e+10,1.24961e+42,1.01900e+43,0,1.73242e-02,2.16087e-02,8.98556e+03,6.69968e+02,3.02486e+02,9.72454e+02,5.21999e+01,4.26119e+01,9.48118e+01,8.22063e+03,3.36149e+03,1.15821e+04,1.90000e+03,1.90000e+03,1.96349e-02,1.65723e-02,5.15267e+00,5.86606e+04,8.37634e+03,8.36696e+03,1.56927e+01,7.52807e+41,8.41076e+40,3.01102e+40,2.21819e+01,3.41028e+01,1.83263e+01,4.88912e+00,7.62515e-01,8.98679e-02,1.34386e-02,2.89047e-03,6.81386e-01,1.52092e+39,9.51949e+38,7.58291e+39,2.54156e+39,1.16174e+41,1.31727e+40,4.65239e+39,1.60435e-01,2.45931e-01,1.27805e-01,3.23968e-02,4.74872e-03,5.18566e-04,6.91641e-05,1.36481e-05,5.17358e-03,3.70423e+38,1.00358e+38,6.02793e+38,2.02039e+38
gal569,firebox,3.0,1.35860e-01,8.77459e-02,1.13037e-01,1.04440e-01,2.91102e+09,1.13472e+08,4.04404e-02,3.24596e-02,4.50063e-02,3.43704e-02,1.60032e+06,9.13744e+05,5.82772e-02,2.29339e+10,1.01506e+42,8.39280e+42,0,4.07158e-02,4.36670e-02,3.94377e+04,2.20543e+02,2.75714e+02,4.96257e+02,3.44769e+01,5.69257e+01,9.14027e+01,8.99466e+03,4.80447e+03,1.37991e+04,1.50000e+03,1.70000e+03,4.81395e-02,3.55997e-02,1.09989e+01,7.19887e+03,5.43367e+03,5.39147e+03,1.64149e+01,4.15470e+41,4.53095e+40,1.61115e+40,2.54884e+02,3.97888e+02,2.14804e+02,5.71875e+01,8.37087e+00,7.63381e-01,6.62714e-02,8.20386e-03,7.24786e+00,2.58456e+39,8.74550e+38,7.88717e+39,2.64345e+39,6.52236e+40,8.18861e+39,2.87769e+39,5.42170e+01,8.29415e+01,4.42306e+01,1.15589e+01,1.67363e+00,1.52165e-01,1.31705e-02,1.62489e-03,1.54121e+00,5.27353e+38,1.09601e+38,5.80300e+38,1.94499e+38
gal573,firebox,3.0,2.15731e-02,1.11222e-01,1.14011e-01,1.86116e-01,2.83103e+09,8.88570e+07,3.58133e-02,2.82813e-02,4.74318e-02,2.86435e-02,2.94724e+06,7.62673e+05,1.59593e-02,2.28660e+10,1.29574e+42,1.09175e+43,0,3.84857e-02,5.06442e-02,9.03488e+04,3.07745e+02,3.06298e+02,6.14044e+02,2.63272e+01,4.48374e+01,7.11647e+01,6.31417e+03,3.27408e+03,9.58825e+03,1.90000e+03,2.30000e+03,5.46972e-02,3.10002e-02,1.58001e+01,6.07852e+03,4.16938e+03,4.13223e+03,1.37532e+01,4.62076e+41,5.22724e+40,1.87382e+40,6.53372e+01,9.79993e+01,5.02513e+01,1.24882e+01,1.72500e+00,1.54173e-01,1.32512e-02,1.68444e-03,2.01025e+00,2.34869e+39,1.13520e+39,8.16382e+39,2.73620e+39,7.44740e+40,1.00836e+40,3.54179e+39,4.43228e+01,6.72844e+01,3.50868e+01,8.88733e+00,1.24919e+00,1.13047e-01,9.87956e-03,1.24270e-03,1.33011e+00,8.40809e+38,2.12420e+38,9.68423e+38,3.24580e+38
gal572,firebox,3.0,0.00000e+00,3.83581e-02,4.90362e-02,5.06602e-02,3.63681e+09,2.53950e+08,7.43497e-02,5.37046e-02,8.01945e-02,5.42878e-02,8.16575e+05,5.30445e+05,1.08301e-01,2.29194e+10,1.14789e+42,1.24775e+43,0,7.87376e-02,7.99600e-02,3.00562e+04,4.86597e+02,4.68140e+02,9.54737e+02,4.61627e+01,7.30312e+01,1.19194e+02,2.91184e+02,5.71755e+02,8.62939e+02,3.30000e+03,3.70000e+03,8.55626e-02,6.63882e-02,2.37309e+00,1.00404e+04,9.10428e+03,9.14865e+03,2.95345e+00,3.88357e+41,4.43153e+40,1.58919e+40,5.60363e+02,8.43257e+02,4.43558e+02,1.15152e+02,1.63983e+01,1.39122e+00,9.59663e-02,8.64114e-03,1.69984e+01,3.35120e+39,1.59083e+39,1.23038e+40,4.12377e+39,3.62525e+40,5.88309e+39,2.08297e+39,1.63004e+01,2.74973e+01,1.35394e+01,2.91060e+00,3.22533e-01,2.25728e-02,1.54965e-03,1.95223e-04,4.09651e-01,4.26430e+38,2.27101e+38,8.86563e+38,2.97190e+38
gal575,firebox,3.0,0.00000e+00,3.65819e-02,2.42315e-02,5.64160e-02,2.40515e+09,8.94245e+07,4.45371e-02,3.54608e-02,5.06422e-02,3.47190e-02,5.48838e+05,4.81335e+05,4.52403e-02,2.28034e+10,4.32805e+41,4.76733e+42,0,4.84146e-02,5.79275e-02,1.50085e+04,2.95065e+02,2.76563e+02,5.71628e+02,2.54210e+01,4.06633e+01,6.60844e+01,1.25606e+03,1.41873e+03,2.67479e+03,2.30000e+03,2.30000e+03,5.77210e-02,2.90797e-02,3.36766e+00,7.82117e+03,8.87446e+03,8.92298e+03,6.13411e+00,2.39221e+41,2.49065e+40,8.89083e+39,1.80195e+02,2.67129e+02,1.34796e+02,3.27108e+01,4.38026e+00,3.79302e-01,3.15745e-02,4.11491e-03,5.59364e+00,1.65171e+39,5.67044e+38,5.05509e+39,1.69424e+39,2.66651e+40,3.18981e+39,1.13644e+39,2.03045e+01,3.07866e+01,1.58078e+01,3.91617e+00,5.35030e-01,4.62024e-02,3.66675e-03,4.19745e-04,6.06066e-01,2.35914e+38,5.28808e+37,2.63911e+38,8.84534e+37
gal578,firebox,3.0,0.00000e+00,0.00000e+00,5.91952e-02,7.30290e-02,2.22941e+09,9.58662e+07,4.19265e-02,3.61248e-02,4.58949e-02,3.65957e-02,5.68804e+05,3.33244e+05,1.01679e-02,2.27369e+10,5.83590e+41,6.07258e+42,0,4.28092e-02,4.89291e-02,1.31270e+04,2.05159e+02,3.04865e+02,5.10025e+02,1.56827e+01,4.21567e+01,5.78395e+01,1.64472e+04,1.12838e+04,2.77310e+04,1.30000e+03,1.70000e+03,5.22162e-02,3.39051e-02,8.16810e+00,7.42385e+03,5.19004e+03,5.15712e+03,2.21969e+01,3.41174e+41,3.72631e+40,1.32436e+40,3.83664e+01,5.66364e+01,2.99593e+01,7.84038e+00,1.13829e+00,1.01112e-01,7.79364e-03,8.32070e-04,1.13208e+00,2.23535e+39,7.89745e+38,6.62515e+39,2.22048e+39,4.90950e+40,5.92089e+39,2.08304e+39,3.64689e+01,5.37474e+01,2.84903e+01,7.48235e+00,1.08964e+00,9.67388e-02,7.40134e-03,7.77499e-04,1.07512e+00,4.94571e+38,7.69532e+37,3.63890e+38,1.21964e+38
gal576,firebox,3.0,0.00000e+00,0.00000e+00,5.43311e-02,4.59844e-01,2.78770e+09,2.52458e+08,1.10824e-01,7.31693e-02,1.14556e-01,7.29249e-02,7.62826e+05,8.92909e+05,1.85331e-01,2.27697e+10,7.45185e+41,1.55319e+43,0,1.17461e-01,1.18419e-01,6.43287e+04,1.24468e+02,3.57523e+02,4.81991e+02,1.48383e+01,6.17797e+01,7.66180e+01,0.00000e+00,0.00000e+00,0.00000e+00,1.70000e+03,1.90000e+03,,8.34045e-02,,,,,,3.28982e+41,3.94937e+40,1.42859e+40,8.50172e+02,1.28692e+03,6.33099e+02,1.44718e+02,1.74404e+01,1.23887e+00,7.28879e-02,8.27351e-03,2.43152e+01,3.38798e+39,2.01190e+39,1.30650e+40,4.37890e+39,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00
gal577,firebox,3.0,1.41346e-01,8.75025e-02,1.77631e-01,9.47217e-02,2.71739e+09,6.32064e+07,2.83198e-02,1.91111e-02,3.36564e-02,1.94888e-02,1.57171e+06,4.65646e+05,3.64875e-03,2.27560e+10,1.57159e+42,9.92083e+42,0,2.98805e-02,3.60844e-02,3.21222e+04,3.81061e+02,3.26722e+02,7.07783e+02,2.86185e+01,4.48168e+01,7.34353e+01,2.23626e+04,1.03539e+04,3.27165e+04,1.30000e+03,1.90000e+03,3.94956e-02,2.17341e-02,1.21719e+01,7.33274e+03,5.54372e+03,5.46999e+03,2.58825e+01,6.18459e+41,7.09533e+40,2.52736e+40,1.46044e+01,2.19857e+01,1.14316e+01,2.90466e+00,4.16147e-01,3.97077e-02,3.91984e-03,5.76652e-04,4.49555e-01,2.55156e+39,1.19097e+39,9.28824e+39,3.11303e+39,1.15226e+41,1.50068e+40,5.27380e+39,1.16652e+00,1.75203e+00,9.18716e-01,2.37668e-01,3.53290e-02,3.69558e-03,4.33931e-04,7.34294e-05,3.60435e-02,6.76895e+38,2.13989e+38,1.22884e+39,4.11825e+38
gal574,firebox,3.0,4.43512e-01,3.74870e-01,3.29880e-01,6.54277e-02,3.05245e+09,5.09166e+07,1.97267e-02,1.72850e-02,2.22915e-02,1.85037e-02,1.17378e+06,4.62549e+05,2.80867e-02,2.28454e+10,3.39323e+42,1.44991e+43,0,2.20904e-02,2.49461e-02,2.52391e+04,5.67985e+02,9.20085e+01,6.59993e+02,4.73900e+01,1.37809e+01,6.11708e+01,1.62492e+01,7.42637e+00,2.36755e+01,1.43000e+04,2.50000e+03,2.23200e-02,1.99440e-02,6.26851e+00,1.02661e+04,1.06103e+04,1.06678e+04,6.97688e-01,7.58603e+41,9.09000e+40,3.21544e+40,1.19115e+02,1.99526e+02,1.13328e+02,3.13077e+01,4.73930e+00,4.76381e-01,4.91981e-02,6.64535e-03,3.29044e+00,2.06039e+39,1.02388e+39,8.30844e+39,2.78453e+39,1.63563e+41,2.15320e+40,7.49026e+39,1.48535e+00,2.25586e+00,1.17612e+00,2.99826e-01,4.39653e-02,4.67448e-03,5.84833e-04,1.08158e-04,4.68656e-02,5.83468e+38,1.67705e+38,1.25518e+39,4.20568e+38
gal580,firebox,3.0,1.97399e-02,1.63393e-01,1.53732e-01,2.53659e-01,3.17875e+09,2.12499e+08,8.60338e-02,5.80494e-02,9.34948e-02,5.83514e-02,6.46083e+06,1.67856e+06,1.17426e-01,2.25565e+10,3.59382e+42,1.89506e+43,0,9.36909e-02,9.34027e-02,2.64153e+05,3.10606e+02,3.20693e+02,6.31299e+02,2.49910e+01,4.55986e+01,7.05895e+01,1.06956e+03,6.72487e+02,1.74204e+03,3.50000e+03,4.10000e+03,9.39828e-02,6.52901e-02,1.04143e+01,1.06484e+04,5.49506e+03,5.49292e+03,5.66041e+00,5.86328e+41,7.59728e+40,2.72728e+40,4.92719e+02,7.24786e+02,3.72402e+02,9.32235e+01,1.28092e+01,1.05837e+00,6.86992e-02,5.87449e-03,1.54140e+01,5.65434e+39,2.89675e+39,1.59969e+40,5.36156e+39,1.20470e+41,1.93374e+40,6.79769e+39,1.88789e+02,2.76231e+02,1.43376e+02,3.65118e+01,5.12158e+00,4.32585e-01,2.88516e-02,2.52857e-03,5.97776e+00,1.70162e+39,6.37638e+38,2.60500e+39,8.73101e+38
gal579,firebox,3.0,2.05202e-02,0.00000e+00,0.00000e+00,3.70467e-01,3.09531e+09,1.05163e+08,4.42341e-02,3.39517e-02,5.51839e-02,3.46277e-02,6.76545e+05,5.46703e+05,5.22484e-02,2.25652e+10,4.25021e+41,9.24963e+42,0,4.84613e-02,5.99616e-02,2.46670e+04,2.60063e+02,3.27235e+02,5.87297e+02,2.30033e+01,4.87326e+01,7.17359e+01,5.19114e+02,1.63979e+03,2.15890e+03,1.50000e+03,1.70000e+03,6.44804e-02,3.92132e-02,1.69837e+00,1.07210e+04,7.99281e+03,7.97790e+03,3.94345e+00,4.00377e+41,4.37394e+40,1.57413e+40,2.19105e+02,3.28570e+02,1.72276e+02,4.39530e+01,6.04995e+00,4.89417e-01,3.10818e-02,2.52834e-03,6.31808e+00,2.06060e+39,9.89051e+38,7.27252e+39,2.43747e+39,1.05679e+40,1.25630e+39,4.49234e+38,1.62577e-01,2.44508e-01,1.21823e-01,2.85868e-02,3.54960e-03,2.58449e-04,1.65854e-05,2.06713e-06,4.92960e-03,8.35544e+37,2.52715e+37,1.29007e+38,4.32373e+37
gal582,firebox,3.0,1.49054e-01,3.93738e-01,3.71090e-01,3.06682e-01,3.03205e+09,2.30249e+08,9.24923e-02,6.89908e-02,1.06766e-01,6.92366e-02,2.99485e+07,6.18678e+06,3.43830e-01,2.25311e+10,9.63465e+42,2.30276e+43,0,1.05217e-01,1.16578e-01,1.46597e+06,9.04721e+02,1.04692e+03,1.95164e+03,6.16929e+01,1.36722e+02,1.98415e+02,2.01730e+04,1.82416e+04,3.84146e+04,1.30000e+03,1.50000e+03,1.33215e-01,7.49545e-02,1.99124e+01,7.90199e+03,2.71364e+03,2.69885e+03,2.45827e+01,7.63088e+41,1.11906e+41,4.00417e+40,1.41046e+03,2.06402e+03,1.06423e+03,2.68189e+02,3.66081e+01,2.93728e+00,1.77469e-01,1.32734e-02,4.31628e+01,9.35363e+39,5.78240e+39,2.40706e+40,8.06745e+39,9.84853e+40,1.71559e+40,6.05685e+39,8.09871e+02,1.18682e+03,6.12846e+02,1.54330e+02,2.08035e+01,1.62239e+00,9.23247e-02,6.15128e-03,2.45080e+01,1.78922e+39,9.06549e+38,2.96372e+39,9.93395e+38
gal581,firebox,3.0,0.00000e+00,0.00000e+00,0.00000e+00,3.20852e-02,2.90927e+09,3.97883e+07,1.82126e-02,1.91948e-02,2.30090e-02,1.93506e-02,4.85296e+05,9.25390e+05,9.57660e-02,2.25564e+10,8.92884e+40,2.47245e+42,0,1.94340e-02,2.58238e-02,1.15958e+04,2.80522e+02,2.04614e+02,4.85136e+02,2.35035e+01,2.96380e+01,5.31415e+01,3.88321e+03,3.20530e+03,7.08852e+03,1.50000e+03,2.10000e+03,2.44913e-02,2.36017e-02,5.88058e+00,1.08191e+04,8.24397e+03,8.31709e+03,1.07855e+01,2.37652e+41,2.27677e+40,8.07540e+39,4.22491e+02,6.48664e+02,3.36577e+02,8.45048e+01,1.16840e+01,1.03682e+00,9.35804e-02,1.38191e-02,1.22904e+01,8.59079e+38,1.61823e+38,1.49164e+39,4.99936e+38,2.19870e+40,2.38468e+39,8.44749e+38,2.69559e+02,4.18526e+02,2.19628e+02,5.58183e+01,7.70255e+00,6.44017e-01,4.73176e-02,4.81760e-03,7.64652e+00,1.04814e+38,1.17156e+37,6.70281e+37,2.24648e+37
gal583,firebox,3.0,1.25316e-01,2.49776e-02,2.43857e-02,5.43417e-02,2.92415e+09,3.59952e+07,1.50994e-02,1.51804e-02,1.84310e-02,1.66742e-02,4.43173e+05,5.80185e+05,2.94924e-02,2.23572e+10,1.84201e+41,3.08651e+42,0,1.61147e-02,2.20337e-02,2.65071e+04,5.21841e+02,2.70747e+02,7.92588e+02,4.90458e+01,4.36883e+01,9.27340e+01,1.15922e+03,1.63365e+03,2.79287e+03,1.50000e+03,1.70000e+03,2.13308e-02,1.85417e-02,7.71196e-01,1.13830e+04,1.04863e+04,1.05912e+04,5.89289e+00,3.02233e+41,2.97109e+40,1.05574e+40,1.42877e+02,2.28824e+02,1.20107e+02,2.99656e+01,4.10188e+00,3.65922e-01,3.31372e-02,4.25176e-03,3.87478e+00,8.88576e+38,2.39529e+38,2.31627e+39,7.76326e+38,1.38303e+40,1.60090e+39,5.75759e+38,2.42327e-05,4.87236e-05,2.62281e-05,5.99572e-06,7.58958e-07,9.95635e-08,3.17971e-08,1.76458e-08,5.94639e-07,3.00832e+37,1.35091e+37,7.92696e+37,2.65677e+37
gal585,firebox,3.0,2.36111e-02,7.51782e-02,6.09352e-02,2.37804e-01,3.02005e+09,7.35852e+07,3.23689e-02,2.91838e-02,4.37950e-02,3.06515e-02,1.28522e+06,1.09683e+06,1.51091e-01,2.22682e+10,1.21735e+42,9.01916e+42,0,3.68866e-02,5.04511e-02,2.90121e+04,3.92921e+02,2.27977e+02,6.20898e+02,3.31461e+01,3.31347e+01,6.62808e+01,3.26840e+02,2.90616e+02,6.17456e+02,3.50000e+03,3.50000e+03,3.62091e-02,2.65983e-02,7.91985e+00,1.31905e+04,9.64403e+03,9.68572e+03,3.12906e+00,4.44841e+41,4.95828e+40,1.77728e+40,7.07762e+02,1.09921e+03,5.78960e+02,1.48361e+02,2.09039e+01,1.89595e+00,1.72140e-01,2.29266e-02,2.10452e+01,1.77594e+39,8.44417e+38,6.06202e+39,2.03173e+39,7.61209e+40,1.00982e+40,3.53949e+39,2.39933e-02,4.56491e-02,2.55693e-02,6.42469e-03,9.09678e-04,1.00846e-04,1.35377e-05,2.70280e-06,1.04563e-03,3.46272e+38,1.27229e+38,7.48136e+38,2.50721e+38
gal589,firebox,3.0,0.00000e+00,1.12970e-01,1.27153e-01,7.90936e-02,2.29144e+09,9.07885e+07,4.54406e-02,3.21502e-02,5.30991e-02,3.28067e-02,1.68373e+06,2.98227e+05,7.42069e-03,2.20937e+10,2.01993e+42,9.37944e+42,0,5.12213e-02,5.61077e-02,4.56875e+04,5.95321e+02,4.99484e+02,1.09481e+03,4.62769e+01,7.05162e+01,1.16793e+02,1.21235e+04,9.27549e+03,2.13990e+04,1.50000e+03,1.90000e+03,6.64228e-02,3.56878e-02,1.13613e+01,8.29683e+03,4.25682e+03,4.21551e+03,1.90572e+01,4.06631e+41,4.93397e+40,1.75645e+40,3.10991e+01,4.58110e+01,2.29028e+01,5.51038e+00,7.34739e-01,6.47274e-02,6.12960e-03,1.11927e-03,9.84658e-01,2.93819e+39,1.16155e+39,7.82705e+39,2.62340e+39,9.13418e+40,1.34061e+40,4.71023e+39,2.18006e+00,3.25421e+00,1.66381e+00,4.13197e-01,5.74693e-02,5.25214e-03,4.60642e-04,5.78876e-05,7.48455e-02,9.85521e+38,3.22125e+38,1.55050e+39,5.19777e+38
gal587,firebox,3.0,0.00000e+00,0.00000e+00,0.00000e+00,1.08804e-02,2.94033e+09,4.62155e+07,1.85797e-02,1.55659e-02,2.13903e-02,1.70495e-02,1.22952e+04,2.08058e+05,9.13286e-03,2.21535e+10,6.10564e+40,2.15856e+42,0,1.82260e-02,2.18507e-02,1.14704e+02,1.71873e+02,1.40424e+02,3.12297e+02,1.66159e+01,2.22633e+01,3.88792e+01,3.57303e+03,1.39824e+03,4.97127e+03,2.10000e+03,2.50000e+03,2.11161e-02,1.73720e-02,5.64028e+00,5.84706e+03,6.99404e+03,6.90970e+03,1.03458e+01,1.83052e+41,1.55889e+40,5.45863e+39,3.90813e+01,5.99978e+01,3.10558e+01,7.77513e+00,1.09240e+00,1.06004e-01,1.14447e-02,1.88835e-03,1.17492e+00,8.52943e+38,7.33023e+37,7.39135e+38,2.47725e+38,1.37367e+40,1.40438e+39,4.96658e+38,3.90312e+01,5.99103e+01,3.10103e+01,7.76461e+00,1.09109e+00,1.05870e-01,1.14139e-02,1.87316e-03,1.17355e+00,1.44295e+38,3.32702e+36,1.90475e+37,6.38399e+36
gal591,firebox,3.0,3.26976e-01,2.15121e-01,1.54926e-01,1.13646e-01,2.42320e+09,2.25921e+08,8.56236e-02,6.66030e-02,9.02135e-02,6.65449e-02,5.68699e+06,1.11605e+06,1.82964e-01,2.19749e+10,3.70108e+42,1.13297e+43,0,8.94653e-02,9.34090e-02,3.03445e+05,4.36445e+02,4.61216e+02,8.97662e+02,3.34423e+01,6.41133e+01,9.75556e+01,5.05962e+02,7.73516e+02,1.27948e+03,3.10000e+03,3.50000e+03,9.38451e-02,7.18908e-02,1.85131e+01,7.94856e+03,7.60966e+03,7.62229e+03,3.89318e+00,3.25246e+41,4.10924e+40,1.46383e+40,7.71559e+02,1.14858e+03,5.71618e+02,1.34876e+02,1.71981e+01,1.33518e+00,9.12672e-02,1.15270e-02,2.32904e+01,3.73647e+39,1.58318e+39,1.11091e+40,3.72317e+39,8.37132e+40,1.41386e+40,4.95265e+39,1.91143e+01,3.19145e+01,1.76296e+01,4.68512e+00,7.08736e-01,7.29272e-02,6.62978e-03,7.12733e-04,5.58394e-01,1.03028e+39,4.49865e+38,2.08908e+39,7.00029e+38
gal590,firebox,3.0,0.00000e+00,3.74440e-02,2.48047e-02,3.56207e-02,2.76293e+09,4.16749e+07,1.74769e-02,1.58957e-02,2.09921e-02,1.68824e-02,2.57395e+02,2.32045e+04,5.53643e-05,2.19928e+10,2.00174e+41,3.47474e+42,0,1.88581e-02,2.01255e-02,2.77018e-01,2.79968e+02,1.91719e+02,4.71687e+02,2.49726e+01,2.86894e+01,5.36620e+01,1.06913e+03,1.21452e+03,2.28365e+03,1.90000e+03,1.70000e+03,2.87461e-02,1.58459e-02,1.83208e+00,8.30637e+03,9.60940e+03,9.70393e+03,5.65929e+00,2.77814e+41,2.71260e+40,9.62141e+39,2.44574e-01,3.74675e-01,1.93995e-01,4.86437e-02,7.13626e-03,8.77334e-04,1.70202e-04,5.74732e-05,7.81873e-03,8.45978e+38,1.90975e+38,1.90556e+39,6.38664e+38,1.12318e+40,1.23868e+39,4.44313e+38,6.01174e-02,8.45010e-02,4.18648e-02,1.03712e-02,1.57398e-03,2.16317e-04,4.28191e-05,1.31253e-05,2.20002e-03,5.28295e+37,9.62807e+36,5.45341e+37,1.82774e+37
gal584,firebox,3.0,1.77749e-01,1.50118e-01,9.80519e-02,2.67478e-02,2.20112e+09,6.67104e+07,2.19852e-02,2.45506e-02,2.12814e-02,1.97113e-02,8.60365e+05,9.94614e+04,8.90195e-04,2.23035e+10,1.73509e+42,7.98544e+42,0,2.21187e-02,2.51258e-02,1.58441e+04,1.30996e+02,1.02778e+02,2.33774e+02,1.62166e+01,2.82351e+01,4.44517e+01,5.50129e+03,2.04416e+03,7.54545e+03,2.30000e+03,1.73000e+04,2.50606e-02,1.93510e-02,1.72779e+01,6.44411e+03,7.11785e+03,7.08259e+03,1.28374e+01,3.98030e+41,4.56281e+40,1.61348e+40,3.16787e+00,4.86988e+00,2.64091e+00,7.08646e-01,1.08978e-01,1.15342e-02,1.33857e-03,2.16521e-04,9.83047e-02,1.11054e+39,5.77346e+38,5.09138e+39,1.70648e+39,1.90481e+41,2.47613e+40,8.63781e+39,3.12695e+00,4.80326e+00,2.60653e+00,7.00304e-01,1.07829e-01,1.14145e-02,1.32314e-03,2.13516e-04,9.69528e-02,7.07174e+38,2.24236e+38,1.47337e+39,4.93870e+38
