name,galaxy_type,redshift,sfr,sfr_5Myr,sfr_10Myr,sfr_100Myr,gas_mass,star_mass,gas_average_metallicity,star_average_metallicity,gas_metallicity_inner_galaxy,star_metallicity_inner_galaxy,h2_mass_semi_analytical,h2_mass_cloudy,co_mass_cloudy,halo_mass,L_fir,L_skirt_full_wavelength_range,number_of_NaN_indices,gas_metallicity_hden_higher_than_1eminus2,gas_metallicity_hden_higher_than_1,L_co_10_semi_analytical,Pgas_10kpc,Pstar_10kpc,Ptotal_10kpc,Pgas_20kpc,Pstar_20kpc,Ptotal_20kpc,Pgas_half_light_visible_z500pc,Pstar_half_light_visible_z500pc,Ptotal_half_light_visible_z500pc,R_half_light_visible,R_half_light_stellar_mass,metallicity_gas_half_light_visible_z500pc,metalicity_star_half_light_visible_z500pc,hden_mass_average_half_light_visible_z500pc,fire_temperature_mass_average_half_light_visible_z500pc,co_weighted_temperature_mass_average_half_light_visible_z500pc,h2_weighted_temperature_mass_average_half_light_visible_z500pc,column_density_half_light_visible_z500pc,L_ly_alpha,L_h_alpha,L_h_beta,L_co_10,L_co_21,L_co_32,L_co_43,L_co_54,L_co_65,L_co_76,L_co_87,L_13co,L_c2,L_o3_88,L_o3_5006,L_o3_4958,L_ly_alpha_half_light_visible_z500pc,L_h_alpha_half_light_visible_z500pc,L_h_beta_half_light_visible_z500pc,L_co_10_half_light_visible_z500pc,L_co_21_half_light_visible_z500pc,L_co_32_half_light_visible_z500pc,L_co_43_half_light_visible_z500pc,L_co_54_half_light_visible_z500pc,L_co_65_half_light_visible_z500pc,L_co_76_half_light_visible_z500pc,L_co_87_half_light_visible_z500pc,L_13co_half_light_visible_z500pc,L_c2_half_light_visible_z500pc,L_o3_88_half_light_visible_z500pc,L_o3_5006_half_light_visible_z500pc,L_o3_4958_half_light_visible_z500pc
gal577,firebox,1.0,6.16211e-01,9.00020e-02,7.58044e-02,2.32565e-02,1.75269e+09,4.08927e+08,1.61643e-01,1.11801e-01,1.70096e-01,1.16233e-01,1.84257e+07,1.71571e+07,1.20269e+01,3.51056e+10,2.34570e+42,7.79606e+42,0,1.70325e-01,1.69381e-01,1.41224e+06,1.48854e+02,2.95231e+02,4.44085e+02,1.08547e+01,4.00319e+01,5.08866e+01,1.11741e+03,1.25239e+03,2.36980e+03,2.30000e+03,2.70000e+03,1.68821e-01,1.23285e-01,1.39219e+01,7.05255e+03,6.02123e+03,6.04474e+03,5.78565e+00,1.55448e+41,2.00483e+40,7.13143e+39,4.41550e+04,6.20208e+04,3.35199e+04,9.64507e+03,1.75830e+03,2.44352e+02,3.04378e+01,3.71878e+00,1.59516e+03,4.74907e+39,9.06095e+38,5.35740e+39,1.79553e+39,1.60718e+40,2.33576e+39,8.28147e+38,1.81862e+04,2.38466e+04,1.40149e+04,4.80919e+03,1.10854e+03,1.93295e+02,2.74625e+01,3.48625e+00,8.07680e+02,5.36867e+38,9.97876e+37,2.76319e+38,9.26138e+37
gal568,firebox,1.0,1.52780e-01,5.60077e-01,4.66674e-01,2.61413e-01,4.64973e+09,1.38442e+09,3.46063e-01,1.96020e-01,3.55904e-01,1.99343e-01,1.21849e+08,6.20278e+07,3.26417e+01,3.56273e+10,1.60671e+43,3.61481e+43,0,3.51040e-01,3.69355e-01,1.49568e+07,7.15391e+02,1.01158e+03,1.72697e+03,4.95597e+01,1.34678e+02,1.84238e+02,2.64363e+03,2.80913e+03,5.45275e+03,2.90000e+03,3.10000e+03,3.73689e-01,2.02938e-01,8.19348e+00,1.44369e+04,3.09842e+03,3.10699e+03,8.89909e+00,4.96093e+41,8.22713e+40,2.92307e+40,1.50163e+05,2.14213e+05,1.11374e+05,2.89989e+04,4.18455e+03,3.43131e+02,1.72351e+01,8.02657e-01,5.14441e+03,2.88198e+40,7.67204e+39,1.77031e+40,5.93339e+39,4.38283e+40,8.50902e+39,3.00241e+39,1.92382e+04,2.60501e+04,1.41061e+04,4.03958e+03,6.37070e+02,5.14969e+01,2.27866e+00,8.27120e-02,7.46257e+02,2.92485e+39,8.62944e+38,1.26843e+39,4.25127e+38
gal571,firebox,1.0,2.20568e-01,5.16990e-01,3.80597e-01,2.02004e-01,4.80958e+09,1.91615e+09,3.22548e-01,2.45675e-01,3.55761e-01,2.56057e-01,8.76761e+07,4.01932e+07,1.93759e+01,3.55837e+10,1.50190e+43,3.88809e+43,0,3.25658e-01,3.77140e-01,1.12180e+07,9.57116e+02,1.86644e+03,2.82356e+03,8.08512e+01,2.73476e+02,3.54327e+02,1.58951e+03,3.87769e+03,5.46721e+03,2.70000e+03,2.90000e+03,3.85174e-01,2.86331e-01,1.12417e+01,1.36110e+04,2.35393e+03,2.36273e+03,6.90045e+00,4.59943e+41,7.34272e+40,2.61437e+40,9.32276e+04,1.28868e+05,6.83182e+04,1.88728e+04,2.97275e+03,2.55301e+02,1.20936e+01,4.78418e-01,3.58802e+03,2.37245e+40,7.18444e+39,2.07182e+40,6.94390e+39,3.48056e+40,7.08653e+39,2.48787e+39,1.82359e+04,2.62121e+04,1.33395e+04,3.30443e+03,4.42078e+02,3.29737e+01,1.44916e+00,5.33893e-02,5.97116e+02,2.49771e+39,6.32744e+38,9.35354e+38,3.13482e+38
gal580,firebox,1.0,1.93240e-01,1.98831e-01,2.36064e-01,2.77697e-01,2.77667e+09,7.15886e+08,2.63110e-01,1.60970e-01,2.76283e-01,1.68826e-01,7.33747e+07,3.13434e+07,7.97983e+00,3.48221e+10,8.23468e+42,2.02538e+43,0,2.76961e-01,2.85210e-01,6.72777e+06,7.78647e+02,1.15789e+03,1.93654e+03,6.02680e+01,1.62948e+02,2.23216e+02,8.11557e+03,7.07632e+03,1.51919e+04,2.30000e+03,2.90000e+03,2.87584e-01,1.96836e-01,1.34885e+01,1.38582e+04,2.55552e+03,2.56705e+03,1.55921e+01,3.50592e+41,5.76084e+40,2.04970e+40,3.45909e+04,4.98641e+04,2.56274e+04,6.48728e+03,9.12708e+02,7.58474e+01,4.05920e+00,2.15376e-01,1.12153e+03,1.49494e+40,5.17724e+39,1.59369e+40,5.34142e+39,7.77155e+40,1.62433e+40,5.72145e+39,1.63776e+04,2.34251e+04,1.22302e+04,3.16493e+03,4.42700e+02,3.45206e+01,1.68420e+00,7.47325e-02,5.31609e+02,4.01625e+39,1.51307e+39,2.66979e+39,8.94832e+38
gal573,firebox,1.0,0.00000e+00,2.02713e-01,1.32373e-01,1.53634e-01,2.76641e+09,7.28248e+08,2.68629e-01,1.85959e-01,2.98569e-01,1.87622e-01,3.07059e+07,1.36034e+07,4.64957e+00,3.55086e+10,5.58981e+42,1.67402e+43,0,2.83592e-01,3.23265e-01,3.24263e+06,3.77557e+02,9.35568e+02,1.31313e+03,3.48344e+01,1.42220e+02,1.77054e+02,6.31552e+03,9.56105e+03,1.58766e+04,1.90000e+03,2.10000e+03,3.34350e-01,2.17568e-01,1.30979e+01,1.22918e+04,1.99046e+03,2.00137e+03,1.37547e+01,2.45785e+41,3.65451e+40,1.30559e+40,2.26737e+04,3.22002e+04,1.68286e+04,4.36597e+03,6.10048e+02,4.69472e+01,2.21367e+00,9.70380e-02,7.57461e+02,1.00244e+40,3.10077e+39,1.14928e+40,3.85191e+39,3.52835e+40,6.87845e+39,2.41233e+39,1.87340e+04,2.63197e+04,1.38959e+04,3.68225e+03,5.25995e+02,4.08588e+01,1.89242e+00,7.37998e-02,6.40168e+02,2.30391e+39,5.09656e+38,8.58098e+38,2.87602e+38
gal578,firebox,1.0,1.21202e-01,1.42822e-01,1.62462e-01,5.85312e-02,2.44878e+09,7.06028e+08,2.62363e-01,1.50577e-01,2.70137e-01,1.55453e-01,2.20763e+07,1.07237e+07,4.57658e+00,3.50112e+10,4.19084e+42,1.43020e+43,0,2.69939e-01,2.72647e-01,2.10251e+06,4.79209e+02,8.25833e+02,1.30504e+03,3.75443e+01,1.16698e+02,1.54242e+02,2.50885e+03,2.90646e+03,5.41531e+03,2.90000e+03,3.50000e+03,2.70179e-01,1.80672e-01,9.89223e+00,8.16728e+03,3.86345e+03,3.86106e+03,8.66927e+00,2.09087e+41,3.09302e+40,1.10174e+40,1.89623e+04,2.67103e+04,1.41187e+04,3.76531e+03,5.58984e+02,4.69441e+01,2.40798e+00,1.14608e-01,6.36534e+02,8.83309e+39,2.20578e+39,8.51544e+39,2.85400e+39,5.55525e+40,1.05089e+40,3.68802e+39,1.61004e+04,2.27134e+04,1.19950e+04,3.19461e+03,4.71504e+02,3.91190e+01,1.96922e+00,9.06320e-02,5.33725e+02,2.86103e+39,6.44677e+38,1.26369e+39,4.23530e+38
gal579,firebox,1.0,6.94361e-01,3.08686e-01,2.02694e-01,1.71230e-01,3.69759e+09,3.11895e+08,1.08441e-01,8.02754e-02,1.18744e-01,8.35466e-02,2.24269e+07,1.13788e+07,2.99009e+00,3.49353e+10,6.04081e+42,1.75416e+43,0,1.14229e-01,1.24211e-01,1.25142e+06,1.78928e+03,9.23696e+02,2.71297e+03,1.52661e+02,1.39046e+02,2.91707e+02,2.19422e+03,1.12225e+03,3.31647e+03,4.10000e+03,5.10000e+03,1.22685e-01,9.39763e-02,1.11280e+01,9.23117e+03,5.74152e+03,5.76083e+03,8.10748e+00,5.75504e+41,7.62768e+40,2.72580e+40,1.43774e+04,2.13387e+04,1.14022e+04,3.04007e+03,4.44253e+02,3.77881e+01,2.42399e+00,1.82597e-01,4.37192e+02,9.26259e+39,3.42270e+39,1.94724e+40,6.52647e+39,1.41471e+41,2.21848e+40,7.82034e+39,9.41010e+03,1.40533e+04,7.56884e+03,2.03865e+03,2.99793e+02,2.55555e+01,1.64580e+00,1.22047e-01,2.83137e+02,3.12032e+39,7.92005e+38,2.83678e+39,9.50898e+38
gal584,firebox,1.0,0.00000e+00,0.00000e+00,0.00000e+00,3.13928e-02,1.64059e+09,6.77217e+08,3.29528e-01,1.52478e-01,3.31095e-01,1.59015e-01,1.87659e+06,1.26452e+06,3.04223e-01,3.45722e+10,9.45298e+41,9.58708e+42,0,3.31930e-01,3.36744e-01,1.52768e+05,1.36905e+02,4.50559e+02,5.87463e+02,1.15478e+01,6.60769e+01,7.76247e+01,8.54130e+02,1.84700e+03,2.70113e+03,2.50000e+03,3.50000e+03,3.31349e-01,2.11777e-01,1.75229e+00,7.69789e+03,5.47403e+03,5.48011e+03,5.05833e+00,1.07821e+41,1.48698e+40,5.32220e+39,1.36691e+03,2.05146e+03,1.00825e+03,2.29506e+02,2.73809e+01,1.90848e+00,9.50787e-02,6.74630e-03,3.90644e+01,5.69546e+39,1.35800e+39,5.46688e+39,1.83225e+39,1.75254e+40,2.85996e+39,1.01476e+39,1.32985e+03,1.98803e+03,9.75591e+02,2.22019e+02,2.65025e+01,1.84682e+00,9.06098e-02,6.01347e-03,3.81005e+01,8.83229e+38,2.32781e+38,4.05074e+38,1.35763e+38
gal585,firebox,1.0,3.09612e-01,1.29321e-01,7.67737e-02,1.28008e-01,3.70160e+09,5.35750e+08,1.74269e-01,1.28202e-01,1.86104e-01,1.29914e-01,2.12428e+07,1.64204e+07,5.88706e+00,3.45080e+10,3.31444e+42,1.28752e+43,0,1.84905e-01,1.95104e-01,1.59160e+06,7.52518e+02,1.05473e+03,1.80725e+03,6.20603e+01,1.52141e+02,2.14201e+02,4.37388e+03,4.89996e+03,9.27383e+03,2.10000e+03,2.50000e+03,1.94099e-01,1.39421e-01,8.66800e+00,9.18698e+03,4.46942e+03,4.50189e+03,1.14467e+01,3.65423e+41,4.78382e+40,1.70768e+40,2.44171e+04,3.42458e+04,1.84448e+04,5.18537e+03,8.46617e+02,7.99950e+01,4.83598e+00,2.96247e-01,8.53885e+02,1.06712e+40,2.19829e+39,9.82545e+39,3.29306e+39,2.46545e+40,3.72994e+39,1.31490e+39,4.30794e+03,6.25596e+03,3.20048e+03,7.95472e+02,1.07382e+02,8.41289e+00,4.51885e-01,2.64912e-02,1.35433e+02,1.08577e+39,1.48552e+38,3.83069e+38,1.28379e+38
gal581,firebox,1.0,4.99093e-02,1.53216e-01,2.43178e-01,1.45211e-01,3.27577e+09,3.43748e+08,1.19357e-01,8.90898e-02,1.31990e-01,9.06813e-02,1.33366e+07,5.48544e+06,5.48977e-01,3.47513e+10,4.09271e+42,1.56076e+43,0,1.27553e-01,1.39236e-01,6.96677e+05,6.45512e+02,7.21346e+02,1.36686e+03,6.42753e+01,1.14763e+02,1.79038e+02,1.60277e+03,1.95348e+03,3.55625e+03,2.70000e+03,3.50000e+03,1.37137e-01,1.03919e-01,6.12642e+00,9.31234e+03,4.93842e+03,4.94782e+03,6.92916e+00,4.62642e+41,6.32014e+40,2.26500e+40,2.46854e+03,3.65160e+03,1.85160e+03,4.51870e+02,5.97607e+01,4.70133e+00,2.78977e-01,2.06912e-02,7.70838e+01,7.41298e+39,3.65941e+39,1.90261e+40,6.37683e+39,6.35821e+40,9.70333e+39,3.42905e+39,3.12086e+02,4.60176e+02,2.33537e+02,5.71405e+01,7.54029e+00,5.82281e-01,3.26169e-02,2.16438e-03,9.63093e+00,1.50100e+39,4.07828e+38,1.27141e+39,4.26133e+38
gal589,firebox,1.0,1.01137e-01,2.03180e-01,1.59024e-01,2.74458e-01,2.43472e+09,8.78625e+08,3.43313e-01,1.90690e-01,3.57122e-01,1.98558e-01,6.61091e+07,3.70614e+07,2.69508e+01,3.41159e+10,7.25493e+42,2.20028e+43,0,3.57985e-01,3.69964e-01,8.07249e+06,5.66465e+02,1.25190e+03,1.81836e+03,3.98646e+01,1.67270e+02,2.07134e+02,7.67935e+03,9.64268e+03,1.73220e+04,1.90000e+03,2.90000e+03,3.73316e-01,2.49387e-01,1.25007e+01,7.07587e+03,2.05155e+03,2.06144e+03,1.51673e+01,2.89699e+41,4.93401e+40,1.75849e+40,1.13153e+05,1.63460e+05,8.44093e+04,2.15190e+04,3.09169e+03,2.62744e+02,1.34577e+01,5.91695e-01,3.82343e+03,1.44208e+40,5.48773e+39,1.41811e+40,4.75291e+39,3.18098e+40,6.20064e+39,2.18863e+39,2.42767e+04,3.51413e+04,1.80454e+04,4.49074e+03,6.06711e+02,4.77617e+01,2.37212e+00,9.97398e-02,7.93810e+02,2.27671e+39,6.41380e+38,1.01136e+39,3.38957e+38
gal583,firebox,1.0,0.00000e+00,2.52054e-02,1.26027e-02,1.09904e-01,2.86829e+09,2.76497e+08,1.14015e-01,7.80631e-02,1.18332e-01,7.64978e-02,2.02529e+06,1.93251e+06,3.23964e-01,3.45756e+10,7.51361e+41,9.22024e+42,0,1.15753e-01,1.19620e-01,1.01974e+05,6.06302e+02,3.75983e+02,9.82286e+02,6.46428e+01,6.64558e+01,1.31099e+02,3.67258e+02,2.30341e+02,5.97600e+02,6.70000e+03,6.10000e+03,1.15903e-01,8.01385e-02,1.64253e+00,9.42807e+03,9.09448e+03,9.14083e+03,3.31689e+00,2.63031e+41,3.05137e+40,1.09545e+40,1.27187e+03,1.87035e+03,9.29253e+02,2.19941e+02,2.82615e+01,2.21863e+00,1.50293e-01,1.76827e-02,3.90740e+01,4.33853e+39,1.18756e+39,8.38817e+39,2.81136e+39,5.63506e+40,6.59087e+39,2.34700e+39,3.96005e+02,5.76101e+02,2.84054e+02,6.69614e+01,8.58302e+00,6.72981e-01,4.71817e-02,6.27597e-03,1.23076e+01,1.35116e+39,1.15013e+38,4.07887e+38,1.36708e+38
gal586,firebox,1.0,0.00000e+00,1.17413e-01,1.59002e-01,2.28923e-01,2.59623e+09,7.07483e+08,2.56589e-01,1.45155e-01,2.73359e-01,1.48944e-01,3.81012e+07,2.28031e+07,5.98528e+00,3.44373e+10,4.55187e+42,1.76480e+43,0,2.66760e-01,2.90497e-01,3.45036e+06,1.02970e+03,1.28859e+03,2.31829e+03,7.50995e+01,1.75211e+02,2.50311e+02,2.75954e+03,3.68770e+03,6.44724e+03,2.90000e+03,3.10000e+03,2.80940e-01,1.69386e-01,6.84946e+00,6.80392e+03,3.86075e+03,3.85194e+03,9.09210e+00,3.16301e+41,4.82914e+40,1.72182e+40,2.70564e+04,3.98210e+04,2.00460e+04,4.80395e+03,6.14138e+02,4.53644e+01,2.27831e+00,1.31447e-01,8.22382e+02,1.29385e+40,3.93386e+39,1.25436e+40,4.20412e+39,2.42953e+40,3.36427e+39,1.18673e+39,1.54890e+04,2.29518e+04,1.13976e+04,2.66304e+03,3.30726e+02,2.39123e+01,1.16811e+00,6.45419e-02,4.57700e+02,1.72847e+39,1.21229e+38,2.34527e+38,7.86032e+37
gal582,firebox,1.0,0.00000e+00,4.27243e-02,2.76452e-02,2.89995e-02,2.15696e+09,7.37288e+08,3.35785e-01,2.07291e-01,3.51641e-01,2.14257e-01,4.93240e+06,4.19998e+06,2.72083e+00,3.45865e+10,1.42355e+42,9.27509e+42,0,3.53914e-01,3.54729e-01,4.06131e+05,2.08930e+02,5.66333e+02,7.75263e+02,1.60673e+01,7.89665e+01,9.50339e+01,9.74555e+02,2.31975e+03,3.29431e+03,2.30000e+03,2.70000e+03,3.54077e-01,2.51713e-01,1.38650e+00,8.89720e+03,4.66147e+03,4.66066e+03,5.40317e+00,1.28555e+41,1.73222e+40,6.17124e+39,1.24314e+04,1.78734e+04,8.99618e+03,2.18883e+03,2.86761e+02,2.17661e+01,1.11381e+00,7.25590e-02,3.97617e+02,8.26107e+39,1.21337e+39,4.66647e+39,1.56399e+39,1.25504e+40,1.89464e+39,6.68845e+38,2.48041e+02,3.71324e+02,1.84588e+02,4.31588e+01,5.34312e+00,3.88223e-01,2.28210e-02,2.34769e-03,7.57825e+00,8.47112e+38,9.11813e+37,1.43080e+38,4.79540e+37
gal588,firebox,1.0,1.32492e-01,1.43768e-01,1.09092e-01,1.36883e-01,2.59477e+09,5.00855e+08,1.98947e-01,1.29415e-01,2.09722e-01,1.31582e-01,2.05902e+07,1.35781e+07,2.34316e+00,3.42831e+10,4.24227e+42,1.50997e+43,0,2.10848e-01,2.12829e-01,1.42398e+06,6.12191e+02,8.80082e+02,1.49227e+03,4.63791e+01,1.21495e+02,1.67874e+02,3.54872e+03,3.69551e+03,7.24424e+03,2.50000e+03,2.70000e+03,2.09694e-01,1.48837e-01,6.98491e+00,7.19072e+03,4.51185e+03,4.54852e+03,1.03105e+01,3.07570e+41,4.40650e+40,1.57673e+40,1.00030e+04,1.44937e+04,7.47057e+03,1.89297e+03,2.65288e+02,2.17804e+01,1.24020e+00,8.24533e-02,3.12971e+02,8.93721e+39,3.56904e+39,1.80276e+40,6.04208e+39,3.16742e+40,4.75204e+39,1.67738e+39,4.12811e+03,6.07668e+03,3.01406e+03,7.06510e+02,8.91107e+01,6.69011e+00,3.65843e-01,2.54286e-02,1.26608e+02,1.40685e+39,1.90808e+38,4.90740e+38,1.64473e+38
gal587,firebox,1.0,0.00000e+00,2.63446e-02,1.31723e-02,4.88199e-02,2.96753e+09,3.03929e+08,1.32390e-01,8.99709e-02,1.45232e-01,9.19637e-02,5.80026e+06,8.33851e+06,2.32483e+00,3.42861e+10,9.51225e+41,6.65403e+42,0,1.40021e-01,1.46628e-01,2.52806e+05,7.58663e+02,5.47693e+02,1.30636e+03,6.77369e+01,8.34366e+01,1.51173e+02,5.15171e+02,4.95136e+02,1.01031e+03,4.50000e+03,4.50000e+03,1.52429e-01,9.85413e-02,3.08432e+00,7.60529e+03,6.81581e+03,6.68804e+03,3.92845e+00,2.20252e+41,2.58920e+40,9.23813e+39,9.50263e+03,1.40328e+04,6.91714e+03,1.61273e+03,2.01991e+02,1.51093e+01,9.70773e-01,1.27070e-01,2.84151e+02,5.95862e+39,9.57552e+38,6.45057e+39,2.16194e+39,2.87098e+40,4.04608e+39,1.42645e+39,4.65979e+03,6.96256e+03,3.42563e+03,7.90062e+02,9.72481e+01,7.11169e+00,4.34062e-01,5.18035e-02,1.35507e+02,1.10975e+39,1.14366e+38,3.38898e+38,1.13584e+38
gal590,firebox,1.0,0.00000e+00,0.00000e+00,0.00000e+00,6.31495e-01,2.07958e+09,5.13741e+08,2.55681e-01,1.45095e-01,2.68875e-01,1.49977e-01,1.94506e+06,1.92137e+06,4.66238e-01,3.40667e+10,1.36438e+42,1.79797e+43,0,2.68895e-01,2.70446e-01,1.64857e+05,1.75296e+02,4.07284e+02,5.82580e+02,1.36317e+01,5.75734e+01,7.12051e+01,1.39658e+02,4.77155e+02,6.16814e+02,3.50000e+03,3.70000e+03,2.53755e-01,1.59871e-01,9.46114e-01,1.84689e+04,8.07116e+03,8.12067e+03,2.04540e+00,2.40018e+41,3.46729e+40,1.25297e+40,1.95327e+03,2.83732e+03,1.41494e+03,3.35460e+02,4.22239e+01,3.09919e+00,1.66326e-01,1.29890e-02,5.90746e+01,6.29203e+39,3.55745e+39,1.48443e+40,4.97525e+39,1.85124e+40,2.83476e+39,1.01624e+39,2.62938e+01,4.10969e+01,2.07169e+01,4.83546e+00,5.93538e-01,4.38094e-02,3.18680e-03,4.73082e-04,7.61924e-01,4.80099e+38,3.08055e+38,7.07889e+38,2.37254e+38
gal594,firebox,1.0,2.37067e-02,0.00000e+00,1.30358e-02,1.73334e-01,2.67081e+09,6.41830e+08,2.37660e-01,1.32550e-01,2.33990e-01,1.37635e-01,3.57525e+06,4.04406e+06,2.70695e+00,3.39849e+10,1.14569e+42,1.62471e+43,0,2.38522e-01,2.33721e-01,3.18134e+05,2.10373e+02,3.58123e+02,5.68496e+02,2.45603e+01,6.22104e+01,8.67707e+01,2.24441e+02,3.39307e+02,5.63748e+02,4.50000e+03,4.90000e+03,2.30614e-01,1.48248e-01,1.61113e+00,8.59375e+03,8.28715e+03,8.31020e+03,2.59297e+00,2.18151e+41,2.89987e+40,1.04707e+40,1.17441e+04,1.69008e+04,8.71312e+03,2.21215e+03,3.13076e+02,2.63535e+01,1.52456e+00,9.95021e-02,3.86808e+02,6.17310e+39,2.79940e+39,1.53268e+40,5.13688e+39,2.63297e+40,3.73270e+39,1.33459e+39,1.95650e+03,2.82786e+03,1.42653e+03,3.47066e+02,4.57139e+01,3.49812e+00,1.86277e-01,1.22033e-02,6.11890e+01,8.64666e+38,2.39359e+38,5.57756e+38,1.86937e+38
gal591,firebox,1.0,4.74980e-01,4.50293e-01,3.62656e-01,1.01127e-01,2.83307e+09,2.56323e+08,1.11781e-01,9.11793e-02,1.28492e-01,9.24913e-02,3.03337e+07,8.82706e+06,1.92817e+00,3.40363e+10,9.35262e+42,1.80881e+43,0,1.25837e-01,1.39978e-01,1.78833e+06,5.92982e+02,5.87557e+02,1.18054e+03,4.58092e+01,8.17392e+01,1.27548e+02,7.48132e+03,4.03309e+03,1.15144e+04,2.30000e+03,2.30000e+03,1.38787e-01,1.00448e-01,9.78090e+00,6.77433e+03,5.60677e+03,5.62869e+03,1.49704e+01,4.91562e+41,7.33005e+40,2.61278e+40,8.75492e+03,1.28319e+04,6.83579e+03,1.80780e+03,2.58262e+02,2.11431e+01,1.22846e+00,7.92903e-02,2.65478e+02,8.11284e+39,4.08042e+39,1.93256e+40,6.47718e+39,7.32057e+40,1.08367e+40,3.82920e+39,6.53161e+03,9.60211e+03,5.12810e+03,1.36021e+03,1.95035e+02,1.60242e+01,9.31126e-01,5.93119e-02,1.97094e+02,1.80959e+39,3.93331e+38,1.22261e+39,4.09769e+38
gal593,firebox,1.0,3.06013e-01,1.69951e-01,1.41008e-01,2.57741e-01,3.18937e+09,6.09858e+08,2.35241e-01,1.47409e-01,2.51561e-01,1.50775e-01,5.99620e+07,4.16190e+07,1.74192e+01,3.40055e+10,5.67632e+42,1.78887e+43,0,2.49494e-01,2.57123e-01,5.80175e+06,6.34075e+02,8.65283e+02,1.49936e+03,4.74425e+01,1.18793e+02,1.66236e+02,3.36704e+03,3.55702e+03,6.92406e+03,2.50000e+03,2.90000e+03,2.62679e-01,1.79911e-01,1.71608e+01,6.27920e+03,2.64537e+03,2.66037e+03,1.00431e+01,3.51894e+41,5.17444e+40,1.84702e+40,7.60510e+04,1.07559e+05,5.65973e+04,1.49321e+04,2.18452e+03,1.82034e+02,9.63271e+00,4.89018e-01,2.57359e+03,1.32508e+40,3.66840e+39,1.46543e+40,4.91154e+39,4.64516e+40,8.56743e+39,3.00560e+39,2.88283e+04,4.01302e+04,2.15057e+04,5.86286e+03,8.76138e+02,7.31876e+01,3.83251e+00,1.78631e-01,1.00642e+03,2.49197e+39,4.99374e+38,1.01596e+39,3.40503e+38
gal596,firebox,1.0,8.73990e-01,5.26139e-01,5.08534e-01,8.54221e-01,4.21018e+09,2.36679e+09,4.83400e-01,3.00413e-01,5.38072e-01,3.08218e-01,2.78381e+08,1.45503e+08,1.64092e+02,3.37778e+10,2.43492e+43,5.12013e+43,0,5.09565e-01,5.52111e-01,5.00802e+07,1.03961e+03,2.42024e+03,3.45984e+03,8.11984e+01,3.39970e+02,4.21169e+02,5.67288e+03,1.01326e+04,1.58055e+04,2.30000e+03,2.50000e+03,5.69552e-01,3.45276e-01,2.34687e+01,1.30343e+04,8.22637e+02,8.24320e+02,1.30361e+01,4.49734e+41,8.48168e+40,3.00244e+40,6.19425e+05,8.59443e+05,4.55186e+05,1.25119e+05,2.01093e+04,1.85892e+03,1.00980e+02,4.28788e+00,2.52522e+04,3.63342e+40,1.25886e+40,2.17913e+40,7.30356e+39,3.47921e+40,7.76671e+39,2.71938e+39,2.68138e+05,3.56969e+05,1.96643e+05,5.91361e+04,1.06855e+04,1.10344e+03,6.67263e+01,3.13278e+00,1.27641e+04,3.87029e+39,9.93338e+38,8.92653e+38,2.99173e+38
gal599,firebox,1.0,4.68177e-01,6.26420e-02,4.99567e-02,1.11675e-01,1.95221e+09,2.59860e+08,1.43912e-01,9.95200e-02,1.61905e-01,1.00275e-01,1.32994e+07,8.52737e+06,2.51107e+00,3.36078e+10,1.58469e+42,7.36951e+42,0,1.62251e-01,1.60883e-01,8.99125e+05,3.86216e+02,4.54991e+02,8.41207e+02,3.06144e+01,6.42824e+01,9.48968e+01,1.21052e+03,1.08118e+03,2.29170e+03,3.30000e+03,3.90000e+03,1.50711e-01,1.08266e-01,1.26538e+01,7.31306e+03,5.63010e+03,5.65463e+03,6.02188e+00,1.89813e+41,2.36807e+40,8.46966e+39,1.14497e+04,1.68034e+04,8.89825e+03,2.32888e+03,3.28194e+02,2.65546e+01,1.54647e+00,1.03587e-01,3.47033e+02,4.65952e+39,1.15778e+39,6.84406e+39,2.29383e+39,3.56331e+40,4.94914e+39,1.74481e+39,7.53217e+03,1.11211e+04,5.96117e+03,1.57979e+03,2.22574e+02,1.77365e+01,1.00281e+00,6.22703e-02,2.23329e+02,1.15261e+39,1.53653e+38,4.66615e+38,1.56389e+38
gal595,firebox,1.0,4.64960e-01,4.76994e-01,4.43720e-01,2.77761e-01,2.47464e+09,6.37921e+08,2.11953e-01,1.57867e-01,2.31016e-01,1.61015e-01,5.30556e+07,1.56655e+07,5.08641e+00,3.39753e+10,1.48558e+43,3.00102e+43,0,2.25406e-01,2.46281e-01,5.38023e+06,3.49990e+02,9.49938e+02,1.29993e+03,2.99129e+01,1.39204e+02,1.69117e+02,2.89032e+04,2.98251e+04,5.87283e+04,1.30000e+03,2.10000e+03,2.44413e-01,1.92929e-01,3.40649e+01,8.20560e+03,1.44706e+03,1.44903e+03,2.94251e+01,4.09322e+41,6.97436e+40,2.48557e+40,2.36269e+04,3.24175e+04,1.76853e+04,5.06674e+03,8.17160e+02,7.41793e+01,4.10861e+00,1.99642e-01,8.53685e+02,1.15341e+40,7.57167e+39,3.00115e+40,1.00585e+40,7.40101e+40,1.58355e+40,5.54461e+39,1.78567e+04,2.41325e+04,1.32886e+04,3.91091e+03,6.53579e+02,6.12382e+01,3.46593e+00,1.72108e-01,6.65612e+02,2.95635e+39,1.09046e+39,2.35423e+39,7.88999e+38
