name,galaxy_type,redshift,number_of_NaN_indices,R_half_light_visible,R_half_mass_stellar_mass,hden_mass_average_half_light_visible_z500pc,column_density_half_light_visible_z500pc,L_co_10_semi_analytical,gas_mass,star_mass,total_gas_mass_within_R50_and_disk,total_star_mass_within_R50_and_disk,gas_fraction_all_galaxy,gas_fraction_R50_and_disk,stellar_mass_fraction_all_galaxy,stellar_mass_fraction_within_R50_and_disk,h2_mass_semi_analytical,h2_mass_cloudy,co_mass_cloudy,halo_mass,sfr_instantaneous,sfr_5Myr,sfr_10Myr,sfr_100Myr,sfr_instantaneous_surface_density_twoR50,sfr_5Myr_surface_density_twoR50,sfr_10Myr_surface_density_twoR50,sfr_100Myr_surface_density_twoR50,sfr_instantaneous_sSFR,sfr_5Myr_sSFR,sfr_10Myr_sSFR,sfr_100Myr_sSFR,sfe_sfr_instantaneous_all_gas,sfe_sfr_5Myr_all_gas,sfe_sfr_10Myr_all_gas,sfe_sfr_100Myr_all_gas,sfe_sfr_instantaneous_surface_density_twoR50_all_gas,sfe_sfr_5Myr_surface_density_twoR50_all_gas,sfe_sfr_10Myr_surface_density_twoR50_all_gas,sfe_sfr_100Myr_surface_density_twoR50_all_gas,sfe_sfr_instantaneous_sSFR_all_gas,sfe_sfr_5Myr_sSFR_all_gas,sfe_sfr_10Myr_sSFR_all_gas,sfe_sfr_100Myr_sSFR_all_gas,sfe_sfr_instantaneous_R50_and_disk,sfe_sfr_5Myr_R50_and_disk,sfe_sfr_10Myr_R50_and_disk,sfe_sfr_100Myr_R50_and_disk,sfe_sfr_instantaneous_surface_density_twoR50_R50_and_disk,sfe_sfr_5Myr_surface_density_twoR50_R50_and_disk,sfe_sfr_10Myr_surface_density_twoR50_R50_and_disk,sfe_sfr_100Myr_surface_density_twoR50_R50_and_disk,sfe_sfr_instantaneous_sSFR_R50_and_disk,sfe_sfr_5Myr_sSFR_R50_and_disk,sfe_sfr_10Myr_sSFR_R50_and_disk,sfe_sfr_100Myr_sSFR_R50_and_disk,average_gas_metallicity,average_star_metallicity,gas_metallicity_inner_galaxy,star_metallicity_inner_galaxy,gas_metallicity_hden_higher_than_1eminus2,gas_metallicity_hden_higher_than_1,metallicity_gas_half_light_visible_z500pc,metallicity_star_half_light_visible_z500pc,twelve_plus_logOH,twelve_plus_logOH_half_light_visible_z500pc,Pgas_10kpc,Pstar_10kpc,Ptotal_10kpc,Pgas_20kpc,Pstar_20kpc,Ptotal_20kpc,Pgas_half_light_visible_z500pc,Pstar_half_light_visible_z500pc,Ptotal_half_light_visible_z500pc,fire_temperature_mass_average_half_light_visible_z500pc,co_weighted_temperature_mass_average_half_light_visible_z500pc,h2_weighted_temperature_mass_average_half_light_visible_z500pc,L_fir,L_skirt_full_wavelength_range,L_skirt_habing,mass_average_radiation_field,volume_weighted_average_radiation_field,mass_average_radiation_field_R50_and_disk,volume_weighted_average_radiation_field_R50_and_disk,L_ly_alpha,L_h_alpha,L_h_beta,L_co_10,L_co_21,L_co_32,L_co_43,L_co_54,L_co_65,L_co_76,L_co_87,L_13co,L_c2,L_o3_88,L_o3_5006,L_o3_4958,L_ly_alpha_half_light_visible_z500pc,L_h_alpha_half_light_visible_z500pc,L_h_beta_half_light_visible_z500pc,L_co_10_half_light_visible_z500pc,L_co_21_half_light_visible_z500pc,L_co_32_half_light_visible_z500pc,L_co_43_half_light_visible_z500pc,L_co_54_half_light_visible_z500pc,L_co_65_half_light_visible_z500pc,L_co_76_half_light_visible_z500pc,L_co_87_half_light_visible_z500pc,L_13co_half_light_visible_z500pc,L_c2_half_light_visible_z500pc,L_o3_88_half_light_visible_z500pc,L_o3_5006_half_light_visible_z500pc,L_o3_4958_half_light_visible_z500pc
gal556,firebox,2.0,0,2.10000e+03,2.50000e+03,1.24252e+01,8.18275e+00,4.71896e+05,3.63007e+09,2.84463e+08,1.13367e+08,2.73355e+07,9.27332e-01,8.05722e-01,7.26684e-02,1.94278e-01,9.02874e+06,4.34682e+06,1.08746e+00,3.16956e+10,1.21039e-01,2.16229e-01,1.38510e-01,4.31322e-01,2.18412e-09,3.90180e-09,2.49939e-09,7.78310e-09,4.25500e-10,7.60131e-10,4.86919e-10,1.51627e-09,3.33434e-11,5.95661e-11,3.81564e-11,1.18819e-10,6.01675e-19,1.07486e-18,6.88524e-19,2.14407e-18,1.17216e-19,2.09399e-19,1.34135e-19,4.17697e-19,1.06767e-09,1.90733e-09,1.22178e-09,3.80464e-09,1.92659e-17,3.44173e-17,2.20468e-17,6.86538e-17,3.75329e-18,6.70503e-18,4.29506e-18,1.33748e-17,1.05685e-01,7.55596e-02,1.17377e-01,7.58834e-02,1.16341e-01,1.19557e-01,1.21750e-01,9.06760e-02,7.87486e+00,7.93482e+00,6.53111e+02,7.06719e+02,1.35983e+03,4.64760e+01,9.42839e+01,1.40760e+02,2.23516e+03,2.22776e+03,4.46292e+03,7.59632e+03,6.99432e+03,6.99841e+03,5.04007e+42,1.99166e+43,1.43948e+42,2.55401e+00,2.55401e+00,4.23581e+01,4.23581e+01,3.78720e+41,4.96925e+40,1.77955e+40,3.75833e+03,5.90687e+03,3.03568e+03,7.30313e+02,9.50392e+01,7.81829e+00,7.44702e-01,2.09406e-01,2.66785e+02,4.90310e+39,2.02254e+39,8.97272e+39,3.00737e+39,3.93615e+40,6.55950e+39,2.31863e+39,2.44506e+01,4.30986e+01,2.26161e+01,5.28492e+00,6.54525e-01,5.68551e-02,8.03614e-03,3.00364e-03,2.09117e+00,5.60504e+38,2.66571e+38,1.13854e+39,3.81603e+38
gal557,firebox,2.0,0,9.00000e+02,1.30000e+03,3.77934e+01,9.95806e+01,1.11071e+06,3.10806e+09,1.44023e+08,2.53402e+08,2.96201e+07,9.55713e-01,8.95343e-01,4.42865e-02,1.04657e-01,3.26553e+07,5.94769e+05,9.09238e-03,3.16025e+10,1.11691e+00,2.55555e+00,2.08593e+00,4.13894e-01,1.09729e-07,2.51067e-07,2.04929e-07,4.06625e-08,7.75505e-09,1.77440e-08,1.44832e-08,2.87379e-09,3.59359e-10,8.22232e-10,6.71135e-10,1.33168e-10,3.53048e-17,8.07792e-17,6.59348e-17,1.30829e-17,2.49514e-18,5.70901e-18,4.65990e-18,9.24626e-19,4.40766e-09,1.00850e-08,8.23170e-09,1.63335e-09,4.33026e-16,9.90785e-16,8.08714e-16,1.60466e-16,3.06038e-17,7.00230e-17,5.71553e-17,1.13409e-17,4.59845e-02,4.18442e-02,5.27371e-02,4.21125e-02,5.21127e-02,6.01680e-02,6.45621e-02,5.23302e-02,7.50849e+00,7.65310e+00,1.34537e+03,1.21389e+03,2.55926e+03,9.32656e+01,1.59864e+02,2.53129e+02,3.31023e+05,1.00586e+05,4.31609e+05,6.93735e+03,2.77127e+03,2.62928e+03,4.75836e+43,9.29526e+43,8.33685e+42,4.11168e+01,4.11168e+01,2.53050e+02,2.53050e+02,1.37792e+42,2.11959e+41,7.53986e+40,9.48430e+01,1.85182e+02,1.03039e+02,2.55648e+01,3.69888e+00,5.23385e-01,1.40729e-01,6.34909e-02,2.09567e+01,7.20160e+39,7.76821e+39,4.29257e+40,1.43873e+40,3.37772e+41,6.52305e+40,2.30082e+40,3.47737e+01,7.17946e+01,4.13333e+01,1.06198e+01,1.63046e+00,2.51086e-01,6.89525e-02,3.06521e-02,3.40274e+00,2.09453e+39,2.66039e+39,1.41852e+40,4.75441e+39
gal558,firebox,2.0,0,1.10000e+03,1.70000e+03,3.74077e+01,3.54507e+01,1.00737e+06,2.58785e+09,1.79053e+08,1.34760e+08,3.43064e+07,9.35288e-01,7.97083e-01,6.47123e-02,2.02917e-01,2.00988e+07,1.33882e+06,6.09174e-02,3.12449e+10,5.16642e-01,5.81598e-01,4.16426e-01,1.88034e-01,3.39778e-08,3.82496e-08,2.73869e-08,1.23664e-08,2.88541e-09,3.24819e-09,2.32571e-09,1.05016e-09,1.99641e-10,2.24741e-10,1.60915e-10,7.26603e-11,1.31297e-17,1.47804e-17,1.05828e-17,4.77861e-18,1.11498e-18,1.25517e-18,8.98702e-19,4.05803e-19,3.83381e-09,4.31582e-09,3.09014e-09,1.39533e-09,2.52136e-16,2.83836e-16,2.03228e-16,9.17661e-17,2.14116e-17,2.41036e-17,1.72582e-17,7.79284e-18,7.89797e-02,5.77523e-02,8.95247e-02,5.75450e-02,9.00334e-02,9.80937e-02,1.01128e-01,5.85555e-02,7.74777e+00,7.85056e+00,3.84028e+02,6.44657e+02,1.02869e+03,2.98981e+01,8.99650e+01,1.19863e+02,4.19525e+04,2.85205e+04,7.04730e+04,6.53728e+03,2.54980e+03,2.50753e+03,1.27283e+43,2.73771e+43,1.76002e+42,9.49871e+00,9.49871e+00,1.26411e+02,1.26411e+02,4.01845e+41,5.92302e+40,2.11449e+40,4.57569e+02,8.40436e+02,4.52066e+02,1.07910e+02,1.37192e+01,1.21771e+00,1.59036e-01,5.45926e-02,9.64563e+01,3.62785e+39,2.67135e+39,1.33596e+40,4.47770e+39,9.93876e+40,1.89902e+40,6.68372e+39,1.41444e+02,2.40518e+02,1.32593e+02,3.45380e+01,4.92085e+00,4.63769e-01,4.42697e-02,6.57104e-03,6.37316e+00,1.21187e+39,7.98604e+38,3.64399e+39,1.22135e+39
gal559,firebox,2.0,0,1.70000e+03,2.10000e+03,1.02799e+01,8.37242e+00,9.96552e+04,1.92802e+09,1.78620e+08,7.60149e+07,3.70689e+07,9.15211e-01,6.72200e-01,8.47888e-02,3.27800e-01,2.09470e+06,8.96773e+05,4.55870e-02,3.12031e+10,5.28606e-02,1.01319e-01,6.26244e-02,1.21674e-02,1.45554e-09,2.78988e-09,1.72439e-09,3.35035e-10,2.95939e-10,5.67236e-10,3.50602e-10,6.81191e-11,2.74170e-11,5.25510e-11,3.24811e-11,6.31082e-12,7.54939e-19,1.44701e-18,8.94383e-19,1.73771e-19,1.53494e-19,2.94206e-19,1.81845e-19,3.53311e-20,6.95398e-10,1.33289e-09,8.23844e-10,1.60066e-10,1.91481e-17,3.67017e-17,2.26849e-17,4.40750e-18,3.89318e-18,7.46217e-18,4.61228e-18,8.96128e-19,7.80988e-02,5.86129e-02,8.26421e-02,5.92729e-02,8.40210e-02,8.98906e-02,8.92970e-02,6.60332e-02,7.73520e+00,7.77403e+00,1.04096e+02,2.60675e+02,3.64771e+02,9.37800e+00,3.91718e+01,4.85498e+01,2.33997e+03,3.64433e+03,5.98430e+03,7.05516e+03,7.00991e+03,7.02640e+03,1.18449e+42,7.02340e+42,3.78133e+41,1.12191e+00,1.12191e+00,1.42190e+01,1.42190e+01,1.11127e+41,1.32225e+40,4.74391e+39,2.30785e+02,4.03309e+02,2.12283e+02,4.99377e+01,6.26007e+00,5.43495e-01,7.47912e-02,2.99135e-02,5.46363e+01,9.38320e+38,4.53860e+38,2.68630e+39,9.00360e+38,1.53495e+40,2.01980e+39,7.15978e+38,1.65180e+02,2.66038e+02,1.39057e+02,3.39876e+01,4.53288e+00,3.97371e-01,4.01678e-02,1.03032e-02,1.73157e+01,2.25185e+38,4.71537e+37,2.41671e+38,8.10001e+37
gal560,firebox,2.0,0,1.50000e+03,1.70000e+03,8.44227e+00,1.96025e+01,1.43691e+05,3.17956e+09,2.26088e+08,1.38562e+08,3.04855e+07,9.33614e-01,8.19663e-01,6.63861e-02,1.80337e-01,3.49394e+06,1.40951e+06,1.46463e-01,3.11408e+10,0.00000e+00,7.63222e-02,6.14888e-02,8.27655e-02,0.00000e+00,2.69935e-09,2.17472e-09,2.92723e-09,0.00000e+00,3.37578e-10,2.71969e-10,3.66077e-10,0.00000e+00,2.40040e-11,1.93388e-11,2.60305e-11,0.00000e+00,8.48968e-19,6.83969e-19,9.20640e-19,0.00000e+00,1.06171e-19,8.55366e-20,1.15134e-19,0.00000e+00,5.50817e-10,4.43764e-10,5.97318e-10,0.00000e+00,1.94811e-17,1.56949e-17,2.11258e-17,0.00000e+00,2.43630e-18,1.96280e-18,2.64197e-18,6.82297e-02,6.34213e-02,8.21525e-02,6.47486e-02,7.41175e-02,9.19054e-02,9.67945e-02,6.43938e-02,7.67615e+00,7.81875e+00,3.89955e+02,5.95035e+02,9.84990e+02,3.48264e+01,8.92500e+01,1.24076e+02,1.28272e+04,9.33590e+03,2.21631e+04,6.64814e+03,4.78642e+03,4.78865e+03,1.61367e+42,8.35798e+42,5.01749e+41,1.04804e+00,1.04804e+00,1.22074e+01,1.22074e+01,2.08405e+41,2.43897e+40,8.69342e+39,1.85779e+03,3.53341e+03,1.86860e+03,4.23078e+02,4.88725e+01,3.69512e+00,4.23696e-01,1.55353e-01,3.04291e+02,2.41403e+39,5.51050e+38,3.04599e+39,1.02092e+39,2.87136e+40,4.09720e+39,1.44302e+39,3.52712e+02,6.16939e+02,3.32768e+02,8.20145e+01,1.10747e+01,1.04610e+00,1.19406e-01,2.87780e-02,1.61655e+01,5.17657e+38,8.41247e+37,3.70109e+38,1.24049e+38
gal561,firebox,2.0,0,1.50000e+03,1.70000e+03,3.11267e+01,2.88344e+01,2.88529e+06,1.89624e+09,4.41003e+08,2.03818e+08,1.00987e+08,8.11314e-01,6.68683e-01,1.88686e-01,3.31317e-01,3.59691e+07,1.25383e+07,3.35438e+00,3.11089e+10,5.88816e-01,2.34911e-01,1.77671e-01,6.40706e-02,2.08251e-08,8.30829e-09,6.28382e-09,2.26604e-09,1.33517e-09,5.32675e-10,4.02879e-10,1.45284e-10,3.10518e-10,1.23883e-10,9.36966e-11,3.37883e-11,1.09823e-17,4.38147e-18,3.31384e-18,1.19502e-18,7.04118e-19,2.80912e-19,2.12462e-19,7.66169e-20,2.88892e-09,1.15255e-09,8.71711e-10,3.14351e-10,1.02175e-16,4.07632e-17,3.08305e-17,1.11179e-17,6.55080e-18,2.61348e-18,1.97665e-18,7.12810e-19,1.52935e-01,1.12879e-01,1.59559e-01,1.13359e-01,1.61534e-01,1.65766e-01,1.61293e-01,1.27201e-01,8.02475e+00,8.02881e+00,1.76704e+02,5.84775e+02,7.61479e+02,1.45187e+01,8.40978e+01,9.86165e+01,2.77544e+04,2.49944e+04,5.27488e+04,4.96835e+03,2.39495e+03,2.39709e+03,6.65249e+42,1.65462e+43,3.09970e+41,3.83276e+00,3.83276e+00,2.98004e+01,2.98004e+01,1.32776e+41,1.89753e+40,6.74683e+39,1.57416e+04,2.52420e+04,1.33984e+04,3.36512e+03,4.57267e+02,3.65809e+01,2.17130e+00,1.94514e-01,4.65544e+02,2.95191e+39,1.00350e+39,4.52254e+39,1.51581e+39,4.95642e+40,8.14271e+39,2.86303e+39,1.41293e+04,2.27844e+04,1.21291e+04,3.05484e+03,4.17435e+02,3.36172e+01,1.95498e+00,1.42893e-01,4.09658e+02,1.44322e+39,2.77092e+38,9.05430e+38,3.03471e+38
gal562,firebox,2.0,0,1.70000e+03,1.90000e+03,2.67346e+01,2.81892e+01,8.21291e+06,2.12854e+09,5.33073e+08,2.55936e+08,1.54912e+08,7.99718e-01,6.22945e-01,2.00282e-01,3.77055e-01,8.59492e+07,3.17488e+07,2.37319e+01,3.10995e+10,1.33411e+00,9.81100e-01,7.83190e-01,1.47016e-01,3.67353e-08,2.70151e-08,2.15655e-08,4.04814e-09,2.50268e-09,1.84046e-09,1.46920e-09,2.75789e-10,6.26771e-10,4.60926e-10,3.67946e-10,6.90687e-11,1.72584e-17,1.26918e-17,1.01316e-17,1.90184e-18,1.17577e-18,8.64659e-19,6.90237e-19,1.29567e-19,5.21267e-09,3.83339e-09,3.06010e-09,5.74424e-10,1.43533e-16,1.05554e-16,8.42613e-17,1.58170e-17,9.77854e-18,7.19111e-18,5.74050e-18,1.07757e-18,1.90611e-01,1.18561e-01,2.06587e-01,1.19220e-01,2.06046e-01,2.18493e-01,2.16349e-01,1.31665e-01,8.11491e+00,8.16513e+00,4.68613e+02,1.00539e+03,1.47400e+03,3.29079e+01,1.33307e+02,1.66215e+02,2.65262e+04,2.50835e+04,5.16097e+04,5.35666e+03,2.30141e+03,2.30928e+03,2.36629e+43,3.54731e+43,4.76173e+41,9.22163e+00,9.22163e+00,3.06863e+01,3.06863e+01,2.38522e+41,4.26380e+40,1.51641e+40,5.28237e+04,7.23844e+04,4.19306e+04,1.33287e+04,2.44453e+03,2.59567e+02,1.70828e+01,1.08827e+00,2.51682e+03,6.51275e+39,3.53319e+39,1.08943e+40,3.65141e+39,5.71685e+40,1.08845e+40,3.83140e+39,2.44021e+04,3.42611e+04,1.95807e+04,5.94586e+03,9.76372e+02,8.78289e+01,4.89195e+00,2.45537e-01,1.04813e+03,2.16964e+39,5.62437e+38,1.54108e+39,5.16521e+38
gal563,firebox,2.0,0,1.30000e+03,1.70000e+03,1.94041e+01,2.40747e+01,2.33825e+05,3.09345e+09,1.48551e+08,1.27820e+08,2.99217e+07,9.54179e-01,8.10311e-01,4.58207e-02,1.89689e-01,6.97472e+06,6.45901e+05,1.10112e-01,3.10596e+10,1.91219e-01,4.23890e-01,3.18329e-01,5.72836e-02,9.00399e-09,1.99598e-08,1.49893e-08,2.69733e-09,1.28723e-09,2.85350e-09,2.14290e-09,3.85616e-10,6.18142e-11,1.37028e-10,1.02904e-10,1.85177e-11,2.91066e-18,6.45228e-18,4.84548e-18,8.71948e-19,4.16115e-19,9.22433e-19,6.92721e-19,1.24656e-19,1.49601e-09,3.31632e-09,2.49046e-09,4.48160e-10,7.04430e-17,1.56156e-16,1.17269e-16,2.11026e-17,1.00707e-17,2.23245e-17,1.67650e-17,3.01688e-18,5.44153e-02,4.93980e-02,5.99497e-02,5.05747e-02,5.68569e-02,7.07308e-02,7.44719e-02,5.52996e-02,7.58371e+00,7.70996e+00,3.83420e+02,5.44482e+02,9.27902e+02,2.93549e+01,7.53941e+01,1.04749e+02,1.93477e+04,1.40791e+04,3.34268e+04,6.23275e+03,4.46201e+03,4.40657e+03,5.53182e+42,1.85341e+43,2.06781e+42,4.66313e+00,4.66313e+00,5.11278e+01,5.11278e+01,3.45769e+41,4.47548e+40,1.59721e+40,4.91058e+02,8.16713e+02,4.27938e+02,1.02854e+02,1.33727e+01,1.18249e+00,1.53458e-01,5.74605e-02,1.02139e+02,2.37318e+39,1.32692e+39,7.73130e+39,2.59128e+39,7.48806e+40,1.19141e+40,4.21224e+39,1.27770e+01,2.31552e+01,1.26658e+01,3.17674e+00,4.51606e-01,5.11851e-02,8.36821e-03,2.53002e-03,1.60668e+00,6.85821e+38,3.79435e+38,1.90964e+39,6.40050e+38
gal564,firebox,2.0,0,1.90000e+03,2.10000e+03,5.89780e+00,1.16113e+01,4.26867e+05,2.98533e+09,4.26043e+08,1.31685e+08,8.82808e+07,8.75111e-01,5.98662e-01,1.24889e-01,4.01338e-01,6.86895e+06,3.78223e+06,5.33511e-01,3.09942e+10,0.00000e+00,1.26633e-01,2.16899e-01,1.21591e-01,0.00000e+00,2.79145e-09,4.78124e-09,2.68031e-09,0.00000e+00,2.97231e-10,5.09102e-10,2.85397e-10,0.00000e+00,4.24184e-11,7.26550e-11,4.07296e-11,0.00000e+00,9.35056e-19,1.60158e-18,8.97827e-19,0.00000e+00,9.95638e-20,1.70534e-19,9.55997e-20,0.00000e+00,9.61635e-10,1.64710e-09,9.23348e-10,0.00000e+00,2.11979e-17,3.63081e-17,2.03539e-17,0.00000e+00,2.25713e-18,3.86605e-18,2.16727e-18,1.32920e-01,1.02702e-01,1.49346e-01,1.06124e-01,1.40282e-01,1.56193e-01,1.54345e-01,1.14251e-01,7.96237e+00,8.01855e+00,5.12414e+02,8.71678e+02,1.38409e+03,5.28132e+01,1.40502e+02,1.93316e+02,4.50058e+03,6.60111e+03,1.11017e+04,9.62181e+03,5.35246e+03,5.36450e+03,3.41985e+42,1.56162e+43,1.22549e+42,1.44603e+00,1.44603e+00,1.31153e+01,1.31153e+01,1.94396e+41,2.60335e+40,9.30443e+39,4.15494e+03,7.66932e+03,4.01081e+03,8.97060e+02,1.01180e+02,7.15842e+00,7.08123e-01,2.24534e-01,1.13047e+02,3.66123e+39,1.24783e+39,5.35931e+39,1.79627e+39,4.00879e+40,6.81415e+39,2.41885e+39,1.42865e+03,3.04662e+03,1.63387e+03,3.53280e+02,3.69932e+01,2.57989e+00,3.35739e-01,1.17359e-01,2.57063e+01,7.85170e+38,3.85847e+38,1.20654e+39,4.04394e+38
gal565,firebox,2.0,0,2.10000e+03,2.50000e+03,1.43272e+01,9.11653e+00,9.21346e+05,3.42815e+09,2.72039e+08,1.26304e+08,4.24961e+07,9.26480e-01,7.48246e-01,7.35205e-02,2.51754e-01,1.79148e+07,8.36962e+06,1.81948e+00,3.09212e+10,1.35183e-01,6.21777e-02,1.19073e-01,3.26315e-01,2.43934e-09,1.12198e-09,2.14865e-09,5.88828e-09,4.96922e-10,2.28561e-10,4.37706e-10,1.19951e-09,3.94331e-11,1.81374e-11,3.47340e-11,9.51870e-11,7.11562e-19,3.27285e-19,6.26767e-19,1.71763e-18,1.44954e-19,6.66720e-20,1.27680e-19,3.49902e-19,1.07029e-09,4.92285e-10,9.42749e-10,2.58356e-09,1.93132e-17,8.88317e-18,1.70117e-17,4.66198e-17,3.93433e-18,1.80961e-18,3.46549e-18,9.49702e-18,9.93878e-02,6.75511e-02,1.12073e-01,6.82821e-02,1.08029e-01,1.22298e-01,1.34135e-01,7.72054e-02,7.84436e+00,7.97249e+00,8.35875e+02,8.53764e+02,1.68964e+03,6.48485e+01,1.19199e+02,1.84048e+02,2.77439e+03,3.09464e+03,5.86903e+03,8.78511e+03,4.66104e+03,4.66714e+03,3.10129e+42,1.84952e+43,2.09095e+42,1.79249e+00,1.79249e+00,8.21228e+00,8.21228e+00,3.44908e+41,4.42162e+40,1.58687e+40,5.03985e+03,7.49295e+03,4.06633e+03,1.11090e+03,1.68801e+02,1.51661e+01,1.10203e+00,1.62992e-01,2.63412e+02,4.44486e+39,1.89496e+39,9.13875e+39,3.06301e+39,3.11834e+40,4.71826e+39,1.67394e+39,2.69796e+03,3.87422e+03,2.15448e+03,6.22330e+02,9.95619e+01,9.04479e+00,5.74866e-01,4.19390e-02,9.46365e+01,6.65638e+38,1.94742e+38,7.12447e+38,2.38790e+38
gal566,firebox,2.0,0,1.90000e+03,2.10000e+03,1.62163e+01,1.53800e+01,3.34776e+06,2.01915e+09,1.02641e+09,1.74427e+08,2.72099e+08,6.62980e-01,3.90631e-01,3.37020e-01,6.09369e-01,3.77181e+07,1.45270e+07,1.01235e+01,3.08801e+10,4.09986e-01,1.15836e-01,9.63712e-02,2.94801e-01,9.03758e-09,2.55345e-09,2.12437e-09,6.49847e-09,3.99436e-10,1.12856e-10,9.38912e-11,2.87214e-10,2.03049e-10,5.73690e-11,4.77287e-11,1.46003e-10,4.47594e-18,1.26462e-18,1.05211e-18,3.21843e-18,1.97824e-19,5.58927e-20,4.65004e-20,1.42245e-19,2.35047e-09,6.64097e-10,5.52501e-10,1.69011e-09,5.18130e-17,1.46391e-17,1.21791e-17,3.72561e-17,2.28999e-18,6.47007e-19,5.38283e-19,1.64662e-18,2.19726e-01,1.59993e-01,2.33176e-01,1.62421e-01,2.29710e-01,2.36210e-01,2.21454e-01,1.81918e-01,8.17102e+00,8.17110e+00,3.08553e+02,1.05328e+03,1.36183e+03,2.56086e+01,1.52103e+02,1.77711e+02,7.89628e+03,1.53506e+04,2.32469e+04,5.39233e+03,2.48243e+03,2.48767e+03,5.93879e+42,2.72338e+43,7.60530e+41,2.17298e+00,2.17298e+00,1.30793e+01,1.30793e+01,1.79286e+41,2.75014e+40,9.80062e+39,2.82457e+04,4.05339e+04,2.28853e+04,6.79859e+03,1.17485e+03,1.12841e+02,6.85516e+00,7.11302e-01,1.16338e+03,5.17103e+39,2.06203e+39,6.64097e+39,2.22584e+39,3.74129e+40,6.58731e+39,2.32298e+39,6.65566e+03,9.66762e+03,5.11397e+03,1.34898e+03,2.01142e+02,1.80888e+01,1.12487e+00,9.34782e-02,2.63053e+02,1.46587e+39,3.11824e+38,8.15953e+38,2.73482e+38
gal567,firebox,2.0,0,4.90000e+03,4.30000e+03,5.95123e+00,3.83577e+00,6.09684e+04,2.49809e+09,5.59097e+07,2.89330e+08,1.38943e+07,9.78109e-01,9.54178e-01,2.18911e-02,4.58219e-02,2.40334e+06,8.45405e+05,2.67751e-01,3.08766e+10,4.87129e-01,3.62829e-01,2.45342e-01,1.62035e-01,1.61451e-09,1.20254e-09,8.13149e-10,5.37042e-10,8.71278e-09,6.48956e-09,4.38819e-09,2.89816e-09,1.95001e-10,1.45243e-10,9.82120e-11,6.48638e-11,6.46300e-19,4.81386e-19,3.25509e-19,2.14981e-19,3.48778e-18,2.59781e-18,1.75662e-18,1.16015e-18,1.68364e-09,1.25403e-09,8.47965e-10,5.60036e-10,5.58017e-18,4.15630e-18,2.81045e-18,1.85615e-18,3.01136e-17,2.24296e-17,1.51667e-17,1.00168e-17,2.74041e-02,2.18091e-02,3.28044e-02,2.22353e-02,3.19546e-02,3.57304e-02,3.56056e-02,2.67334e-02,7.28924e+00,7.39421e+00,5.64188e+02,1.97426e+02,7.61614e+02,4.08513e+01,2.66451e+01,6.74964e+01,4.91149e+02,2.08887e+02,7.00036e+02,2.68252e+04,8.42077e+03,8.42689e+03,3.55401e+42,1.44378e+43,2.15585e+42,7.61324e+00,7.61324e+00,2.13319e+01,2.13319e+01,3.68244e+41,4.43529e+40,1.57739e+40,8.17747e+02,1.27945e+03,7.08161e+02,1.97679e+02,3.09332e+01,3.08326e+00,3.06692e-01,6.09433e-02,3.97734e+01,1.39677e+39,6.57509e+38,4.53739e+39,1.52079e+39,9.49781e+40,1.21380e+40,4.28632e+39,2.52979e+01,5.85827e+01,3.20997e+01,6.94343e+00,7.53773e-01,7.23474e-02,2.05262e-02,1.25089e-02,4.87847e+00,4.62441e+38,1.53124e+38,9.99542e+38,3.35014e+38
gal568,firebox,2.0,0,1.70000e+03,2.10000e+03,2.66922e+01,3.75968e+01,7.64267e+06,3.65436e+09,4.49922e+08,3.41349e+08,1.28326e+08,8.90377e-01,7.26777e-01,1.09623e-01,2.73223e-01,9.25726e+07,2.12465e+07,5.54327e+00,3.08570e+10,1.36157e+00,1.48833e+00,1.11752e+00,3.06855e-01,3.74915e-08,4.09818e-08,3.07714e-08,8.44939e-09,3.02624e-09,3.30797e-09,2.48381e-09,6.82019e-10,3.72589e-10,4.07275e-10,3.05804e-10,8.39697e-11,1.02594e-17,1.12145e-17,8.42046e-18,2.31214e-18,8.28119e-19,9.05213e-19,6.79684e-19,1.86632e-19,3.98880e-09,4.36014e-09,3.27383e-09,8.98949e-10,1.09833e-16,1.20058e-16,9.01465e-17,2.47530e-17,8.86555e-18,9.69088e-18,7.27645e-18,1.99801e-18,1.53728e-01,1.10295e-01,1.71189e-01,1.11098e-01,1.67020e-01,1.84321e-01,1.93521e-01,1.24568e-01,8.03071e+00,8.12732e+00,1.48239e+03,1.66985e+03,3.15223e+03,1.10034e+02,2.28066e+02,3.38100e+02,4.71856e+04,3.04487e+04,7.76343e+04,5.34580e+03,1.56979e+03,1.56842e+03,3.29345e+43,5.82764e+43,3.03514e+42,9.95857e+00,9.95857e+00,5.19387e+01,5.19387e+01,5.07302e+41,8.42732e+40,2.99630e+40,1.82165e+04,2.69217e+04,1.50153e+04,4.30357e+03,6.92494e+02,6.44530e+01,4.18720e+00,3.96957e-01,1.68261e+03,1.12449e+40,5.40876e+39,1.82350e+40,6.11177e+39,1.13567e+41,2.22972e+40,7.84204e+39,1.18727e+04,1.72272e+04,9.84254e+03,2.95426e+03,5.01043e+02,4.80801e+01,2.96633e+00,1.89182e-01,5.43279e+02,3.49685e+39,1.20626e+39,3.44000e+39,1.15298e+39
