name,galaxy_type,redshift,sfr,sfr_5Myr,sfr_10Myr,sfr_100Myr,gas_mass,star_mass,gas_average_metallicity,star_average_metallicity,gas_metallicity_inner_galaxy,star_metallicity_inner_galaxy,h2_mass_semi_analytical,h2_mass_cloudy,co_mass_cloudy,halo_mass,L_fir,L_skirt_full_wavelength_range,number_of_NaN_indices,gas_metallicity_hden_higher_than_1eminus2,gas_metallicity_hden_higher_than_1,L_co_10_semi_analytical,Pgas_10kpc,Pstar_10kpc,Ptotal_10kpc,Pgas_20kpc,Pstar_20kpc,Ptotal_20kpc,Pgas_half_light_visible_z500pc,Pstar_half_light_visible_z500pc,Ptotal_half_light_visible_z500pc,R_half_light_visible,R_half_light_stellar_mass,metallicity_gas_half_light_visible_z500pc,metalicity_star_half_light_visible_z500pc,hden_mass_average_half_light_visible_z500pc,fire_temperature_mass_average_half_light_visible_z500pc,co_weighted_temperature_mass_average_half_light_visible_z500pc,h2_weighted_temperature_mass_average_half_light_visible_z500pc,column_density_half_light_visible_z500pc,L_ly_alpha,L_h_alpha,L_h_beta,L_co_10,L_co_21,L_co_32,L_co_43,L_co_54,L_co_65,L_co_76,L_co_87,L_13co,L_c2,L_o3_88,L_o3_5006,L_o3_4958,L_ly_alpha_half_light_visible_z500pc,L_h_alpha_half_light_visible_z500pc,L_h_beta_half_light_visible_z500pc,L_co_10_half_light_visible_z500pc,L_co_21_half_light_visible_z500pc,L_co_32_half_light_visible_z500pc,L_co_43_half_light_visible_z500pc,L_co_54_half_light_visible_z500pc,L_co_65_half_light_visible_z500pc,L_co_76_half_light_visible_z500pc,L_co_87_half_light_visible_z500pc,L_13co_half_light_visible_z500pc,L_c2_half_light_visible_z500pc,L_o3_88_half_light_visible_z500pc,L_o3_5006_half_light_visible_z500pc,L_o3_4958_half_light_visible_z500pc
gal386,firebox,0.0,1.39261e+00,5.40921e-01,4.54790e-01,3.27515e-01,2.88944e+09,2.96823e+09,8.93952e-01,4.70030e-01,9.17722e-01,5.19047e-01,3.20697e+08,1.90192e+08,1.75839e+03,5.22245e+10,1.55924e+43,3.08061e+43,0,9.16193e-01,9.32666e-01,8.38008e+07,1.07900e+03,1.91094e+03,2.98995e+03,7.56064e+01,2.59515e+02,3.35121e+02,4.44404e+03,4.73828e+03,9.18232e+03,3.70000e+03,4.30000e+03,9.23627e-01,6.45280e-01,1.81677e+01,8.35709e+03,6.38944e+02,6.37165e+02,1.15381e+01,1.36621e+41,2.62144e+40,9.16372e+39,3.14358e+06,4.19448e+06,2.24978e+06,6.73930e+05,1.44598e+05,2.10328e+04,1.69953e+03,7.38680e+01,2.02106e+05,2.86272e+40,3.42923e+39,2.92274e+39,9.79587e+38,2.65717e+40,6.46652e+39,2.24689e+39,2.38231e+06,3.12505e+06,1.70015e+06,5.26127e+05,1.16284e+05,1.57587e+04,9.90340e+02,3.50786e+01,1.61347e+05,6.09704e+39,1.08755e+39,2.22123e+38,7.44495e+37
gal393,firebox,0.0,0.00000e+00,2.42710e-01,2.02653e-01,9.44899e-02,2.89747e+09,9.54086e+08,3.27439e-01,2.11683e-01,3.31698e-01,2.26604e-01,2.28937e+07,1.50686e+07,7.14730e+00,5.08825e+10,5.20909e+42,1.62916e+43,0,3.34356e-01,3.39178e-01,2.63161e+06,6.22279e+02,8.21070e+02,1.44335e+03,4.66626e+01,1.18852e+02,1.65515e+02,9.22182e+02,1.03719e+03,1.95938e+03,3.50000e+03,5.30000e+03,3.34329e-01,2.59404e-01,7.41108e+00,1.07640e+04,4.03321e+03,4.04949e+03,5.25598e+00,2.70933e+41,4.51483e+40,1.60689e+40,3.39701e+04,5.01038e+04,2.51826e+04,6.00974e+03,7.60831e+02,5.54622e+01,2.69461e+00,1.47217e-01,1.01891e+03,1.30764e+40,4.66156e+39,1.35473e+40,4.54051e+39,4.37459e+40,8.49753e+39,2.99807e+39,1.81637e+04,2.65950e+04,1.34733e+04,3.26968e+03,4.26100e+02,3.21331e+01,1.55477e+00,7.17488e-02,5.56357e+02,2.53468e+39,8.24639e+38,1.35242e+39,4.53296e+38
gal387,firebox,0.0,3.48527e-01,3.74634e-01,3.24719e-01,3.53841e-01,3.57546e+09,2.79332e+09,8.57971e-01,4.48779e-01,8.76062e-01,4.89130e-01,2.46763e+08,1.56303e+08,5.44413e+02,5.20589e+10,1.22463e+43,2.70793e+43,0,8.72390e-01,8.82280e-01,5.52950e+07,2.04073e+03,2.47478e+03,4.51551e+03,1.37991e+02,3.37670e+02,4.75661e+02,1.08031e+03,1.72372e+03,2.80403e+03,4.50000e+03,5.30000e+03,8.89720e-01,5.94080e-01,9.16234e+00,6.26586e+03,1.23465e+03,1.23144e+03,5.68878e+00,1.79400e+41,3.32473e+40,1.16268e+40,2.04781e+06,2.91619e+06,1.48390e+06,3.74491e+05,5.36670e+04,4.72547e+03,2.66723e+02,1.02798e+01,7.62213e+04,3.64807e+40,3.80586e+39,3.33995e+39,1.11942e+39,2.84784e+40,6.57139e+39,2.28424e+39,6.88351e+05,9.75200e+05,4.97831e+05,1.27268e+05,1.90129e+04,1.75425e+03,9.54957e+01,3.31963e+00,2.71304e+04,5.76268e+39,8.99262e+38,2.74688e+38,9.20654e+37
gal390,firebox,0.0,6.87795e-01,6.54598e-01,6.12836e-01,1.76605e-01,2.57138e+09,2.60662e+09,1.05020e+00,5.50466e-01,1.08196e+00,5.76287e-01,3.31454e+08,2.21758e+08,1.60631e+03,5.12716e+10,1.61901e+43,2.91543e+43,0,1.08157e+00,1.10384e+00,1.06334e+08,1.25870e+03,2.36299e+03,3.62169e+03,8.76074e+01,3.16883e+02,4.04490e+02,1.11198e+04,9.27685e+03,2.03967e+04,3.30000e+03,4.10000e+03,1.10635e+00,7.19344e-01,1.52217e+01,6.62287e+03,2.85756e+02,2.80801e+02,1.82513e+01,9.39878e+40,1.85317e+40,6.46147e+39,4.68396e+06,6.30798e+06,3.33739e+06,9.40585e+05,1.63848e+05,1.80449e+04,1.07132e+03,3.58881e+01,2.35685e+05,2.54552e+40,2.58702e+39,1.87728e+39,6.29193e+38,2.79468e+40,6.17906e+39,2.13232e+39,3.66775e+06,4.90600e+06,2.60607e+06,7.42788e+05,1.31744e+05,1.47897e+04,9.02447e+02,3.05043e+01,1.91396e+05,8.42878e+39,5.32399e+38,9.63744e+37,3.23015e+37
gal391,firebox,0.0,2.70814e-01,1.61111e-01,1.03185e-01,1.79585e-01,3.07571e+09,2.28548e+09,7.50504e-01,4.30315e-01,7.68432e-01,4.79236e-01,1.61830e+08,1.06086e+08,3.35389e+02,5.12704e+10,5.62110e+42,1.79695e+43,0,7.68393e-01,7.71084e-01,3.18866e+07,7.17616e+02,1.16852e+03,1.88614e+03,5.51553e+01,1.71089e+02,2.26245e+02,7.14863e+02,1.04443e+03,1.75929e+03,4.50000e+03,5.50000e+03,7.70765e-01,5.41069e-01,9.37271e+00,6.14247e+03,1.49033e+03,1.49228e+03,4.62761e+00,1.09726e+41,1.77162e+40,6.23079e+39,1.30376e+06,1.89184e+06,9.48900e+05,2.29934e+05,3.06046e+04,2.49897e+03,1.34544e+02,5.60703e+00,4.36588e+04,2.07821e+40,1.79085e+39,2.67375e+39,8.96130e+38,2.00019e+40,4.31796e+39,1.50594e+39,4.75462e+05,6.89817e+05,3.49998e+05,8.66845e+04,1.19186e+04,9.90279e+02,5.02813e+01,1.73839e+00,1.66904e+04,3.62679e+39,5.46666e+38,2.58628e+38,8.66840e+37
gal388,firebox,0.0,2.18974e-01,2.58641e-01,3.49931e-01,2.13840e-01,1.53649e+09,7.69949e+09,1.91686e+00,6.87076e-01,1.96951e+00,7.38788e-01,3.94380e+08,2.70280e+08,6.62456e+03,5.20506e+10,9.75081e+42,2.85381e+43,0,1.97443e+00,1.98380e+00,1.96760e+08,4.73247e+02,2.21494e+03,2.68819e+03,3.13490e+01,2.89036e+02,3.20385e+02,2.00715e+03,5.78760e+03,7.79476e+03,3.70000e+03,3.90000e+03,1.98615e+00,9.74365e-01,1.30566e+01,7.32006e+03,4.59494e+02,4.14002e+02,7.75418e+00,2.97593e+40,6.70831e+39,2.30409e+39,1.49518e+07,1.77464e+07,9.74977e+06,3.17304e+06,6.06481e+05,5.94653e+04,2.83164e+03,6.91281e+01,9.05644e+05,1.90388e+40,1.06804e+39,6.35623e+38,2.13045e+38,8.23998e+39,2.27504e+39,7.77336e+38,8.39474e+06,9.55425e+06,5.38996e+06,1.86925e+06,3.84126e+05,4.10000e+04,2.06658e+03,4.95392e+01,5.82298e+05,4.39394e+39,4.25059e+38,5.85724e+36,1.96322e+36
gal389,firebox,0.0,5.26924e-02,2.12254e-01,3.38768e-01,2.24252e-01,3.80528e+09,1.17441e+09,3.47510e-01,2.01510e-01,3.53455e-01,2.15882e-01,5.44466e+07,2.83059e+07,1.68206e+01,5.15635e+10,7.80900e+42,2.15065e+43,0,3.54797e-01,3.54314e-01,6.36002e+06,8.64334e+02,6.93766e+02,1.55810e+03,7.55042e+01,1.14643e+02,1.90147e+02,2.91553e+02,2.46125e+02,5.37677e+02,6.70000e+03,7.50000e+03,3.48759e-01,2.35682e-01,8.54960e+00,8.70938e+03,3.38003e+03,3.37662e+03,2.95532e+00,3.50994e+41,5.61634e+40,1.99605e+40,8.17670e+04,1.17147e+05,6.25058e+04,1.73272e+04,2.83790e+03,2.86867e+02,1.85013e+01,1.03441e+00,2.98825e+03,2.04472e+40,5.11364e+39,1.54232e+40,5.16924e+39,7.22446e+40,1.43042e+40,5.02783e+39,4.35970e+04,6.11135e+04,3.27598e+04,9.12260e+03,1.45022e+03,1.30997e+02,7.00967e+00,3.15096e-01,1.61309e+03,4.94734e+39,1.24081e+39,2.00995e+39,6.73654e+38
gal375,firebox,0.0,6.26618e+00,7.23429e+00,9.09993e+00,1.78666e+01,2.19383e+10,9.96391e+09,1.13070e+00,7.40758e-01,1.17818e+00,8.30391e-01,5.34943e+09,2.95239e+09,1.75461e+04,5.35117e+10,3.43012e+44,4.69729e+44,0,1.13600e+00,1.12366e+00,1.67361e+09,1.06959e+04,3.13458e+03,1.38304e+04,1.07198e+03,6.77964e+02,1.74994e+03,2.62817e+03,8.58618e+02,3.48679e+03,7.70000e+03,7.90000e+03,1.17452e+00,8.98484e-01,1.35813e+01,4.65819e+04,4.66150e+02,4.57873e+02,8.87304e+00,2.28997e+42,5.88474e+41,2.05545e+41,5.08074e+07,6.76761e+07,3.55923e+07,9.90784e+06,1.63561e+06,1.56176e+05,7.54582e+03,2.01591e+02,2.41109e+06,4.21631e+41,1.63062e+41,3.17578e+40,1.06440e+40,1.43237e+41,3.88522e+40,1.35025e+40,8.73345e+06,1.13285e+07,6.04031e+06,1.74582e+06,3.05378e+05,3.04673e+04,1.39088e+03,3.36763e+01,4.59514e+05,3.16351e+40,1.01028e+40,8.47891e+38,2.84180e+38
gal392,firebox,0.0,6.92494e-01,1.98111e-01,1.42850e-01,2.49594e-01,1.45688e+09,2.48615e+09,1.23484e+00,6.30193e-01,1.27018e+00,6.67399e-01,2.34677e+08,1.54926e+08,1.50801e+03,5.12527e+10,6.30308e+42,1.56212e+43,0,1.27627e+00,1.27841e+00,7.49470e+07,3.76803e+02,1.22803e+03,1.60484e+03,2.48704e+01,1.59437e+02,1.84308e+02,7.42617e+02,2.16101e+03,2.90363e+03,3.30000e+03,3.90000e+03,1.26258e+00,8.12398e-01,1.07753e+01,7.17750e+03,8.71139e+02,8.53803e+02,4.71659e+00,4.87099e+40,1.01693e+40,3.52899e+39,3.37017e+06,4.48988e+06,2.37853e+06,6.78046e+05,1.18727e+05,1.24173e+04,6.62220e+02,1.89453e+01,1.76554e+05,1.58468e+40,1.73653e+39,1.55493e+39,5.21168e+38,7.54055e+39,1.86124e+39,6.44437e+38,1.04995e+06,1.34085e+06,7.36680e+05,2.29219e+05,4.58245e+04,5.44773e+03,3.09743e+02,8.06527e+00,6.98646e+04,2.17919e+39,3.78063e+38,3.66672e+37,1.22892e+37
gal395,firebox,0.0,1.86968e-01,1.09892e-01,1.37780e-01,2.17878e-01,4.51265e+09,1.12569e+09,3.24056e-01,2.03115e-01,3.40795e-01,2.10112e-01,4.63602e+07,3.07176e+07,2.50224e+01,5.06792e+10,5.47192e+42,1.88826e+43,0,3.30573e-01,3.45485e-01,5.03600e+06,1.52925e+03,1.00256e+03,2.53181e+03,2.17990e+02,2.21909e+02,4.39899e+02,4.38547e+02,3.42984e+02,7.81530e+02,6.50000e+03,7.70000e+03,3.41543e-01,2.30211e-01,1.64202e+00,9.33025e+03,4.73622e+03,4.72238e+03,3.62454e+00,3.91962e+41,5.78155e+40,2.05673e+40,1.02715e+05,1.48939e+05,7.54171e+04,1.86895e+04,2.63745e+03,2.33699e+02,1.36210e+01,8.11079e-01,3.43462e+03,2.23415e+40,4.72674e+39,1.51417e+40,5.07490e+39,4.67498e+40,7.01833e+39,2.48370e+39,3.69059e+04,5.56515e+04,2.73709e+04,6.24908e+03,7.47569e+02,5.17206e+01,2.57500e+00,1.91023e-01,1.06901e+03,3.40195e+39,4.88969e+38,8.21078e+38,2.75194e+38
gal396,firebox,0.0,6.52488e-01,2.90661e-01,2.44948e-01,3.06894e-01,3.19173e+09,1.94488e+09,6.70424e-01,4.05121e-01,6.92396e-01,4.25932e-01,1.71511e+08,1.07314e+08,3.90332e+02,5.03221e+10,1.03478e+43,2.46077e+43,0,6.90003e-01,7.03529e-01,3.47724e+07,1.48157e+03,1.97778e+03,3.45935e+03,1.01679e+02,2.64089e+02,3.65768e+02,1.13663e+03,1.76905e+03,2.90569e+03,4.10000e+03,4.90000e+03,7.04568e-01,4.92214e-01,6.54068e+00,6.67682e+03,1.73716e+03,1.73619e+03,5.83520e+00,1.81489e+41,3.12324e+40,1.09802e+40,1.09629e+06,1.51968e+06,8.03320e+05,2.25444e+05,4.00805e+04,4.31256e+03,2.34343e+02,8.55453e+00,5.07523e+04,2.65260e+40,3.52928e+39,4.94097e+39,1.65602e+39,2.87432e+40,5.55247e+39,1.94018e+39,1.88061e+05,2.71523e+05,1.39353e+05,3.53474e+04,5.02503e+03,4.38886e+02,2.53374e+01,1.21883e+00,6.57880e+03,4.34169e+39,6.29371e+38,3.85757e+38,1.29292e+38
gal394,firebox,0.0,1.42650e-01,1.16682e-01,1.39416e-01,3.07540e-01,3.55893e+09,2.14685e+09,6.52517e-01,3.77492e-01,6.68633e-01,4.17145e-01,9.96820e+07,5.81534e+07,1.17043e+02,5.07265e+10,7.01676e+42,2.30197e+43,0,6.68585e-01,6.71664e-01,1.77602e+07,9.52693e+02,1.42065e+03,2.37335e+03,7.84457e+01,2.14242e+02,2.92688e+02,1.35897e+03,1.71309e+03,3.07205e+03,3.90000e+03,4.90000e+03,6.61657e-01,4.87717e-01,4.90335e+00,7.06881e+03,1.68073e+03,1.68144e+03,6.38043e+00,2.30963e+41,4.03088e+40,1.42076e+40,4.90642e+05,7.15621e+05,3.63434e+05,8.97576e+04,1.22829e+04,1.00202e+03,4.89390e+01,1.87031e+00,1.68183e+04,2.91599e+40,4.84816e+39,7.61898e+39,2.55358e+39,3.46172e+40,6.78937e+39,2.37507e+39,1.09401e+05,1.51509e+05,8.00680e+04,2.21725e+04,3.72410e+03,3.70744e+02,1.94850e+01,6.26026e-01,4.91190e+03,4.72707e+39,6.94331e+38,5.02548e+38,1.68433e+38
gal398,firebox,0.0,0.00000e+00,0.00000e+00,0.00000e+00,8.48132e-03,2.41112e+09,7.19610e+08,3.31877e-01,2.64917e-01,3.38156e-01,2.77264e-01,0.00000e+00,2.84896e+05,2.11757e-01,5.02690e+10,2.66163e+41,4.44155e+42,0,3.27681e-01,3.30714e-01,0.00000e+00,2.97416e+02,2.53190e+02,5.50606e+02,5.49866e+01,7.18633e+01,1.26850e+02,5.19272e+01,5.86536e+01,1.10581e+02,9.10000e+03,9.90000e+03,3.31905e-01,2.88726e-01,1.95834e-01,1.04390e+04,7.36944e+03,7.43249e+03,1.24722e+00,6.24171e+40,6.12212e+39,2.15316e+39,1.17174e+03,1.76779e+03,8.76558e+02,2.03450e+02,2.48165e+01,1.75763e+00,1.25044e-01,3.35163e-02,4.20372e+01,6.18828e+39,1.58138e+38,7.47966e+38,2.50682e+38,1.10886e+40,1.24660e+39,4.37418e+38,6.10039e+02,9.23723e+02,4.58671e+02,1.06410e+02,1.29736e+01,9.22353e-01,6.58359e-02,1.67219e-02,2.14225e+01,1.25586e+39,1.75415e+37,3.12526e+37,1.04747e+37
gal397,firebox,0.0,1.42980e-01,5.67278e-01,6.15037e-01,3.95553e-01,4.58498e+09,1.36324e+09,3.63357e-01,2.22612e-01,3.78295e-01,2.47689e-01,8.74742e+07,4.86661e+07,2.68010e+01,5.02926e+10,1.65730e+43,4.01256e+43,0,3.71919e-01,3.81844e-01,9.98167e+06,1.33641e+03,1.14473e+03,2.48114e+03,1.25077e+02,1.89750e+02,3.14827e+02,3.69000e+02,4.62283e+02,8.31283e+02,4.70000e+03,6.50000e+03,3.79574e-01,2.74765e-01,8.31646e+00,1.53857e+04,4.05210e+03,4.07172e+03,3.32475e+00,5.90144e+41,1.02331e+41,3.63473e+40,1.15615e+05,1.61687e+05,8.47610e+04,2.32012e+04,3.99522e+03,4.62742e+02,3.32758e+01,1.85926e+00,4.40914e+03,3.24008e+40,1.18275e+40,3.04129e+40,1.01932e+40,6.75176e+40,1.51951e+40,5.36860e+39,1.47778e+04,2.10263e+04,1.06066e+04,2.62702e+03,3.56082e+02,2.73560e+01,1.28057e+00,5.68801e-02,4.83234e+02,3.59440e+39,2.04362e+39,3.23790e+39,1.08525e+39
gal400,firebox,0.0,0.00000e+00,1.43624e-02,4.90216e-02,2.88748e-01,2.92407e+09,2.00900e+09,7.52297e-01,4.26329e-01,7.66713e-01,4.66703e-01,4.48065e+07,2.89551e+07,7.40405e+01,5.01156e+10,2.72870e+42,1.63816e+43,0,7.72252e-01,7.68867e-01,7.86564e+06,2.55033e+02,5.53647e+02,8.08680e+02,2.47005e+01,9.18164e+01,1.16517e+02,2.09925e+02,3.42834e+02,5.52759e+02,5.70000e+03,6.50000e+03,7.43663e-01,4.98496e-01,3.95551e+00,6.54278e+03,2.76976e+03,2.78677e+03,2.50771e+00,1.30481e+41,2.13842e+40,7.58102e+39,3.12184e+05,4.52405e+05,2.26817e+05,5.45577e+04,6.99940e+03,5.13040e+02,2.38569e+01,1.13853e+00,1.00349e+04,1.83056e+40,2.93587e+39,4.84323e+39,1.62327e+39,1.62672e+40,3.01025e+39,1.05246e+39,1.93059e+05,2.80472e+05,1.40850e+05,3.40020e+04,4.40679e+03,3.26768e+02,1.50804e+01,6.62604e-01,6.23908e+03,2.91601e+39,2.83633e+38,1.86918e+38,6.26496e+37
gal401,firebox,0.0,0.00000e+00,1.57413e-01,1.55453e-01,2.00000e-01,3.97019e+09,1.65121e+09,5.02638e-01,2.60259e-01,5.19510e-01,2.88121e-01,6.33652e+07,4.01515e+07,4.89561e+01,4.99848e+10,5.01830e+42,1.80141e+43,0,5.06123e-01,5.17255e-01,8.74816e+06,1.17911e+03,1.09645e+03,2.27556e+03,1.19567e+02,1.94680e+02,3.14247e+02,3.37526e+02,4.10489e+02,7.48015e+02,5.70000e+03,6.50000e+03,5.29714e-01,3.07291e-01,3.20109e+00,6.90574e+03,3.66254e+03,3.69292e+03,3.17979e+00,2.43687e+41,3.81174e+40,1.34843e+40,2.30443e+05,3.41476e+05,1.69997e+05,3.98870e+04,4.91633e+03,3.47442e+02,1.63756e+01,9.11909e-01,6.82746e+03,2.50999e+40,3.64635e+39,8.88478e+39,2.97784e+39,3.30315e+40,6.27409e+39,2.20171e+39,5.12935e+04,7.60228e+04,3.80191e+04,8.95232e+03,1.10419e+03,7.75087e+01,3.39287e+00,1.44181e-01,1.50504e+03,3.74574e+39,6.23967e+38,6.31236e+38,2.11589e+38
gal402,firebox,0.0,3.76074e-01,1.70702e-01,1.63090e-01,9.10849e-02,4.45750e+09,7.09902e+08,2.26099e-01,1.44021e-01,2.38907e-01,1.49051e-01,2.72586e+07,1.47317e+07,6.47071e+00,4.98857e+10,4.39109e+42,1.48092e+43,0,2.30193e-01,2.36422e-01,2.64742e+06,1.36781e+03,9.48528e+02,2.31634e+03,1.34521e+02,1.53886e+02,2.88406e+02,4.50793e+02,4.61421e+02,9.12215e+02,5.10000e+03,5.10000e+03,2.44535e-01,1.63353e-01,2.19267e+00,8.39118e+03,6.73124e+03,6.68119e+03,3.67480e+00,3.51440e+41,4.79079e+40,1.70877e+40,2.79662e+04,3.89539e+04,2.08629e+04,5.78421e+03,9.21832e+02,8.48323e+01,4.85623e+00,2.73379e-01,9.91662e+02,1.36944e+40,2.92939e+39,1.39069e+40,4.66100e+39,4.06110e+40,6.18919e+39,2.19523e+39,8.19917e+03,1.18246e+04,5.99224e+03,1.47515e+03,2.00020e+02,1.60759e+01,9.10785e-01,6.43699e-02,2.62231e+02,1.94912e+39,3.19814e+38,7.17874e+38,2.40608e+38
gal404,firebox,0.0,1.55761e-01,2.68307e-01,3.28545e-01,2.86909e-01,3.81782e+09,3.23612e+09,8.93116e-01,4.82069e-01,9.10453e-01,5.14298e-01,2.70951e+08,1.69593e+08,5.12064e+02,4.96707e+10,1.03991e+43,2.63788e+43,0,9.04577e-01,9.15338e-01,5.56365e+07,2.34325e+03,2.89413e+03,5.23738e+03,1.80472e+02,4.20768e+02,6.01240e+02,1.93536e+03,2.50326e+03,4.43862e+03,4.70000e+03,5.30000e+03,9.20099e-01,6.12515e-01,5.51579e+00,6.62594e+03,9.14465e+02,9.08422e+02,7.61424e+00,1.68528e+41,3.12454e+40,1.09185e+40,2.17364e+06,3.12950e+06,1.56808e+06,3.81628e+05,5.16840e+04,4.13581e+03,1.92529e+02,7.55921e+00,7.44258e+04,3.75856e+40,3.86396e+39,3.98528e+39,1.33570e+39,2.95578e+40,6.78893e+39,2.35641e+39,9.63748e+05,1.39444e+06,6.97283e+05,1.67915e+05,2.17594e+04,1.63170e+03,7.62405e+01,2.96589e+00,3.12440e+04,7.33536e+39,9.59636e+38,2.31369e+38,7.75442e+37
gal399,firebox,0.0,8.46188e-01,1.06163e+00,1.23185e+00,9.08176e-01,4.35346e+09,1.39497e+09,3.47477e-01,2.06847e-01,3.62908e-01,2.26715e-01,2.47398e+08,9.12672e+07,5.44513e+01,5.02027e+10,3.75187e+43,6.34637e+43,0,3.59045e-01,3.70655e-01,3.13755e+07,1.69625e+03,1.56580e+03,3.26205e+03,1.23812e+02,2.15379e+02,3.39191e+02,2.27075e+03,1.69598e+03,3.96673e+03,4.30000e+03,4.90000e+03,3.60802e-01,2.50724e-01,1.06790e+01,1.64108e+04,2.66441e+03,2.67329e+03,8.24765e+00,7.69274e+41,1.50233e+41,5.32117e+40,2.44681e+05,3.39979e+05,1.83178e+05,5.10969e+04,7.89939e+03,6.56377e+02,3.10744e+01,1.16039e+00,9.13203e+03,4.10340e+40,1.97111e+40,4.33856e+40,1.45410e+40,1.15273e+41,2.45594e+40,8.64492e+39,5.14452e+04,7.22607e+04,3.87390e+04,1.06907e+04,1.64832e+03,1.41144e+02,7.12213e+00,2.94221e-01,1.87841e+03,7.57740e+39,2.84031e+39,4.26700e+39,1.43011e+39
gal403,firebox,0.0,0.00000e+00,2.12233e-01,1.16284e-01,1.14915e-01,6.19129e+08,8.59739e+09,1.86880e+00,8.07846e-01,1.96458e+00,8.69170e-01,1.54146e+08,1.02766e+08,2.23379e+03,4.98621e+10,6.88623e+42,2.62249e+43,0,1.99826e+00,2.01928e+00,8.54528e+07,5.11108e+01,8.28219e+02,8.79329e+02,3.65374e+00,1.12492e+02,1.16146e+02,2.00841e+03,9.45458e+03,1.14630e+04,3.10000e+03,3.10000e+03,2.00824e+00,1.14203e+00,1.09800e+01,6.55207e+03,2.89573e+02,2.75744e+02,7.75661e+00,6.15222e+39,1.07442e+39,3.65170e+38,6.65138e+06,7.65190e+06,4.27839e+06,1.44410e+06,2.72997e+05,2.35297e+04,9.70942e+02,2.23277e+01,3.87459e+05,6.14868e+39,7.80702e+37,6.33058e+37,2.12171e+37,2.81151e+39,6.79391e+38,2.30507e+38,6.37324e+06,7.24545e+06,4.07935e+06,1.39795e+06,2.67312e+05,2.31390e+04,9.54843e+02,2.16897e+01,3.79092e+05,1.99558e+39,5.54418e+37,1.10778e+36,3.71308e+35
gal409,firebox,0.0,5.96451e-01,4.11270e-01,3.16365e-01,2.14043e-01,3.37587e+09,3.09969e+09,7.85312e-01,3.71112e-01,7.93249e-01,4.35081e-01,1.50576e+08,9.41597e+07,3.95223e+02,4.84727e+10,1.29653e+43,3.01277e+43,0,7.93004e-01,7.94773e-01,3.30391e+07,1.36987e+03,1.66516e+03,3.03502e+03,9.09151e+01,2.30187e+02,3.21102e+02,7.35622e+02,9.88612e+02,1.72423e+03,5.30000e+03,6.30000e+03,7.83610e-01,5.15043e-01,4.09439e+00,5.84559e+03,1.68909e+03,1.68926e+03,4.69432e+00,1.93665e+41,3.46385e+40,1.21340e+40,1.27518e+06,1.78200e+06,9.30349e+05,2.51323e+05,4.13361e+04,4.26705e+03,2.64004e+02,9.47175e+00,5.66011e+04,3.50832e+40,3.57091e+39,3.99036e+39,1.33741e+39,3.36970e+40,6.61566e+39,2.30819e+39,2.43984e+05,3.52401e+05,1.78446e+05,4.40008e+04,5.97123e+03,4.79047e+02,2.33739e+01,8.66594e-01,8.46171e+03,6.21329e+39,7.30503e+38,3.36869e+38,1.12904e+38
gal406,firebox,0.0,0.00000e+00,0.00000e+00,0.00000e+00,8.22271e-02,1.41955e+09,2.36588e+10,1.29427e+00,1.85425e+00,1.08044e+00,2.38744e+00,1.31680e+08,9.71689e+07,5.17854e+02,4.91087e+10,3.34740e+42,4.82265e+43,0,1.46133e+00,1.46951e+00,3.39596e+07,3.57564e-02,1.67406e+01,1.67764e+01,1.14360e+01,1.70133e+02,1.81569e+02,2.69430e-03,3.20826e+00,3.21095e+00,9.10000e+03,7.50000e+03,1.14098e+00,2.62004e+00,8.75386e-04,1.00365e+07,2.70912e+04,2.70916e+04,8.98398e-03,2.11615e+40,3.39964e+39,1.17444e+39,2.19999e+06,3.21084e+06,1.58053e+06,3.69341e+05,4.63075e+04,3.27880e+03,1.39382e+02,6.51722e+00,6.82172e+04,1.12833e+40,3.24302e+38,5.95099e+38,1.99461e+38,1.38450e+37,8.79863e+35,3.15324e+35,2.84092e-10,1.32192e-10,5.13442e-11,1.57736e-11,3.76980e-12,6.93554e-13,9.76208e-14,1.64781e-14,1.25665e-11,6.37707e+36,2.03627e+36,1.35855e+37,4.55377e+36
gal407,firebox,0.0,5.00832e-01,4.42175e-01,3.22118e-01,1.98211e-01,2.61308e+09,2.13155e+09,7.25578e-01,3.92343e-01,7.53765e-01,4.32172e-01,2.61577e+08,1.55113e+08,4.32739e+02,4.90087e+10,1.21227e+43,2.37932e+43,0,7.53282e-01,7.76250e-01,5.69881e+07,1.00678e+03,1.70950e+03,2.71628e+03,7.14986e+01,2.34172e+02,3.05671e+02,5.62127e+03,5.13286e+03,1.07541e+04,3.30000e+03,4.30000e+03,7.69721e-01,5.28325e-01,1.29260e+01,6.16971e+03,6.58379e+02,6.56437e+02,1.29767e+01,1.48981e+41,2.79516e+40,9.80050e+39,1.63468e+06,2.34557e+06,1.19764e+06,3.04258e+05,4.48039e+04,4.02287e+03,2.08859e+02,7.67934e+00,6.14662e+04,2.40770e+40,3.45002e+39,4.63936e+39,1.55492e+39,3.16112e+40,6.99448e+39,2.43209e+39,9.55702e+05,1.37173e+06,6.97355e+05,1.75339e+05,2.53803e+04,2.15034e+03,9.81346e+01,3.19689e+00,3.54064e+04,6.09350e+39,7.94404e+38,3.32643e+38,1.11490e+38
